time	track	channel	bar	pitch	volume	instrument
2152	2	9	-1202590895	35	0	-1202590895
2152	2	9	-1202590895	35	80	-1202590895
2152	4	6	-1202590895	41	72	-1202590895
2152	4	6	-1202590895	41	0	-1202590895
2160	0	0	-1717986971	53	80	-1717986971
2160	0	0	-1717986971	48	80	-1717986971
2160	0	0	-1717986971	65	80	-1717986971
2160	0	0	-1717986971	60	80	-1717986971
2160	0	0	-1717986971	56	80	-1717986971
2160	0	0	-1717986971	41	80	-1717986971
2160	0	0	-1717986971	41	0	-1717986971
2160	0	0	-1717986971	56	0	-1717986971
2160	0	0	-1717986971	60	0	-1717986971
2160	0	0	-1717986971	65	0	-1717986971
2160	0	0	-1717986971	48	0	-1717986971
2160	0	0	-1717986971	53	0	-1717986971
2160	2	9	-1717986971	38	80	-1717986971
2160	2	9	-1717986971	35	0	-1717986971
2160	4	6	-1717986971	41	0	-1717986971
2160	4	6	-1717986971	41	72	-1717986971
2164	1	2	171798639	68	80	171798639
2168	0	0	2061584249	60	0	2061584249
2168	0	0	2061584249	65	0	2061584249
2168	0	0	2061584249	48	0	2061584249
2168	0	0	2061584249	53	0	2061584249
2168	0	0	2061584249	56	0	2061584249
2168	0	0	2061584249	53	80	2061584249
2168	0	0	2061584249	48	80	2061584249
2168	0	0	2061584249	65	80	2061584249
2168	0	0	2061584249	60	80	2061584249
2168	0	0	2061584249	56	80	2061584249
2168	0	0	2061584249	41	80	2061584249
2168	0	0	2061584249	41	0	2061584249
2168	1	2	2061584249	68	0	2061584249
2168	1	2	2061584249	70	80	2061584249
2168	2	9	2061584249	42	80	2061584249
2168	2	9	2061584249	38	0	2061584249
2168	4	6	2061584249	41	0	2061584249
2168	4	6	2061584249	41	72	2061584249
2172	0	0	-343597437	56	0	-343597437
2172	0	0	-343597437	53	0	-343597437
2172	0	0	-343597437	48	0	-343597437
2172	0	0	-343597437	65	0	-343597437
2172	0	0	-343597437	60	0	-343597437
2172	0	0	-343597437	41	0	-343597437
2172	0	0	-343597437	53	80	-343597437
2172	0	0	-343597437	48	80	-343597437
2172	0	0	-343597437	65	80	-343597437
2172	0	0	-343597437	60	80	-343597437
2172	0	0	-343597437	56	80	-343597437
2172	0	0	-343597437	41	80	-343597437
2172	1	2	-343597437	72	80	-343597437
2172	1	2	-343597437	70	0	-343597437
2176	0	0	1546188173	49	80	1546188173
2176	0	0	1546188173	61	80	1546188173
2176	0	0	1546188173	65	80	1546188173
2176	0	0	1546188173	65	0	1546188173
2176	0	0	1546188173	56	0	1546188173
2176	0	0	1546188173	53	80	1546188173
2176	0	0	1546188173	56	80	1546188173
2176	0	0	1546188173	41	0	1546188173
2176	0	0	1546188173	60	0	1546188173
2176	0	0	1546188173	53	0	1546188173
2176	0	0	1546188173	48	0	1546188173
2176	1	2	1546188173	72	0	1546188173
2176	1	2	1546188173	77	72	1546188173
2176	2	9	1546188173	35	80	1546188173
2176	2	9	1546188173	42	0	1546188173
2176	4	6	1546188173	37	72	1546188173
2176	4	6	1546188173	41	0	1546188173
2184	2	9	1030792097	35	0	1030792097
2184	2	9	1030792097	42	80	1030792097
2184	4	6	1030792097	37	72	1030792097
2184	4	6	1030792097	37	0	1030792097
2188	2	9	-1374389589	42	80	-1374389589
2188	2	9	-1374389589	42	0	-1374389589
2192	0	0	515396021	53	0	515396021
2192	0	0	515396021	56	0	515396021
2192	0	0	515396021	49	0	515396021
2192	0	0	515396021	49	80	515396021
2192	0	0	515396021	61	0	515396021
2192	0	0	515396021	65	0	515396021
2192	0	0	515396021	56	80	515396021
2192	0	0	515396021	53	80	515396021
2192	0	0	515396021	61	80	515396021
2192	0	0	515396021	65	80	515396021
2192	2	9	515396021	38	80	515396021
2192	2	9	515396021	42	0	515396021
2192	4	6	515396021	37	72	515396021
2192	4	6	515396021	37	0	515396021
2200	0	0	-55	56	0	-55
2200	0	0	-55	53	0	-55
2200	0	0	-55	49	0	-55
2200	0	0	-55	61	0	-55
2200	0	0	-55	65	0	-55
2200	0	0	-55	53	80	-55
2200	0	0	-55	49	80	-55
2200	0	0	-55	61	80	-55
2200	0	0	-55	65	80	-55
2200	0	0	-55	56	80	-55
2200	2	9	-55	38	0	-55
2200	2	9	-55	42	80	-55
2200	4	6	-55	37	0	-55
2200	4	6	-55	37	72	-55
2204	0	0	1889785555	65	80	1889785555
2204	0	0	1889785555	61	80	1889785555
2204	0	0	1889785555	49	80	1889785555
2204	0	0	1889785555	53	80	1889785555
2204	0	0	1889785555	56	80	1889785555
2204	0	0	1889785555	56	0	1889785555
2204	0	0	1889785555	53	0	1889785555
2204	0	0	1889785555	49	0	1889785555
2204	0	0	1889785555	61	0	1889785555
2204	0	0	1889785555	65	0	1889785555
2204	2	9	1889785555	35	80	1889785555
2204	2	9	1889785555	42	0	1889785555
2208	0	0	-515396131	49	0	-515396131
2208	0	0	-515396131	65	80	-515396131
2208	0	0	-515396131	61	0	-515396131
2208	0	0	-515396131	65	0	-515396131
2208	0	0	-515396131	56	80	-515396131
2208	0	0	-515396131	53	80	-515396131
2208	0	0	-515396131	49	80	-515396131
2208	0	0	-515396131	61	80	-515396131
2208	0	0	-515396131	56	0	-515396131
2208	0	0	-515396131	53	0	-515396131
2208	1	2	-515396131	77	0	-515396131
2208	2	9	-515396131	35	0	-515396131
2208	2	9	-515396131	42	80	-515396131
2208	4	6	-515396131	39	72	-515396131
2208	4	6	-515396131	37	0	-515396131
2212	0	0	1374389479	56	80	1374389479
2212	0	0	1374389479	65	80	1374389479
2212	0	0	1374389479	61	80	1374389479
2212	0	0	1374389479	49	80	1374389479
2212	0	0	1374389479	53	80	1374389479
2212	0	0	1374389479	65	0	1374389479
2212	0	0	1374389479	61	0	1374389479
2212	0	0	1374389479	49	0	1374389479
2212	0	0	1374389479	53	0	1374389479
2212	0	0	1374389479	56	0	1374389479
2212	2	9	1374389479	35	80	1374389479
2212	2	9	1374389479	42	0	1374389479
2216	0	0	-1030792207	56	0	-1030792207
2216	0	0	-1030792207	53	0	-1030792207
2216	0	0	-1030792207	49	0	-1030792207
2216	0	0	-1030792207	61	0	-1030792207
2216	0	0	-1030792207	65	0	-1030792207
2216	0	0	-1030792207	56	80	-1030792207
2216	0	0	-1030792207	53	80	-1030792207
2216	0	0	-1030792207	49	80	-1030792207
2216	0	0	-1030792207	61	80	-1030792207
2216	0	0	-1030792207	65	80	-1030792207
2216	2	9	-1030792207	35	0	-1030792207
2216	2	9	-1030792207	35	80	-1030792207
2216	4	6	-1030792207	39	72	-1030792207
2216	4	6	-1030792207	39	0	-1030792207
2224	0	0	-1546188283	65	80	-1546188283
2224	0	0	-1546188283	61	80	-1546188283
2224	0	0	-1546188283	49	80	-1546188283
2224	0	0	-1546188283	53	80	-1546188283
2224	0	0	-1546188283	56	80	-1546188283
2224	0	0	-1546188283	65	0	-1546188283
2224	0	0	-1546188283	61	0	-1546188283
2224	0	0	-1546188283	49	0	-1546188283
2224	0	0	-1546188283	53	0	-1546188283
2224	0	0	-1546188283	56	0	-1546188283
2224	1	2	-1546188283	77	80	-1546188283
2224	2	9	-1546188283	38	80	-1546188283
2224	2	9	-1546188283	35	0	-1546188283
2224	4	6	-1546188283	39	0	-1546188283
2224	4	6	-1546188283	39	72	-1546188283
2232	0	0	-2061584359	49	0	-2061584359
2232	0	0	-2061584359	56	0	-2061584359
2232	0	0	-2061584359	53	0	-2061584359
2232	0	0	-2061584359	61	0	-2061584359
2232	0	0	-2061584359	65	0	-2061584359
2232	0	0	-2061584359	56	80	-2061584359
2232	0	0	-2061584359	53	80	-2061584359
2232	0	0	-2061584359	49	80	-2061584359
2232	0	0	-2061584359	61	80	-2061584359
2232	0	0	-2061584359	65	80	-2061584359
2232	2	9	-2061584359	42	80	-2061584359
2232	2	9	-2061584359	38	0	-2061584359
2232	4	6	-2061584359	39	0	-2061584359
2232	4	6	-2061584359	39	72	-2061584359
2236	0	0	-171798749	61	80	-171798749
2236	0	0	-171798749	65	80	-171798749
2236	0	0	-171798749	49	80	-171798749
2236	0	0	-171798749	53	80	-171798749
2236	0	0	-171798749	56	80	-171798749
2236	0	0	-171798749	65	0	-171798749
2236	0	0	-171798749	61	0	-171798749
2236	0	0	-171798749	49	0	-171798749
2236	0	0	-171798749	53	0	-171798749
2236	0	0	-171798749	56	0	-171798749
2240	0	0	1717986861	65	0	1717986861
2240	0	0	1717986861	61	0	1717986861
2240	0	0	1717986861	49	0	1717986861
2240	0	0	1717986861	53	0	1717986861
2240	0	0	1717986861	56	0	1717986861
2240	0	0	1717986861	58	80	1717986861
2240	0	0	1717986861	67	80	1717986861
2240	0	0	1717986861	63	80	1717986861
2240	0	0	1717986861	51	80	1717986861
2240	1	2	1717986861	77	0	1717986861
2240	1	2	1717986861	75	72	1717986861
2240	2	9	1717986861	35	80	1717986861
2240	2	9	1717986861	42	0	1717986861
2240	4	6	1717986861	32	72	1717986861
2240	4	6	1717986861	39	0	1717986861
2248	2	9	1202590785	42	80	1202590785
2248	2	9	1202590785	35	0	1202590785
2248	4	6	1202590785	32	0	1202590785
2248	4	6	1202590785	32	72	1202590785
2252	2	9	-1202590901	42	0	-1202590901
2252	2	9	-1202590901	42	80	-1202590901
2256	0	0	687194709	51	0	687194709
2256	0	0	687194709	63	0	687194709
2256	0	0	687194709	67	0	687194709
2256	0	0	687194709	58	80	687194709
2256	0	0	687194709	51	80	687194709
2256	0	0	687194709	63	80	687194709
2256	0	0	687194709	58	0	687194709
2256	0	0	687194709	67	80	687194709
2256	2	9	687194709	42	0	687194709
2256	2	9	687194709	38	80	687194709
2256	4	6	687194709	32	72	687194709
2256	4	6	687194709	32	0	687194709
2264	0	0	171798633	58	80	171798633
2264	0	0	171798633	51	80	171798633
2264	0	0	171798633	63	80	171798633
2264	0	0	171798633	51	0	171798633
2264	0	0	171798633	67	0	171798633
2264	0	0	171798633	63	0	171798633
2264	0	0	171798633	67	80	171798633
2264	0	0	171798633	58	0	171798633
2264	2	9	171798633	42	80	171798633
2264	2	9	171798633	38	0	171798633
2264	4	6	171798633	32	0	171798633
2264	4	6	171798633	32	72	171798633
2268	0	0	2061584243	58	0	2061584243
2268	0	0	2061584243	51	0	2061584243
2268	0	0	2061584243	63	0	2061584243
2268	0	0	2061584243	67	0	2061584243
2268	0	0	2061584243	58	80	2061584243
2268	0	0	2061584243	51	80	2061584243
2268	0	0	2061584243	63	80	2061584243
2268	0	0	2061584243	67	80	2061584243
2268	2	9	2061584243	42	0	2061584243
2268	2	9	2061584243	35	80	2061584243
2272	0	0	-343597443	63	0	-343597443
2272	0	0	-343597443	67	0	-343597443
2272	0	0	-343597443	58	80	-343597443
2272	0	0	-343597443	51	80	-343597443
2272	0	0	-343597443	63	80	-343597443
2272	0	0	-343597443	67	80	-343597443
2272	0	0	-343597443	58	0	-343597443
2272	0	0	-343597443	51	0	-343597443
2272	2	9	-343597443	42	80	-343597443
2272	2	9	-343597443	35	0	-343597443
2272	4	6	-343597443	32	72	-343597443
2272	4	6	-343597443	32	0	-343597443
2276	0	0	1546188167	58	0	1546188167
2276	0	0	1546188167	51	0	1546188167
2276	0	0	1546188167	63	0	1546188167
2276	0	0	1546188167	67	0	1546188167
2276	0	0	1546188167	58	80	1546188167
2276	0	0	1546188167	51	80	1546188167
2276	0	0	1546188167	63	80	1546188167
2276	0	0	1546188167	67	80	1546188167
2276	2	9	1546188167	42	0	1546188167
2276	2	9	1546188167	35	80	1546188167
2280	0	0	-858993519	51	80	-858993519
2280	0	0	-858993519	58	0	-858993519
2280	0	0	-858993519	51	0	-858993519
2280	0	0	-858993519	63	0	-858993519
2280	0	0	-858993519	67	0	-858993519
2280	0	0	-858993519	58	80	-858993519
2280	0	0	-858993519	63	80	-858993519
2280	0	0	-858993519	67	80	-858993519
2280	2	9	-858993519	35	0	-858993519
2280	2	9	-858993519	35	80	-858993519
2280	4	6	-858993519	32	0	-858993519
2280	4	6	-858993519	32	72	-858993519
2288	0	0	-1374389595	67	0	-1374389595
2288	0	0	-1374389595	58	0	-1374389595
2288	0	0	-1374389595	51	0	-1374389595
2288	0	0	-1374389595	63	0	-1374389595
2288	0	0	-1374389595	58	80	-1374389595
2288	0	0	-1374389595	51	80	-1374389595
2288	0	0	-1374389595	63	80	-1374389595
2288	0	0	-1374389595	67	80	-1374389595
2288	2	9	-1374389595	35	0	-1374389595
2288	2	9	-1374389595	38	80	-1374389595
2288	4	6	-1374389595	32	0	-1374389595
2288	4	6	-1374389595	32	72	-1374389595
2296	0	0	-1889785671	67	0	-1889785671
2296	0	0	-1889785671	58	0	-1889785671
2296	0	0	-1889785671	51	0	-1889785671
2296	0	0	-1889785671	63	0	-1889785671
2296	0	0	-1889785671	58	80	-1889785671
2296	0	0	-1889785671	51	80	-1889785671
2296	0	0	-1889785671	63	80	-1889785671
2296	0	0	-1889785671	67	80	-1889785671
2296	2	9	-1889785671	42	80	-1889785671
2296	2	9	-1889785671	38	0	-1889785671
2296	4	6	-1889785671	32	0	-1889785671
2296	4	6	-1889785671	32	72	-1889785671
2300	0	0	-61	58	0	-61
2300	0	0	-61	51	0	-61
2300	0	0	-61	63	0	-61
2300	0	0	-61	67	0	-61
2300	0	0	-61	58	80	-61
2300	0	0	-61	51	80	-61
2300	0	0	-61	63	80	-61
2300	0	0	-61	67	80	-61
2304	0	0	1889785549	51	80	1889785549
2304	0	0	1889785549	68	80	1889785549
2304	0	0	1889785549	60	80	1889785549
2304	0	0	1889785549	56	80	1889785549
2304	0	0	1889785549	44	80	1889785549
2304	0	0	1889785549	48	80	1889785549
2304	0	0	1889785549	67	0	1889785549
2304	0	0	1889785549	63	0	1889785549
2304	0	0	1889785549	51	0	1889785549
2304	0	0	1889785549	58	0	1889785549
2304	1	2	1889785549	75	80	1889785549
2304	1	2	1889785549	75	0	1889785549
2304	2	9	1889785549	42	0	1889785549
2304	2	9	1889785549	35	80	1889785549
2304	4	6	1889785549	32	72	1889785549
2304	4	6	1889785549	32	0	1889785549
2312	2	9	1374389473	42	80	1374389473
2312	2	9	1374389473	35	0	1374389473
2316	2	9	-1030792213	42	80	-1030792213
2316	2	9	-1030792213	42	0	-1030792213
2320	0	0	858993397	51	80	858993397
2320	0	0	858993397	56	80	858993397
2320	0	0	858993397	60	80	858993397
2320	0	0	858993397	48	0	858993397
2320	0	0	858993397	68	0	858993397
2320	0	0	858993397	51	0	858993397
2320	0	0	858993397	44	0	858993397
2320	0	0	858993397	68	80	858993397
2320	0	0	858993397	44	80	858993397
2320	0	0	858993397	48	80	858993397
2320	0	0	858993397	56	0	858993397
2320	0	0	858993397	60	0	858993397
2320	2	9	858993397	42	0	858993397
2320	2	9	858993397	38	80	858993397
2320	4	6	858993397	32	72	858993397
2320	4	6	858993397	32	0	858993397
2328	0	0	343597321	60	80	343597321
2328	0	0	343597321	51	0	343597321
2328	0	0	343597321	48	0	343597321
2328	0	0	343597321	44	0	343597321
2328	0	0	343597321	68	0	343597321
2328	0	0	343597321	60	0	343597321
2328	0	0	343597321	56	0	343597321
2328	0	0	343597321	51	80	343597321
2328	0	0	343597321	48	80	343597321
2328	0	0	343597321	44	80	343597321
2328	0	0	343597321	56	80	343597321
2328	0	0	343597321	68	80	343597321
2328	2	9	343597321	38	0	343597321
2328	2	9	343597321	42	80	343597321
2332	0	0	-2061584365	60	80	-2061584365
2332	0	0	-2061584365	56	80	-2061584365
2332	0	0	-2061584365	68	80	-2061584365
2332	0	0	-2061584365	44	80	-2061584365
2332	0	0	-2061584365	48	80	-2061584365
2332	0	0	-2061584365	51	80	-2061584365
2332	0	0	-2061584365	68	0	-2061584365
2332	0	0	-2061584365	60	0	-2061584365
2332	0	0	-2061584365	56	0	-2061584365
2332	0	0	-2061584365	44	0	-2061584365
2332	0	0	-2061584365	48	0	-2061584365
2332	0	0	-2061584365	51	0	-2061584365
2332	2	9	-2061584365	35	80	-2061584365
2332	2	9	-2061584365	42	0	-2061584365
2336	0	0	-171798755	48	0	-171798755
2336	0	0	-171798755	44	0	-171798755
2336	0	0	-171798755	56	0	-171798755
2336	0	0	-171798755	60	0	-171798755
2336	0	0	-171798755	68	0	-171798755
2336	0	0	-171798755	51	80	-171798755
2336	0	0	-171798755	48	80	-171798755
2336	0	0	-171798755	44	80	-171798755
2336	0	0	-171798755	56	80	-171798755
2336	0	0	-171798755	60	80	-171798755
2336	0	0	-171798755	68	80	-171798755
2336	0	0	-171798755	51	0	-171798755
2336	1	2	-171798755	73	80	-171798755
2336	1	2	-171798755	75	0	-171798755
2336	2	9	-171798755	35	0	-171798755
2336	2	9	-171798755	42	80	-171798755
2336	4	6	-171798755	32	72	-171798755
2336	4	6	-171798755	32	0	-171798755
2340	0	0	1717986855	48	0	1717986855
2340	0	0	1717986855	60	80	1717986855
2340	0	0	1717986855	51	80	1717986855
2340	0	0	1717986855	68	0	1717986855
2340	0	0	1717986855	48	80	1717986855
2340	0	0	1717986855	60	0	1717986855
2340	0	0	1717986855	56	0	1717986855
2340	0	0	1717986855	44	0	1717986855
2340	0	0	1717986855	51	0	1717986855
2340	0	0	1717986855	44	80	1717986855
2340	0	0	1717986855	56	80	1717986855
2340	0	0	1717986855	68	80	1717986855
2340	2	9	1717986855	42	0	1717986855
2340	2	9	1717986855	35	80	1717986855
2344	0	0	-687194831	51	0	-687194831
2344	0	0	-687194831	48	0	-687194831
2344	0	0	-687194831	44	0	-687194831
2344	0	0	-687194831	68	80	-687194831
2344	0	0	-687194831	56	0	-687194831
2344	0	0	-687194831	60	0	-687194831
2344	0	0	-687194831	68	0	-687194831
2344	0	0	-687194831	51	80	-687194831
2344	0	0	-687194831	48	80	-687194831
2344	0	0	-687194831	44	80	-687194831
2344	0	0	-687194831	56	80	-687194831
2344	0	0	-687194831	60	80	-687194831
2344	1	2	-687194831	72	80	-687194831
2344	1	2	-687194831	73	0	-687194831
2344	2	9	-687194831	35	80	-687194831
2344	2	9	-687194831	35	0	-687194831
2352	0	0	-1202590907	60	0	-1202590907
2352	0	0	-1202590907	56	0	-1202590907
2352	0	0	-1202590907	44	0	-1202590907
2352	0	0	-1202590907	48	0	-1202590907
2352	0	0	-1202590907	68	0	-1202590907
2352	0	0	-1202590907	51	80	-1202590907
2352	0	0	-1202590907	44	80	-1202590907
2352	0	0	-1202590907	56	80	-1202590907
2352	0	0	-1202590907	60	80	-1202590907
2352	0	0	-1202590907	48	80	-1202590907
2352	0	0	-1202590907	68	80	-1202590907
2352	0	0	-1202590907	51	0	-1202590907
2352	1	2	-1202590907	70	80	-1202590907
2352	1	2	-1202590907	72	0	-1202590907
2352	2	9	-1202590907	38	80	-1202590907
2352	2	9	-1202590907	35	0	-1202590907
2352	4	6	-1202590907	32	0	-1202590907
2352	4	6	-1202590907	32	72	-1202590907
2360	0	0	-1717986983	56	80	-1717986983
2360	0	0	-1717986983	44	80	-1717986983
2360	0	0	-1717986983	48	80	-1717986983
2360	0	0	-1717986983	51	80	-1717986983
2360	0	0	-1717986983	44	0	-1717986983
2360	0	0	-1717986983	60	80	-1717986983
2360	0	0	-1717986983	68	80	-1717986983
2360	0	0	-1717986983	68	0	-1717986983
2360	0	0	-1717986983	60	0	-1717986983
2360	0	0	-1717986983	56	0	-1717986983
2360	0	0	-1717986983	48	0	-1717986983
2360	0	0	-1717986983	51	0	-1717986983
2360	1	2	-1717986983	72	80	-1717986983
2360	1	2	-1717986983	70	0	-1717986983
2360	2	9	-1717986983	38	0	-1717986983
2360	2	9	-1717986983	42	80	-1717986983
2364	0	0	171798627	60	0	171798627
2364	0	0	171798627	56	0	171798627
2364	0	0	171798627	44	0	171798627
2364	0	0	171798627	48	0	171798627
2364	0	0	171798627	51	0	171798627
2364	0	0	171798627	68	0	171798627
2364	0	0	171798627	51	80	171798627
2364	0	0	171798627	48	80	171798627
2364	0	0	171798627	44	80	171798627
2364	0	0	171798627	56	80	171798627
2364	0	0	171798627	60	80	171798627
2364	0	0	171798627	68	80	171798627
2368	0	0	2061584237	51	0	2061584237
2368	0	0	2061584237	48	0	2061584237
2368	0	0	2061584237	44	0	2061584237
2368	0	0	2061584237	48	80	2061584237
2368	0	0	2061584237	56	0	2061584237
2368	0	0	2061584237	41	80	2061584237
2368	0	0	2061584237	56	80	2061584237
2368	0	0	2061584237	65	80	2061584237
2368	0	0	2061584237	60	80	2061584237
2368	0	0	2061584237	60	0	2061584237
2368	0	0	2061584237	68	0	2061584237
2368	0	0	2061584237	53	80	2061584237
2368	1	2	2061584237	72	0	2061584237
2368	1	2	2061584237	68	80	2061584237
2368	2	9	2061584237	42	0	2061584237
2368	2	9	2061584237	35	80	2061584237
2368	4	6	2061584237	32	0	2061584237
2368	4	6	2061584237	41	72	2061584237
2376	2	9	1546188161	42	80	1546188161
2376	2	9	1546188161	35	0	1546188161
2380	2	9	-858993525	42	80	-858993525
2380	2	9	-858993525	42	0	-858993525
2384	0	0	1030792085	53	80	1030792085
2384	0	0	1030792085	41	80	1030792085
2384	0	0	1030792085	56	80	1030792085
2384	0	0	1030792085	60	80	1030792085
2384	0	0	1030792085	65	80	1030792085
2384	0	0	1030792085	48	80	1030792085
2384	0	0	1030792085	41	0	1030792085
2384	0	0	1030792085	56	0	1030792085
2384	0	0	1030792085	65	0	1030792085
2384	0	0	1030792085	60	0	1030792085
2384	0	0	1030792085	48	0	1030792085
2384	0	0	1030792085	53	0	1030792085
2384	1	2	1030792085	68	0	1030792085
2384	2	9	1030792085	42	0	1030792085
2384	2	9	1030792085	38	80	1030792085
2384	4	6	1030792085	41	0	1030792085
2384	4	6	1030792085	41	72	1030792085
2392	0	0	515396009	48	80	515396009
2392	0	0	515396009	41	80	515396009
2392	0	0	515396009	56	80	515396009
2392	0	0	515396009	60	80	515396009
2392	0	0	515396009	65	80	515396009
2392	0	0	515396009	53	80	515396009
2392	0	0	515396009	41	0	515396009
2392	0	0	515396009	56	0	515396009
2392	0	0	515396009	53	0	515396009
2392	0	0	515396009	48	0	515396009
2392	0	0	515396009	65	0	515396009
2392	0	0	515396009	60	0	515396009
2392	2	9	515396009	42	80	515396009
2392	2	9	515396009	38	0	515396009
2396	0	0	-1889785677	60	80	-1889785677
2396	0	0	-1889785677	41	80	-1889785677
2396	0	0	-1889785677	56	80	-1889785677
2396	0	0	-1889785677	65	80	-1889785677
2396	0	0	-1889785677	48	80	-1889785677
2396	0	0	-1889785677	53	80	-1889785677
2396	0	0	-1889785677	41	0	-1889785677
2396	0	0	-1889785677	56	0	-1889785677
2396	0	0	-1889785677	60	0	-1889785677
2396	0	0	-1889785677	65	0	-1889785677
2396	0	0	-1889785677	48	0	-1889785677
2396	0	0	-1889785677	53	0	-1889785677
2396	2	9	-1889785677	42	0	-1889785677
2396	2	9	-1889785677	35	80	-1889785677
2400	0	0	-67	41	0	-67
2400	0	0	-67	41	80	-67
2400	0	0	-67	56	80	-67
2400	0	0	-67	65	80	-67
2400	0	0	-67	48	80	-67
2400	0	0	-67	60	80	-67
2400	0	0	-67	53	80	-67
2400	0	0	-67	56	0	-67
2400	0	0	-67	60	0	-67
2400	0	0	-67	65	0	-67
2400	0	0	-67	48	0	-67
2400	0	0	-67	53	0	-67
2400	1	2	-67	67	80	-67
2400	2	9	-67	42	80	-67
2400	2	9	-67	35	0	-67
2400	4	6	-67	41	0	-67
2400	4	6	-67	41	72	-67
2404	0	0	1889785543	65	80	1889785543
2404	0	0	1889785543	53	0	1889785543
2404	0	0	1889785543	48	0	1889785543
2404	0	0	1889785543	65	0	1889785543
2404	0	0	1889785543	60	0	1889785543
2404	0	0	1889785543	56	0	1889785543
2404	0	0	1889785543	41	0	1889785543
2404	0	0	1889785543	53	80	1889785543
2404	0	0	1889785543	41	80	1889785543
2404	0	0	1889785543	56	80	1889785543
2404	0	0	1889785543	60	80	1889785543
2404	0	0	1889785543	48	80	1889785543
2404	2	9	1889785543	42	0	1889785543
2404	2	9	1889785543	35	80	1889785543
2408	0	0	-515396143	65	80	-515396143
2408	0	0	-515396143	41	80	-515396143
2408	0	0	-515396143	56	80	-515396143
2408	0	0	-515396143	60	80	-515396143
2408	0	0	-515396143	48	80	-515396143
2408	0	0	-515396143	53	80	-515396143
2408	0	0	-515396143	41	0	-515396143
2408	0	0	-515396143	56	0	-515396143
2408	0	0	-515396143	60	0	-515396143
2408	0	0	-515396143	65	0	-515396143
2408	0	0	-515396143	48	0	-515396143
2408	0	0	-515396143	53	0	-515396143
