time	track	bar	beat0	7	0	0
57743	9	22	86
57743	8	22	86
57743	8	22	86
57743	7	22	86
57743	6	22	86
57743	7	22	86
57743	1	22	86
57743	2	22	86
57743	4	22	86
57743	6	22	86
57743	6	22	86
57743	6	22	86
57906	4	22	86
57906	4	22	86
58057	7	22	87
58057	7	22	87
58073	10	22	87
58073	10	22	87
58073	9	22	87
58073	9	22	87
58073	7	22	87
58073	7	22	87
58073	4	22	87
58073	4	22	87
58073	9	22	87
58239	4	22	87
58239	4	22	87
58370	6	22	87
58370	6	22	87
58370	6	22	87
58370	6	22	87
58370	2	22	87
58370	1	22	87
58388	7	22	87
58388	7	22	87
58404	9	22	87
58404	10	22	87
58404	9	22	87
58404	8	22	87
58404	8	22	87
58405	8	22	87
58405	10	22	87
58405	9	22	87
58405	9	22	87
58405	8	22	87
58405	7	22	87
58405	7	22	87
58405	6	22	87
58405	6	22	87
58405	6	22	87
58405	1	22	87
58405	4	22	87
58405	4	22	87
58405	2	22	87
58405	6	22	87
58568	4	22	87
58568	4	22	87
58719	7	22	88
58719	7	22	88
58735	10	22	88
58735	10	22	88
58735	9	22	88
58735	9	22	88
58735	7	22	88
58735	7	22	88
58735	4	22	88
58735	3	22	88
58735	3	22	88
58735	3	22	88
58735	3	22	88
58735	4	22	88
58901	4	22	88
58901	4	22	88
59032	6	22	88
59032	6	22	88
59032	6	22	88
59032	6	22	88
59032	2	22	88
59032	1	22	88
59048	7	22	88
59048	7	22	88
59066	3	22	88
59066	10	22	88
59066	9	22	88
59066	9	22	88
59066	8	22	88
59066	8	22	88
59066	3	22	88
59067	10	22	88
59067	9	22	88
59067	9	22	88
59067	9	22	88
59067	8	22	88
59067	8	22	88
59067	7	22	88
59067	7	22	88
59067	6	22	88
59067	6	22	88
59067	6	22	88
59067	1	22	88
59067	2	22	88
59067	3	22	88
59067	3	22	88
59067	4	22	88
59067	4	22	88
59067	6	22	88
59230	4	22	88
59230	4	22	88
59381	7	22	89
59381	7	22	89
59397	10	22	89
59397	10	22	89
59397	9	22	89
59397	9	22	89
59397	9	22	89
59397	7	22	89
59397	4	22	89
59397	4	22	89
59397	7	22	89
59563	3	22	89
59563	3	22	89
59563	4	22	89
59563	4	22	89
59564	3	22	89
59564	3	22	89
59694	1	22	89
59694	2	22	89
59694	6	22	89
59694	6	22	89
59694	6	22	89
59694	6	22	89
59710	7	22	89
59710	7	22	89
59728	5	22	89
59728	10	22	89
59728	9	22	89
59728	9	22	89
59728	8	22	89
59728	8	22	89
59728	5	22	89
59729	6	22	89
59729	10	22	89
59729	9	22	89
59729	9	22	89
59729	8	22	89
59729	8	22	89
59729	7	22	89
59729	7	22	89
59729	6	22	89
59729	6	22	89
59729	6	22	89
59729	5	22	89
59729	5	22	89
59729	4	22	89
59729	4	22	89
59729	2	22	89
59729	1	22	89
59892	4	22	89
59892	4	22	89
60043	7	23	90
60043	7	23	90
60059	4	23	90
60059	10	23	90
60059	10	23	90
60059	9	23	90
60059	7	23	90
60059	7	23	90
60059	4	23	90
60059	9	23	90
60225	4	23	90
60225	4	23	90
60356	1	23	90
60356	2	23	90
60356	6	23	90
60356	6	23	90
60356	6	23	90
60356	6	23	90
60372	7	23	90
60372	7	23	90
60388	8	23	90
60388	8	23	90
60388	9	23	90
60388	9	23	90
60388	10	23	90
60390	10	23	90
60390	9	23	90
60390	9	23	90
60390	9	23	90
60390	8	23	90
60390	8	23	90
60390	7	23	90
60390	7	23	90
60390	6	23	90
60390	6	23	90
60390	1	23	90
60390	2	23	90
60390	4	23	90
60390	6	23	90
60390	6	23	90
60390	4	23	90
60553	4	23	90
60553	4	23	90
60704	7	23	91
60704	7	23	91
60720	10	23	91
60720	10	23	91
60720	9	23	91
60720	9	23	91
60720	7	23	91
60720	7	23	91
60720	4	23	91
60720	4	23	91
60720	9	23	91
60886	4	23	91
60886	4	23	91
61017	2	23	91
61017	6	23	91
61017	6	23	91
61017	6	23	91
61017	6	23	91
61017	1	23	91
61033	7	23	91
61033	7	23	91
61049	10	23	91
61049	9	23	91
61049	8	23	91
61049	8	23	91
61049	9	23	91
61051	10	23	91
61051	9	23	91
61051	9	23	91
61051	8	23	91
61051	8	23	91
