time	track	channel	instrument	pitch	velocity	bar	beat
148132812	12	09	0	2A	5D	49.377604	197.510417
148145312	12	09	0	22	00	49.381771	197.527083
148145312	12	09	0	45	00	49.381771	197.527083
148153125	12	09	0	2A	00	49.384375	197.537500
148312500	3	00	73	46	00	49.437500	197.750000
148312500	3	00	73	46	01	49.437500	197.750000
148500000	3	00	73	46	00	49.500000	198.000000
148500000	3	00	73	46	01	49.500000	198.000000
148500000	12	09	0	45	31	49.500000	198.000000
148500000	12	09	0	22	39	49.500000	198.000000
148507812	12	09	0	2A	7F	49.502604	198.010417
148515625	12	09	0	21	7F	49.505208	198.020833
148520312	12	09	0	22	00	49.506771	198.027083
148520312	12	09	0	45	00	49.506771	198.027083
148528125	12	09	0	2A	00	49.509375	198.037500
148535937	12	09	0	21	00	49.511979	198.047917
148687500	3	00	73	46	00	49.562500	198.250000
148687500	3	00	73	46	01	49.562500	198.250000
148875000	3	00	73	46	00	49.625000	198.500000
148875000	3	00	73	46	01	49.625000	198.500000
148875000	4	01	0	41	00	49.625000	198.500000
148875000	4	01	0	46	00	49.625000	198.500000
148875000	4	01	0	4A	00	49.625000	198.500000
148875000	4	01	0	41	59	49.625000	198.500000
148875000	4	01	0	46	59	49.625000	198.500000
148875000	4	01	0	4A	59	49.625000	198.500000
148875000	7	04	35	22	00	49.625000	198.500000
148875000	7	04	35	22	7F	49.625000	198.500000
148875000	8	05	18	22	00	49.625000	198.500000
148875000	8	05	18	22	7F	49.625000	198.500000
148875000	9	06	32	22	00	49.625000	198.500000
148875000	9	06	32	22	7F	49.625000	198.500000
148875000	12	09	0	45	1D	49.625000	198.500000
148875000	12	09	0	2A	7F	49.625000	198.500000
148895312	12	09	0	2A	00	49.631771	198.527083
148895312	12	09	0	45	00	49.631771	198.527083
149000000	12	09	0	2A	7F	49.666667	198.666667
149015625	12	09	0	26	59	49.671875	198.687500
149020312	12	09	0	2A	00	49.673437	198.693750
149062500	3	00	73	46	00	49.687500	198.750000
149062500	3	00	73	46	01	49.687500	198.750000
149062500	12	09	0	26	00	49.687500	198.750000
149109375	12	09	0	26	59	49.703125	198.812500
149125000	12	09	0	2A	7F	49.708333	198.833333
149145312	12	09	0	2A	00	49.715104	198.860417
149156250	12	09	0	26	00	49.718750	198.875000
149250000	3	00	73	46	00	49.750000	199.000000
149250000	3	00	73	43	01	49.750000	199.000000
149250000	12	09	0	22	24	49.750000	199.000000
149250000	12	09	0	45	33	49.750000	199.000000
149250000	12	09	0	21	57	49.750000	199.000000
149250000	12	09	0	24	59	49.750000	199.000000
149250000	12	09	0	26	59	49.750000	199.000000
149265625	12	09	0	2A	7F	49.755208	199.020833
149270312	12	09	0	21	00	49.756771	199.027083
149270312	12	09	0	22	00	49.756771	199.027083
149270312	12	09	0	45	00	49.756771	199.027083
149285937	12	09	0	2A	00	49.761979	199.047917
149296875	12	09	0	24	00	49.765625	199.062500
149296875	12	09	0	26	00	49.765625	199.062500
149437500	4	01	0	41	00	49.812500	199.250000
149437500	4	01	0	46	00	49.812500	199.250000
149437500	4	01	0	4A	00	49.812500	199.250000
149437500	4	01	0	41	59	49.812500	199.250000
149437500	4	01	0	45	59	49.812500	199.250000
149437500	4	01	0	48	59	49.812500	199.250000
149437500	7	04	35	22	00	49.812500	199.250000
149437500	7	04	35	1D	7F	49.812500	199.250000
149437500	8	05	18	22	00	49.812500	199.250000
149437500	8	05	18	1D	7F	49.812500	199.250000
149437500	9	06	32	22	00	49.812500	199.250000
149437500	9	06	32	1D	7F	49.812500	199.250000
149625000	3	00	73	43	00	49.875000	199.500000
149625000	12	09	0	45	1D	49.875000	199.500000
149625000	12	09	0	22	2D	49.875000	199.500000
149625000	12	09	0	24	59	49.875000	199.500000
149625000	12	09	0	25	59	49.875000	199.500000
149632812	12	09	0	2A	5D	49.877604	199.510417
149645312	12	09	0	22	00	49.881771	199.527083
149645312	12	09	0	45	00	49.881771	199.527083
149653125	12	09	0	2A	00	49.884375	199.537500
149671875	12	09	0	24	00	49.890625	199.562500
149671875	12	09	0	25	00	49.890625	199.562500
149812500	3	00	73	43	01	49.937500	199.750000
150000000	3	00	73	43	00	50.000000	200.000000
150000000	3	00	73	4A	01	50.000000	200.000000
150000000	4	01	0	41	00	50.000000	200.000000
150000000	4	01	0	45	00	50.000000	200.000000
150000000	4	01	0	48	00	50.000000	200.000000
150000000	4	01	0	3E	59	50.000000	200.000000
150000000	4	01	0	41	59	50.000000	200.000000
150000000	4	01	0	46	59	50.000000	200.000000
150000000	7	04	35	1D	00	50.000000	200.000000
150000000	7	04	35	1B	7F	50.000000	200.000000
150000000	8	05	18	1D	00	50.000000	200.000000
150000000	8	05	18	1B	7F	50.000000	200.000000
150000000	9	06	32	1D	00	50.000000	200.000000
150000000	9	06	32	1B	7F	50.000000	200.000000
150000000	12	09	0	22	16	50.000000	200.000000
150000000	12	09	0	45	31	50.000000	200.000000
150000000	12	09	0	24	59	50.000000	200.000000
150007812	12	09	0	2A	7F	50.002604	200.010417
150020312	12	09	0	22	00	50.006771	200.027083
150020312	12	09	0	45	00	50.006771	200.027083
150028125	12	09	0	2A	00	50.009375	200.037500
150046875	12	09	0	24	00	50.015625	200.062500
150125000	12	09	0	22	15	50.041667	200.166667
150145312	12	09	0	22	00	50.048437	200.193750
150187500	3	00	73	4A	00	50.062500	200.250000
150187500	3	00	73	46	01	50.062500	200.250000
150250000	12	09	0	22	1D	50.083333	200.333333
150270312	12	09	0	22	00	50.090104	200.360417
150375000	3	00	73	46	00	50.125000	200.500000
150375000	3	00	73	46	01	50.125000	200.500000
150375000	12	09	0	45	1D	50.125000	200.500000
150375000	12	09	0	22	1E	50.125000	200.500000
150375000	12	09	0	24	59	50.125000	200.500000
150382812	12	09	0	2A	5D	50.127604	200.510417
150395312	12	09	0	22	00	50.131771	200.527083
150395312	12	09	0	45	00	50.131771	200.527083
150403125	12	09	0	2A	00	50.134375	200.537500
150421875	12	09	0	24	00	50.140625	200.562500
150468750	3	00	73	46	00	50.156250	200.625000
150468750	3	00	73	46	01	50.156250	200.625000
150500000	12	09	0	22	2C	50.166667	200.666667
150520312	12	09	0	22	00	50.173437	200.693750
150562500	3	00	73	46	00	50.187500	200.750000
150562500	3	00	73	46	01	50.187500	200.750000
150625000	12	09	0	22	31	50.208333	200.833333
150645312	12	09	0	22	00	50.215104	200.860417
150750000	3	00	73	46	00	50.250000	201.000000
150750000	3	00	73	46	01	50.250000	201.000000
150750000	12	09	0	45	31	50.250000	201.000000
150750000	12	09	0	27	3E	50.250000	201.000000
150750000	12	09	0	22	44	50.250000	201.000000
150757812	12	09	0	2A	7F	50.252604	201.010417
150770312	12	09	0	22	00	50.256771	201.027083
150770312	12	09	0	27	00	50.256771	201.027083
150770312	12	09	0	45	00	50.256771	201.027083
150778125	12	09	0	2A	00	50.259375	201.037500
150937500	3	00	73	46	00	50.312500	201.250000
150937500	3	00	73	46	01	50.312500	201.250000
151125000	3	00	73	46	00	50.375000	201.500000
151125000	3	00	73	46	01	50.375000	201.500000
151125000	4	01	0	3E	00	50.375000	201.500000
151125000	4	01	0	41	00	50.375000	201.500000
151125000	4	01	0	46	00	50.375000	201.500000
151125000	4	01	0	41	59	50.375000	201.500000
151125000	4	01	0	46	59	50.375000	201.500000
151125000	4	01	0	4A	59	50.375000	201.500000
151125000	7	04	35	1B	00	50.375000	201.500000
151125000	7	04	35	22	7F	50.375000	201.500000
151125000	8	05	18	1B	00	50.375000	201.500000
151125000	8	05	18	22	7F	50.375000	201.500000
151125000	9	06	32	1B	00	50.375000	201.500000
151125000	9	06	32	22	7F	50.375000	201.500000
151125000	12	09	0	45	1D	50.375000	201.500000
151125000	12	09	0	22	2D	50.375000	201.500000
151132812	12	09	0	2A	5D	50.377604	201.510417
151145312	12	09	0	22	00	50.381771	201.527083
151145312	12	09	0	45	00	50.381771	201.527083
151153125	12	09	0	2A	00	50.384375	201.537500
151312500	3	00	73	46	00	50.437500	201.750000
151312500	3	00	73	46	01	50.437500	201.750000
151500000	3	00	73	46	00	50.500000	202.000000
151500000	3	00	73	46	01	50.500000	202.000000
151500000	12	09	0	45	31	50.500000	202.000000
151500000	12	09	0	22	39	50.500000	202.000000
151507812	12	09	0	2A	7F	50.502604	202.010417
151515625	12	09	0	21	7F	50.505208	202.020833
151520312	12	09	0	22	00	50.506771	202.027083
151520312	12	09	0	45	00	50.506771	202.027083
151528125	12	09	0	2A	00	50.509375	202.037500
151535937	12	09	0	21	00	50.511979	202.047917
151875000	3	00	73	46	00	50.625000	202.500000
151875000	3	00	73	46	59	50.625000	202.500000
151875000	4	01	0	41	00	50.625000	202.500000
151875000	4	01	0	46	00	50.625000	202.500000
151875000	4	01	0	4A	00	50.625000	202.500000
151875000	4	01	0	41	59	50.625000	202.500000
151875000	4	01	0	46	59	50.625000	202.500000
151875000	4	01	0	4A	59	50.625000	202.500000
151875000	7	04	35	22	00	50.625000	202.500000
151875000	7	04	35	22	7F	50.625000	202.500000
151875000	8	05	18	22	00	50.625000	202.500000
151875000	8	05	18	22	7F	50.625000	202.500000
151875000	9	06	32	22	00	50.625000	202.500000
151875000	9	06	32	22	7F	50.625000	202.500000
151875000	12	09	0	45	1D	50.625000	202.500000
151875000	12	09	0	2A	7F	50.625000	202.500000
151895312	12	09	0	2A	00	50.631771	202.527083
151895312	12	09	0	45	00	50.631771	202.527083
152000000	12	09	0	2A	7F	50.666667	202.666667
152015625	12	09	0	26	59	50.671875	202.687500
152020312	12	09	0	2A	00	50.673437	202.693750
152062500	12	09	0	26	00	50.687500	202.750000
152109375	12	09	0	26	59	50.703125	202.812500
152125000	12	09	0	2A	7F	50.708333	202.833333
152145312	12	09	0	2A	00	50.715104	202.860417
152156250	12	09	0	26	00	50.718750	202.875000
152250000	3	00	73	46	00	50.750000	203.000000
152250000	3	00	73	4A	59	50.750000	203.000000
152250000	4	01	0	41	00	50.750000	203.000000
152250000	4	01	0	46	00	50.750000	203.000000
152250000	4	01	0	4A	00	50.750000	203.000000
152250000	7	04	35	22	00	50.750000	203.000000
152250000	8	05	18	22	00	50.750000	203.000000
152250000	9	06	32	22	00	50.750000	203.000000
152250000	12	09	0	22	24	50.750000	203.000000
152250000	12	09	0	45	33	50.750000	203.000000
152250000	12	09	0	21	57	50.750000	203.000000
152250000	12	09	0	24	59	50.750000	203.000000
152250000	12	09	0	26	59	50.750000	203.000000
152265625	12	09	0	2A	7F	50.755208	203.020833
152270312	12	09	0	21	00	50.756771	203.027083
152270312	12	09	0	22	00	50.756771	203.027083
152270312	12	09	0	45	00	50.756771	203.027083
152285937	12	09	0	2A	00	50.761979	203.047917
152296875	12	09	0	24	00	50.765625	203.062500
152296875	12	09	0	26	00	50.765625	203.062500
152625000	3	00	73	4A	00	50.875000	203.500000
152625000	3	00	73	4D	59	50.875000	203.500000
152625000	12	09	0	45	1D	50.875000	203.500000
152625000	12	09	0	22	2D	50.875000	203.500000
152625000	12	09	0	24	59	50.875000	203.500000
152625000	12	09	0	25	59	50.875000	203.500000
152632812	12	09	0	2A	5D	50.877604	203.510417
152645312	12	09	0	22	00	50.881771	203.527083
152645312	12	09	0	45	00	50.881771	203.527083
152653125	12	09	0	2A	00	50.884375	203.537500
152671875	12	09	0	24	00	50.890625	203.562500
152671875	12	09	0	25	00	50.890625	203.562500
153000000	3	00	73	4D	00	51.000000	204.000000
153000000	3	00	73	4F	59	51.000000	204.000000
153000000	4	01	0	37	59	51.000000	204.000000
153000000	4	01	0	3A	59	51.000000	204.000000
153000000	4	01	0	3F	59	51.000000	204.000000
153000000	11	08	32	24	59	51.000000	204.000000
153000000	12	09	0	40	4C	51.000000	204.000000
153020312	12	09	0	40	00	51.006771	204.027083
153562500	11	08	32	24	00	51.187500	204.750000
153562500	11	08	32	24	59	51.187500	204.750000
153750000	3	00	73	4F	00	51.250000	205.000000
153750000	3	00	73	4D	59	51.250000	205.000000
153750000	12	09	0	3F	6D	51.250000	205.000000
153770312	12	09	0	3F	00	51.256771	205.027083
154125000	3	00	73	4D	00	51.375000	205.500000
154125000	3	00	73	4D	59	51.375000	205.500000
154500000	4	01	0	37	00	51.500000	206.000000
154500000	4	01	0	3A	00	51.500000	206.000000
154500000	4	01	0	3F	00	51.500000	206.000000
154500000	4	01	0	35	59	51.500000	206.000000
154500000	4	01	0	3A	59	51.500000	206.000000
154500000	4	01	0	3E	59	51.500000	206.000000
154500000	12	09	0	40	46	51.500000	206.000000
154520312	12	09	0	40	00	51.506771	206.027083
154875000	11	08	32	24	00	51.625000	206.500000
154875000	11	08	32	22	59	51.625000	206.500000
