tick	duration	track	channel	instrument	pitch	velocity	bar	beat	bar_diff	beat_diff
32479	80	0x03	0x01	0x50	0x46	0x7E	16.9161	0.0417	67.6646	0.1667
32560	319	0x03	0x01	0x50	0x44	0x7E	16.9583	0.1661	67.8333	0.6646
32880	959	0x03	0x01	0x50	0x42	0x4D	17.1250	0.4995	68.5000	1.9979
33840	238	0x03	0x01	0x50	0x46	0x6E	17.6250	0.1240	70.5000	0.4958
34080	239	0x03	0x01	0x50	0x46	0x69	17.7500	0.1245	71.0000	0.4979
34320	1439	0x03	0x01	0x50	0x46	0x63	17.8750	0.7495	71.5000	2.9979
35760	239	0x03	0x01	0x50	0x42	0x66	18.6250	0.1245	74.5000	0.4979
35999	240	0x03	0x01	0x50	0x42	0x7F	18.7495	0.1250	74.9979	0.5000
36240	118	0x03	0x01	0x50	0x42	0x67	18.8750	0.0615	75.5000	0.2458
36360	119	0x03	0x01	0x50	0x44	0x6E	18.9375	0.0620	75.7500	0.2479
36479	240	0x03	0x01	0x50	0x41	0x7E	18.9995	0.1250	75.9979	0.5000
36720	239	0x03	0x01	0x50	0x41	0x7E	19.1250	0.1245	76.5000	0.4979
36959	239	0x03	0x01	0x50	0x41	0x7E	19.2495	0.1245	76.9979	0.4979
37200	478	0x03	0x01	0x50	0x42	0x7E	19.3750	0.2490	77.5000	0.9958
37680	239	0x03	0x01	0x50	0x44	0x7E	19.6250	0.1245	78.5000	0.4979
37919	239	0x03	0x01	0x50	0x49	0x7E	19.7495	0.1245	78.9979	0.4979
38160	239	0x03	0x01	0x50	0x41	0x7E	19.8750	0.1245	79.5000	0.4979
38160	239	0x03	0x01	0x50	0x4D	0x7E	19.8750	0.1245	79.5000	0.4979
38640	239	0x03	0x01	0x50	0x46	0x7E	20.2505	0.2490	80.5000	0.4979
38640	239	0x03	0x01	0x50	0x52	0x7E	20.2505	0.2490	80.5000	0.4979
38880	238	0x03	0x01	0x50	0x46	0x61	20.5005	0.2479	81.0000	0.4958
38880	238	0x03	0x01	0x50	0x52	0x7E	20.5005	0.2479	81.0000	0.4958
39120	239	0x03	0x01	0x50	0x46	0x7E	20.7505	0.2490	81.5000	0.4979
39120	239	0x03	0x01	0x50	0x52	0x7E	20.7505	0.2490	81.5000	0.4979
39360	1679	0x03	0x01	0x50	0x46	0x5F	21.0005	0.8745	82.0000	3.4979
39360	1679	0x03	0x01	0x50	0x52	0x7E	21.0005	0.8745	82.0000	3.4979
41040	239	0x03	0x01	0x50	0x42	0x69	21.8755	0.1245	85.5000	0.4979
41040	239	0x03	0x01	0x50	0x4E	0x7E	21.8755	0.1245	85.5000	0.4979
41280	239	0x03	0x01	0x50	0x3F	0x68	22.0005	0.1245	86.0000	0.4979
41280	239	0x03	0x01	0x50	0x4B	0x7E	22.0005	0.1245	86.0000	0.4979
41519	960	0x03	0x01	0x50	0x3D	0x70	22.1250	0.5000	86.4979	2.0000
41519	960	0x03	0x01	0x50	0x49	0x7E	22.1250	0.5000	86.4979	2.0000
42479	240	0x03	0x01	0x50	0x42	0x6C	22.6250	0.1250	88.4979	0.5000
42479	240	0x03	0x01	0x50	0x4E	0x7E	22.6250	0.1250	88.4979	0.5000
42720	359	0x03	0x01	0x50	0x49	0x72	22.7505	0.1870	89.0000	0.7479
42720	359	0x03	0x01	0x50	0x55	0x7E	22.7505	0.1870	89.0000	0.7479
43080	1319	0x03	0x01	0x50	0x46	0x73	22.9380	0.6870	89.7500	2.7479
43080	1319	0x03	0x01	0x50	0x52	0x7E	22.9380	0.6870	89.7500	2.7479
44399	239	0x03	0x01	0x50	0x42	0x71	23.6250	0.1245	92.4979	0.4979
44399	239	0x03	0x01	0x50	0x4E	0x7E	23.6250	0.1245	92.4979	0.4979
44640	359	0x03	0x01	0x50	0x49	0x7E	23.7505	0.1870	93.0000	0.7479
44640	359	0x03	0x01	0x50	0x55	0x7E	23.7505	0.1870	93.0000	0.7479
45000	359	0x03	0x01	0x50	0x46	0x7E	23.9380	0.1870	93.7500	0.7479
45000	359	0x03	0x01	0x50	0x52	0x7E	23.9380	0.1870	93.7500	0.7479
45360	959	0x03	0x01	0x50	0x44	0x7E	24.1255	0.4995	94.5000	1.9979
45360	959	0x03	0x01	0x50	0x50	0x7E	24.1255	0.4995	94.5000	1.9979
46320	238	0x03	0x01	0x50	0x46	0x6E	24.6255	0.1240	96.5000	0.4958
46320	238	0x03	0x01	0x50	0x52	0x7E	24.6255	0.1240	96.5000	0.4958
46560	239	0x03	0x01	0x50	0x46	0x71	24.7505	0.1245	97.0000	0.4979
46560	239	0x03	0x01	0x50	0x52	0x7E	24.7505	0.1245	97.0000	0.4979
46800	1439	0x03	0x01	0x50	0x46	0x71	24.8755	0.7495	97.5000	2.9979
46800	1439	0x03	0x01	0x50	0x52	0x7E	24.8755	0.7495	97.5000	2.9979
48240	239	0x03	0x01	0x50	0x42	0x70	25.6255	0.1245	100.5000	0.4979
48240	239	0x03	0x01	0x50	0x4E	0x7E	25.6255	0.1245	100.5000	0.4979
48479	240	0x03	0x01	0x50	0x42	0x7E	25.7500	0.1250	100.9979	0.5000
48479	240	0x03	0x01	0x50	0x4E	0x7E	25.7500	0.1250	100.9979	0.5000
48720	118	0x03	0x01	0x50	0x3F	0x65	25.8755	0.0615	101.5000	0.2458
48720	118	0x03	0x01	0x50	0x4B	0x7E	25.8755	0.0615	101.5000	0.2458
48840	1798	0x03	0x01	0x50	0x47	0x72	25.9380	0.9365	101.7500	3.7458
48840	1798	0x03	0x01	0x50	0x53	0x7E	25.9380	0.9365	101.7500	3.7458
50640	239	0x03	0x01	0x50	0x49	0x68	26.8755	0.1245	105.5000	0.4979
50640	239	0x03	0x01	0x50	0x55	0x7E	26.8755	0.1245	105.5000	0.4979
50879	239	0x03	0x01	0x50	0x46	0x6E	27.0000	0.1245	105.9979	0.4979
50879	239	0x03	0x01	0x50	0x52	0x7E	27.0000	0.1245	105.9979	0.4979
51120	239	0x03	0x01	0x50	0x49	0x6A	27.1255	0.1245	106.5000	0.4979
51120	239	0x03	0x01	0x50	0x55	0x7E	27.1255	0.1245	106.5000	0.4979
51359	239	0x03	0x01	0x50	0x46	0x6C	27.2500	0.1245	106.9979	0.4979
51359	239	0x03	0x01	0x50	0x52	0x7E	27.2500	0.1245	106.9979	0.4979
51600	239	0x03	0x01	0x50	0x49	0x70	27.3755	0.1245	107.5000	0.4979
51600	239	0x03	0x01	0x50	0x55	0x7E	27.3755	0.1245	107.5000	0.4979
51840	238	0x03	0x01	0x50	0x46	0x6C	27.5005	0.1240	108.0000	0.4958
51840	238	0x03	0x01	0x50	0x52	0x7E	27.5005	0.1240	108.0000	0.4958
52080	239	0x03	0x01	0x50	0x49	0x6F	27.6255	0.1245	108.5000	0.4979
52080	239	0x03	0x01	0x50	0x55	0x7E	27.6255	0.1245	108.5000	0.4979
52320	238	0x03	0x01	0x50	0x46	0x6E	27.7505	0.1240	109.0000	0.4958
52320	238	0x03	0x01	0x50	0x52	0x7E	27.7505	0.1240	109.0000	0.4958
52560	119	0x03	0x01	0x50	0x44	0x6A	27.8755	0.0620	109.5000	0.2479
52560	119	0x03	0x01	0x50	0x50	0x7E	27.8755	0.0620	109.5000	0.2479
52679	839	0x03	0x01	0x50	0x47	0x70	27.9375	0.4370	109.7479	1.7479
52679	839	0x03	0x01	0x50	0x53	0x7E	27.9375	0.4370	109.7479	1.7479
53520	239	0x03	0x01	0x50	0x41	0x74	28.3755	0.1245	111.5000	0.4979
53520	239	0x03	0x01	0x50	0x4D	0x7E	28.3755	0.1245	111.5000	0.4979
53760	479	0x03	0x01	0x50	0x47	0x7F	28.5005	0.2495	112.0000	0.9979
53760	479	0x03	0x01	0x50	0x53	0x7E	28.5005	0.2495	112.0000	0.9979
54240	3119	0x03	0x01	0x50	0x46	0x72	28.7505	1.6245	113.0000	6.4979
54240	3119	0x03	0x01	0x50	0x52	0x7E	28.7505	1.6245	113.0000	6.4979
57359	239	0x03	0x01	0x50	0x42	0x70	30.3750	0.1245	119.4979	0.4979
57359	239	0x03	0x01	0x50	0x4E	0x7E	30.3750	0.1245	119.4979	0.4979
57600	478	0x03	0x01	0x50	0x47	0x6E	30.5005	0.2490	120.0000	0.9958
57600	478	0x03	0x01	0x50	0x53	0x7E	30.5005	0.2490	120.0000	0.9958
58080	2159	0x03	0x01	0x50	0x46	0x76	30.7505	1.1245	121.0000	4.4979
58080	2159	0x03	0x01	0x50	0x52	0x7E	30.7505	1.1245	121.0000	4.4979
60240	239	0x03	0x01	0x50	0x42	0x7E	31.8755	0.1245	125.5000	0.4979
60240	239	0x03	0x01	0x50	0x4E	0x7E	31.8755	0.1245	125.5000	0.4979
60480	719	0x03	0x01	0x50	0x41	0x76	32.0005	0.3745	126.0000	1.4979
60480	719	0x03	0x01	0x50	0x4D	0x7E	32.0005	0.3745	126.0000	1.4979
61200	239	0x03	0x01	0x50	0x3D	0x6F	32.3755	0.1245	127.5000	0.4979
61200	239	0x03	0x01	0x50	0x49	0x7E	32.3755	0.1245	127.5000	0.4979
61439	480	0x03	0x01	0x50	0x47	0x6C	32.5000	0.2500	127.9979	1.0000
61439	480	0x03	0x01	0x50	0x53	0x7E	32.5000	0.2500	127.9979	1.0000
61919	3119	0x03	0x01	0x50	0x46	0x76	32.7500	1.6245	128.9979	6.4979
61919	3119	0x03	0x01	0x50	0x52	0x7E	32.7500	1.6245	128.9979	6.4979
65040	239	0x03	0x01	0x50	0x42	0x70	34.3755	0.1245	135.5000	0.4979
65040	239	0x03	0x01	0x50	0x4E	0x7E	34.3755	0.1245	135.5000	0.4979
65280	479	0x03	0x01	0x50	0x47	0x6D	34.5005	0.2495	136.0000	0.9979
65280	479	0x03	0x01	0x50	0x53	0x7E	34.5005	0.2495	136.0000	0.9979
65760	2159	0x03	0x01	0x50	0x49	0x73	34.7505	1.1245	137.0000	4.4979
65760	2159	0x03	0x01	0x50	0x55	0x7E	34.7505	1.1245	137.0000	4.4979
67919	240	0x03	0x01	0x50	0x42	0x71	35.8750	0.1250	141.4979	0.5000
67919	240	0x03	0x01	0x50	0x4E	0x7E	35.8750	0.1250	141.4979	0.5000
68160	719	0x03	0x01	0x50	0x41	0x76	36.0005	0.3745	142.0000	1.4979
68160	719	0x03	0x01	0x50	0x4D	0x7E	36.0005	0.3745	142.0000	1.4979
68879	239	0x03	0x01	0x50	0x3D	0x7F	36.3750	0.1245	143.4979	0.4979
68879	239	0x03	0x01	0x50	0x49	0x7E	36.3750	0.1245	143.4979	0.4979
69120	478	0x03	0x01	0x50	0x47	0x72	36.5005	0.2490	144.0000	0.9958
69120	478	0x03	0x01	0x50	0x53	0x7E	36.5005	0.2490	144.0000	0.9958
69600	478	0x03	0x01	0x50	0x46	0x73	36.7505	0.2490	145.0000	0.9958
69600	478	0x03	0x01	0x50	0x52	0x7E	36.7505	0.2490	145.0000	0.9958
70319	239	0x03	0x01	0x50	0x4E	0x6C	37.1250	0.1245	146.4979	0.4979
70560	239	0x03	0x01	0x50	0x4E	0x5C	37.2505	0.1245	147.0000	0.4979
70799	239	0x03	0x01	0x50	0x4B	0x7F	37.3750	0.1245	147.4979	0.4979
71040	239	0x03	0x01	0x50	0x4E	0x5F	37.5005	0.1245	148.0000	0.4979
71280	238	0x03	0x01	0x50	0x4B	0x7F	37.6255	0.1240	148.5000	0.4958
71520	239	0x03	0x01	0x50	0x4E	0x69	37.7505	0.1245	149.0000	0.4979
71760	238	0x03	0x01	0x50	0x50	0x66	37.8755	0.1240	149.5000	0.4958
72000	478	0x03	0x01	0x50	0x52	0x66	38.0005	0.2490	150.0000	0.9958
72480	239	0x03	0x01	0x50	0x4E	0x7F	38.2505	0.1245	151.0000	0.4979
72720	239	0x03	0x01	0x50	0x4E	0x7F	38.3755	0.1245	151.5000	0.4979
72960	239	0x03	0x01	0x50	0x49	0x69	38.5005	0.1245	152.0000	0.4979
73200	1919	0x03	0x01	0x50	0x52	0x6E	38.6255	0.9995	152.5000	3.9979
75120	239	0x03	0x01	0x50	0x4E	0x7F	39.6255	0.1245	156.5000	0.4979
75359	239	0x03	0x01	0x50	0x4E	0x7F	39.7500	0.1245	156.9979	0.4979
75600	239	0x03	0x01	0x50	0x4E	0x7F	39.8755	0.1245	157.5000	0.4979
75839	719	0x03	0x01	0x50	0x4D	0x6C	40.0000	0.3745	157.9979	1.4979
76560	239	0x03	0x01	0x50	0x4D	0x7E	40.3755	0.1245	159.5000	0.4979
76799	239	0x03	0x01	0x50	0x4B	0x7E	40.5000	0.1245	159.9979	0.4979
77040	239	0x03	0x01	0x50	0x4B	0x6C	40.6255	0.1245	160.5000	0.4979
77279	480	0x03	0x01	0x50	0x4E	0x7E	40.7500	0.2500	160.9979	1.0000
78000	239	0x03	0x01	0x50	0x4E	0x65	41.1255	0.1245	162.5000	0.4979
78240	238	0x03	0x01	0x50	0x4E	0x7F	41.2505	0.1240	163.0000	0.4958
78480	239	0x03	0x01	0x50	0x50	0x64	41.3755	0.1245	163.5000	0.4979
78720	238	0x03	0x01	0x50	0x4B	0x7F	41.5005	0.1240	164.0000	0.4958
78960	239	0x03	0x01	0x50	0x4B	0x66	41.6255	0.1245	164.5000	0.4979
79200	239	0x03	0x01	0x50	0x4E	0x7F	41.7505	0.1245	165.0000	0.4979
79440	239	0x03	0x01	0x50	0x50	0x70	41.8755	0.1245	165.5000	0.4979
79680	479	0x03	0x01	0x50	0x52	0x65	42.0005	0.2495	166.0000	0.9979
80160	239	0x03	0x01	0x50	0x4E	0x7F	42.2505	0.1245	167.0000	0.4979
80399	240	0x03	0x01	0x50	0x4E	0x7F	42.3750	0.1250	167.4979	0.5000
80640	239	0x03	0x01	0x50	0x55	0x6D	42.5005	0.1245	168.0000	0.4979
80879	1920	0x03	0x01	0x50	0x52	0x7F	42.6250	1.0000	168.4979	4.0000
82799	239	0x03	0x01	0x50	0x4E	0x7F	43.6250	0.1245	172.4979	0.4979
83040	239	0x03	0x01	0x50	0x4E	0x7F	43.7505	0.1245	173.0000	0.4979
83279	1440	0x03	0x01	0x50	0x50	0x7F	43.8750	0.7500	173.4979	3.0000
84720	238	0x03	0x01	0x50	0x52	0x65	44.6255	0.1240	176.5000	0.4958
84960	239	0x03	0x01	0x50	0x52	0x7F	44.7505	0.1245	177.0000	0.4979
85200	238	0x03	0x01	0x50	0x52	0x7F	44.8755	0.1240	177.5000	0.4958
85440	3118	0x03	0x01	0x50	0x52	0x7F	45.0005	1.6240	178.0000	6.4958
88560	239	0x03	0x01	0x50	0x52	0x7F	46.6255	0.1245	184.5000	0.4979
88799	239	0x03	0x01	0x50	0x52	0x7F	46.7500	0.1245	184.9979	0.4979
89040	239	0x03	0x01	0x50	0x52	0x7F	46.8755	0.1245	185.5000	0.4979
89279	3120	0x03	0x01	0x50	0x52	0x7F	47.0000	1.6250	185.9979	6.5000
92400	239	0x03	0x01	0x50	0x4E	0x5D	48.6255	0.1245	192.5000	0.4979
92640	359	0x03	0x01	0x50	0x55	0x7E	48.7505	0.1870	193.0000	0.7479
92999	360	0x03	0x01	0x50	0x52	0x7E	48.9375	0.1875	193.7479	0.7500
93359	240	0x03	0x01	0x50	0x4E	0x7F	49.1250	0.1250	194.4979	0.5000
93600	359	0x03	0x01	0x50	0x55	0x7E	49.2505	0.1870	195.0000	0.7479
93960	359	0x03	0x01	0x50	0x52	0x7E	49.4380	0.1870	195.7500	0.7479
94319	240	0x03	0x01	0x50	0x4E	0x65	49.6250	0.1250	196.4979	0.5000
94560	359	0x03	0x01	0x50	0x55	0x7E	49.7505	0.1870	197.0000	0.7479
94920	479	0x03	0x01	0x50	0x50	0x7E	49.9380	0.2495	197.7500	0.9979
95400	839	0x03	0x01	0x50	0x4E	0x7E	50.1880	0.4370	198.7500	1.7479
96239	239	0x03	0x01	0x50	0x4E	0x7F	50.6250	0.1245	200.4979	0.4979
96480	359	0x03	0x01	0x50	0x55	0x69	50.7505	0.1870	201.0000	0.7479
96840	1319	0x03	0x01	0x50	0x52	0x65	50.9380	0.6870	201.7500	2.7479
98160	238	0x03	0x01	0x50	0x4E	0x7F	51.6255	0.1240	204.5000	0.4958
98400	358	0x03	0x01	0x50	0x55	0x64	51.7505	0.1865	205.0000	0.7458
98760	359	0x03	0x01	0x50	0x52	0x7F	51.9380	0.1870	205.7500	0.7479
99120	1679	0x03	0x01	0x50	0x50	0x7E	52.1255	0.8745	206.5000	3.4979
100799	120	0x03	0x01	0x50	0x4E	0x7E	53.0000	0.0625	209.9979	0.2500
100920	238	0x03	0x01	0x50	0x4E	0x7E	53.0630	0.1240	210.2500	0.4958
101160	119	0x03	0x01	0x50	0x50	0x7E	53.1880	0.0620	210.7500	0.2479
101279	480	0x03	0x01	0x50	0x4E	0x7E	53.2500	0.2500	210.9979	1.0000
101759	120	0x03	0x01	0x50	0x55	0x7E	53.5000	0.0625	211.9979	0.2500
101880	239	0x03	0x01	0x50	0x52	0x7E	53.5630	0.1245	212.2500	0.4979
102120	119	0x03	0x01	0x50	0x4D	0x7E	53.6880	0.0620	212.7500	0.2479
102239	480	0x03	0x01	0x50	0x4E	0x7E	53.7500	0.2500	212.9979	1.0000
102719	120	0x03	0x01	0x50	0x4E	0x7E	54.0000	0.0625	213.9979	0.2500
102840	239	0x03	0x01	0x50	0x4E	0x7E	54.0630	0.1245	214.2500	0.4979
103079	120	0x03	0x01	0x50	0x50	0x7E	54.1875	0.0625	214.7479	0.2500
103200	479	0x03	0x01	0x50	0x4E	0x7E	54.2505	0.2495	215.0000	0.9979
103680	119	0x03	0x01	0x50	0x55	0x7E	54.5005	0.0620	216.0000	0.2479
103800	239	0x03	0x01	0x50	0x52	0x7E	54.5630	0.1245	216.2500	0.4979
104039	120	0x03	0x01	0x50	0x4D	0x7E	54.6875	0.0625	216.7479	0.2500
104160	479	0x03	0x01	0x50	0x4E	0x7E	54.7505	0.2495	217.0000	0.9979
104640	118	0x03	0x01	0x50	0x4E	0x7E	55.0005	0.0615	218.0000	0.2458
104760	239	0x03	0x01	0x50	0x4E	0x7E	55.0630	0.1245	218.2500	0.4979
104999	120	0x03	0x01	0x50	0x50	0x7E	55.1875	0.0625	218.7479	0.2500
105120	479	0x03	0x01	0x50	0x4E	0x7E	55.2505	0.2495	219.0000	0.9979
105600	118	0x03	0x01	0x50	0x55	0x7E	55.5005	0.0615	220.0000	0.2458
105720	239	0x03	0x01	0x50	0x52	0x7E	55.5630	0.1245	220.2500	0.4979
105959	120	0x03	0x01	0x50	0x4D	0x7E	55.6875	0.0625	220.7479	0.2500
106080	479	0x03	0x01	0x50	0x4E	0x7E	55.7505	0.2495	221.0000	0.9979
106560	118	0x03	0x01	0x50	0x4E	0x7E	56.0005	0.0615	222.0000	0.2458
