time	duration	track	channel	instrument	pitch	velocity	bar	beat
47277150	175850	15	14	33	24	120	32.812500	131.250000
47277150	175850	15	14	33	36	120	32.812500	131.250000
47453000	175850	6	5	110	58	120	32.875000	131.500000
47453000	175850	8	7	110	60	90	32.875000	131.500000
47453000	351700	10	9	16	47	100	32.875000	131.500000
47453000	351700	13	12	29	36	100	32.875000	131.500000
47453000	351700	13	12	29	48	100	32.875000	131.500000
47453000	351700	14	13	30	36	100	32.875000	131.500000
47453000	351700	14	13	30	48	100	32.875000	131.500000
47453000	351700	15	14	33	24	120	32.875000	131.500000
47453000	351700	15	14	33	36	120	32.875000	131.500000
47804700	175849	6	5	110	53	120	33.000000	132.000000
47804700	175849	8	7	110	58	90	33.000000	132.000000
47804700	351699	10	9	16	36	100	33.000000	132.000000
47804700	351699	10	9	16	43	100	33.000000	132.000000
47804700	175849	13	12	29	38	100	33.000000	132.000000
47804700	175849	13	12	29	50	100	33.000000	132.000000
47804700	175849	14	13	30	38	100	33.000000	132.000000
47804700	175849	14	13	30	50	100	33.000000	132.000000
47804700	175849	15	14	33	26	120	33.000000	132.000000
47804700	175849	15	14	33	38	120	33.000000	132.000000
48156399	175850	6	5	110	53	120	33.125000	132.500000
48156399	175850	8	7	110	53	90	33.125000	132.500000
48156399	351700	10	9	16	46	80	33.125000	132.500000
48156399	175850	13	12	29	38	100	33.125000	132.500000
48156399	175850	13	12	29	50	100	33.125000	132.500000
48156399	175850	14	13	30	38	100	33.125000	132.500000
48156399	175850	14	13	30	50	100	33.125000	132.500000
48156399	175850	15	14	33	26	120	33.125000	132.500000
48156399	175850	15	14	33	38	120	33.125000	132.500000
48332249	175850	6	5	110	58	120	33.187500	132.750000
48508099	175849	6	5	110	60	120	33.250000	133.000000
48508099	175849	8	7	110	53	90	33.250000	133.000000
48508099	351699	10	9	16	38	100	33.250000	133.000000
48683948	175850	8	7	110	58	90	33.312500	133.250000
48683948	175850	13	12	29	38	100	33.312500	133.250000
48683948	175850	13	12	29	50	100	33.312500	133.250000
48683948	175850	14	13	30	38	100	33.312500	133.250000
48683948	175850	14	13	30	50	100	33.312500	133.250000
48683948	175850	15	14	33	26	120	33.312500	133.250000
48683948	175850	15	14	33	38	120	33.312500	133.250000
48859798	175850	6	5	110	63	120	33.375000	133.500000
48859798	175850	8	7	110	60	90	33.375000	133.500000
48859798	351700	10	9	16	47	100	33.375000	133.500000
48859798	351700	13	12	29	38	100	33.375000	133.500000
48859798	351700	13	12	29	50	100	33.375000	133.500000
48859798	351700	14	13	30	38	100	33.375000	133.500000
48859798	351700	14	13	30	50	100	33.375000	133.500000
48859798	351700	15	14	33	26	120	33.375000	133.500000
48859798	351700	15	14	33	38	120	33.375000	133.500000
49211498	175849	6	5	110	62	120	33.500000	134.000000
49211498	175849	8	7	110	63	90	33.500000	134.000000
49211498	351699	10	9	16	36	100	33.500000	134.000000
49211498	351699	10	9	16	43	100	33.500000	134.000000
49211498	175849	13	12	29	38	100	33.500000	134.000000
49211498	175849	13	12	29	50	100	33.500000	134.000000
49211498	175849	14	13	30	38	100	33.500000	134.000000
49211498	175849	14	13	30	50	100	33.500000	134.000000
49211498	175849	15	14	33	26	120	33.500000	134.000000
49211498	175849	15	14	33	38	120	33.500000	134.000000
49563197	175850	6	5	110	63	120	33.625000	134.500000
49563197	175850	8	7	110	62	90	33.625000	134.500000
49563197	351700	10	9	16	46	80	33.625000	134.500000
49563197	175850	13	12	29	38	100	33.625000	134.500000
49563197	175850	13	12	29	50	100	33.625000	134.500000
49563197	175850	14	13	30	38	100	33.625000	134.500000
49563197	175850	14	13	30	50	100	33.625000	134.500000
49563197	175850	15	14	33	26	120	33.625000	134.500000
49563197	175850	15	14	33	38	120	33.625000	134.500000
49914897	175849	6	5	110	62	120	33.750000	135.000000
49914897	175849	8	7	110	63	90	33.750000	135.000000
49914897	351699	10	9	16	38	100	33.750000	135.000000
50090746	175850	6	5	110	60	120	33.812500	135.250000
50090746	175850	13	12	29	38	100	33.812500	135.250000
50090746	175850	13	12	29	50	100	33.812500	135.250000
50090746	175850	14	13	30	38	100	33.812500	135.250000
50090746	175850	14	13	30	50	100	33.812500	135.250000
50090746	175850	15	14	33	26	120	33.812500	135.250000
50090746	175850	15	14	33	38	120	33.812500	135.250000
50266596	175850	6	5	110	58	120	33.875000	135.500000
50266596	175850	8	7	110	62	90	33.875000	135.500000
50266596	351700	10	9	16	47	100	33.875000	135.500000
50266596	351700	13	12	29	38	100	33.875000	135.500000
50266596	351700	13	12	29	50	100	33.875000	135.500000
50266596	351700	14	13	30	38	100	33.875000	135.500000
50266596	351700	14	13	30	50	100	33.875000	135.500000
50266596	351700	15	14	33	26	120	33.875000	135.500000
50266596	351700	15	14	33	38	120	33.875000	135.500000
50442446	175850	8	7	110	60	90	33.937500	135.750000
50618296	175849	6	5	110	65	120	34.000000	136.000000
50618296	175849	7	6	110	70	100	34.000000	136.000000
50618296	175849	8	7	110	58	90	34.000000	136.000000
50618296	351699	10	9	16	36	100	34.000000	136.000000
50618296	351699	10	9	16	43	100	34.000000	136.000000
50618296	175849	13	12	29	39	100	34.000000	136.000000
50618296	175849	13	12	29	51	100	34.000000	136.000000
50618296	175849	14	13	30	39	100	34.000000	136.000000
50618296	175849	14	13	30	51	100	34.000000	136.000000
50618296	175849	15	14	33	27	120	34.000000	136.000000
50618296	175849	15	14	33	39	120	34.000000	136.000000
50969995	175850	6	5	110	58	120	34.125000	136.500000
50969995	175850	8	7	110	65	90	34.125000	136.500000
50969995	351700	10	9	16	46	80	34.125000	136.500000
50969995	175850	13	12	29	39	100	34.125000	136.500000
50969995	175850	13	12	29	51	100	34.125000	136.500000
50969995	175850	14	13	30	39	100	34.125000	136.500000
50969995	175850	14	13	30	51	100	34.125000	136.500000
50969995	175850	15	14	33	27	120	34.125000	136.500000
50969995	175850	15	14	33	39	120	34.125000	136.500000
51321695	175849	6	5	110	60	120	34.250000	137.000000
51321695	175849	7	6	110	69	100	34.250000	137.000000
51321695	175849	8	7	110	58	90	34.250000	137.000000
51321695	351699	10	9	16	38	100	34.250000	137.000000
51497544	175850	13	12	29	39	100	34.312500	137.250000
51497544	175850	13	12	29	51	100	34.312500	137.250000
51497544	175850	14	13	30	39	100	34.312500	137.250000
51497544	175850	14	13	30	51	100	34.312500	137.250000
51497544	175850	15	14	33	27	120	34.312500	137.250000
51497544	175850	15	14	33	39	120	34.312500	137.250000
51673394	175850	6	5	110	58	120	34.375000	137.500000
51673394	175850	8	7	110	60	90	34.375000	137.500000
51673394	351700	10	9	16	47	100	34.375000	137.500000
51673394	351700	13	12	29	39	100	34.375000	137.500000
51673394	351700	13	12	29	51	100	34.375000	137.500000
51673394	351700	14	13	30	39	100	34.375000	137.500000
51673394	351700	14	13	30	51	100	34.375000	137.500000
51673394	351700	15	14	33	27	120	34.375000	137.500000
51673394	351700	15	14	33	39	120	34.375000	137.500000
52025094	175849	6	5	110	53	120	34.500000	138.000000
52025094	175849	7	6	110	70	100	34.500000	138.000000
52025094	175849	8	7	110	58	90	34.500000	138.000000
52025094	351699	10	9	16	36	100	34.500000	138.000000
52025094	351699	10	9	16	43	100	34.500000	138.000000
52025094	175849	13	12	29	39	100	34.500000	138.000000
52025094	175849	13	12	29	51	100	34.500000	138.000000
52025094	175849	14	13	30	39	100	34.500000	138.000000
52025094	175849	14	13	30	51	100	34.500000	138.000000
52025094	175849	15	14	33	27	120	34.500000	138.000000
52025094	175849	15	14	33	39	120	34.500000	138.000000
52376793	175850	6	5	110	58	120	34.625000	138.500000
52376793	175850	8	7	110	53	90	34.625000	138.500000
52376793	351700	10	9	16	46	80	34.625000	138.500000
52376793	175850	13	12	29	39	100	34.625000	138.500000
52376793	175850	13	12	29	51	100	34.625000	138.500000
52376793	175850	14	13	30	39	100	34.625000	138.500000
52376793	175850	14	13	30	51	100	34.625000	138.500000
52376793	175850	15	14	33	27	120	34.625000	138.500000
52376793	175850	15	14	33	39	120	34.625000	138.500000
52728493	175849	6	5	110	60	120	34.750000	139.000000
52728493	175849	7	6	110	69	100	34.750000	139.000000
52728493	175849	8	7	110	58	90	34.750000	139.000000
52728493	351699	10	9	16	38	100	34.750000	139.000000
52904342	175850	13	12	29	39	100	34.812500	139.250000
52904342	175850	13	12	29	51	100	34.812500	139.250000
52904342	175850	14	13	30	39	100	34.812500	139.250000
52904342	175850	14	13	30	51	100	34.812500	139.250000
52904342	175850	15	14	33	27	120	34.812500	139.250000
52904342	175850	15	14	33	39	120	34.812500	139.250000
53080192	175850	6	5	110	58	120	34.875000	139.500000
53080192	175850	7	6	110	70	100	34.875000	139.500000
53080192	175850	8	7	110	60	90	34.875000	139.500000
53080192	351700	10	9	16	47	100	34.875000	139.500000
53080192	351700	13	12	29	39	100	34.875000	139.500000
53080192	351700	13	12	29	51	100	34.875000	139.500000
53080192	351700	14	13	30	39	100	34.875000	139.500000
53080192	351700	14	13	30	51	100	34.875000	139.500000
53080192	351700	15	14	33	27	120	34.875000	139.500000
53080192	351700	15	14	33	39	120	34.875000	139.500000
53431892	175849	6	5	110	53	120	35.000000	140.000000
53431892	175849	7	6	110	72	100	35.000000	140.000000
53431892	175849	8	7	110	58	90	35.000000	140.000000
53431892	351699	10	9	16	36	100	35.000000	140.000000
53431892	351699	10	9	16	43	100	35.000000	140.000000
53431892	175849	13	12	29	41	100	35.000000	140.000000
53431892	175849	13	12	29	53	100	35.000000	140.000000
53431892	175849	14	13	30	41	100	35.000000	140.000000
53431892	175849	14	13	30	53	100	35.000000	140.000000
53431892	175849	15	14	33	29	120	35.000000	140.000000
53431892	175849	15	14	33	41	120	35.000000	140.000000
53783591	175850	6	5	110	53	120	35.125000	140.500000
53783591	175850	8	7	110	53	90	35.125000	140.500000
53783591	351700	10	9	16	46	80	35.125000	140.500000
53783591	175850	13	12	29	41	100	35.125000	140.500000
53783591	175850	13	12	29	53	100	35.125000	140.500000
53783591	175850	14	13	30	41	100	35.125000	140.500000
53783591	175850	14	13	30	53	100	35.125000	140.500000
53783591	175850	15	14	33	29	120	35.125000	140.500000
53783591	175850	15	14	33	41	120	35.125000	140.500000
53959441	175850	6	5	110	58	120	35.187500	140.750000
53959441	175850	7	6	110	65	100	35.187500	140.750000
54135291	175849	6	5	110	60	120	35.250000	141.000000
54135291	175849	7	6	110	72	100	35.250000	141.000000
54135291	175849	8	7	110	53	90	35.250000	141.000000
54135291	351699	10	9	16	38	100	35.250000	141.000000
54311140	175850	7	6	110	70	100	35.312500	141.250000
54311140	175850	8	7	110	58	90	35.312500	141.250000
54311140	175850	13	12	29	41	100	35.312500	141.250000
54311140	175850	13	12	29	53	100	35.312500	141.250000
54311140	175850	14	13	30	41	100	35.312500	141.250000
54311140	175850	14	13	30	53	100	35.312500	141.250000
54311140	175850	15	14	33	29	120	35.312500	141.250000
54311140	175850	15	14	33	41	120	35.312500	141.250000
54486990	175850	6	5	110	63	120	35.375000	141.500000
54486990	175850	7	6	110	69	100	35.375000	141.500000
54486990	175850	8	7	110	60	90	35.375000	141.500000
54486990	351700	10	9	16	47	100	35.375000	141.500000
54486990	351700	13	12	29	41	100	35.375000	141.500000
54486990	351700	13	12	29	53	100	35.375000	141.500000
54486990	351700	14	13	30	41	100	35.375000	141.500000
54486990	351700	14	13	30	53	100	35.375000	141.500000
54486990	351700	15	14	33	29	120	35.375000	141.500000
54486990	351700	15	14	33	41	120	35.375000	141.500000
54838690	175849	6	5	110	62	120	35.500000	142.000000
54838690	175849	7	6	110	70	100	35.500000	142.000000
54838690	175849	8	7	110	63	90	35.500000	142.000000
54838690	351699	10	9	16	36	100	35.500000	142.000000
54838690	351699	10	9	16	43	100	35.500000	142.000000
54838690	175849	13	12	29	41	100	35.500000	142.000000
54838690	175849	13	12	29	53	100	35.500000	142.000000
54838690	175849	14	13	30	41	100	35.500000	142.000000
54838690	175849	14	13	30	53	100	35.500000	142.000000
54838690	175849	15	14	33	29	120	35.500000	142.000000
54838690	175849	15	14	33	41	120	35.500000	142.000000
55190389	175850	6	5	110	63	120	35.625000	142.500000
55190389	175850	7	6	110	69	100	35.625000	142.500000
55190389	175850	8	7	110	62	90	35.625000	142.500000
55190389	351700	10	9	16	46	80	35.625000	142.500000
55190389	175850	13	12	29	41	100	35.625000	142.500000
55190389	175850	13	12	29	53	100	35.625000	142.500000
55190389	175850	14	13	30	41	100	35.625000	142.500000
55190389	175850	14	13	30	53	100	35.625000	142.500000
55190389	175850	15	14	33	29	120	35.625000	142.500000
55190389	175850	15	14	33	41	120	35.625000	142.500000
55542089	175849	6	5	110	62	120	35.750000	143.000000
55542089	175849	7	6	110	70	100	35.750000	143.000000
55542089	175849	8	7	110	63	90	35.750000	143.000000
55542089	351699	10	9	16	38	100	35.750000	143.000000
55717938	175850	6	5	110	60	120	35.812500	143.250000
55717938	175850	13	12	29	41	100	35.812500	143.250000
55717938	175850	13	12	29	53	100	35.812500	143.250000
55717938	175850	14	13	30	41	100	35.812500	143.250000
55717938	175850	14	13	30	53	100	35.812500	143.250000
55717938	175850	15	14	33	29	120	35.812500	143.250000
55717938	175850	15	14	33	41	120	35.812500	143.250000
55893788	175850	6	5	110	58	120	35.875000	143.500000
55893788	175850	7	6	110	72	100	35.875000	143.500000
55893788	175850	8	7	110	62	90	35.875000	143.500000
55893788	351700	10	9	16	47	100	35.875000	143.500000
55893788	351700	13	12	29	41	100	35.875000	143.500000
55893788	351700	13	12	29	53	100	35.875000	143.500000
55893788	351700	14	13	30	41	100	35.875000	143.500000
55893788	351700	14	13	30	53	100	35.875000	143.500000
55893788	351700	15	14	33	29	120	35.875000	143.500000
55893788	351700	15	14	33	41	120	35.875000	143.500000
56069638	175850	8	7	110	60	90	35.937500	143.750000
56245488	2813596	2	1	48	48	100	36.000000	144.000000
56245488	2813596	2	1	48	60	100	36.000000	144.000000
56245488	2813596	2	1	48	70	100	36.000000	144.000000
56245488	175849	5	4	0	74	100	36.000000	144.000000
56245488	175849	6	5	110	65	120	36.000000	144.000000
56245488	175849	7	6	110	70	100	36.000000	144.000000
56245488	175849	7	6	110	74	100	36.000000	144.000000
56245488	175849	8	7	110	58	90	36.000000	144.000000
56245488	351699	10	9	16	36	100	36.000000	144.000000
56245488	351699	10	9	16	43	100	36.000000	144.000000
56245488	175849	13	12	29	36	100	36.000000	144.000000
56245488	175849	13	12	29	48	100	36.000000	144.000000
56245488	175849	14	13	30	36	100	36.000000	144.000000
56245488	175849	14	13	30	48	100	36.000000	144.000000
56245488	175849	15	14	33	24	120	36.000000	144.000000
56245488	175849	15	14	33	36	120	36.000000	144.000000
56597187	175850	6	5	110	58	120	36.125000	144.500000
56597187	175850	8	7	110	65	90	36.125000	144.500000
56597187	351700	10	9	16	46	80	36.125000	144.500000
56597187	175850	13	12	29	36	100	36.125000	144.500000
56597187	175850	13	12	29	48	100	36.125000	144.500000
56597187	175850	14	13	30	36	100	36.125000	144.500000
56597187	175850	14	13	30	48	100	36.125000	144.500000
56597187	175850	15	14	33	24	120	36.125000	144.500000
56597187	175850	15	14	33	36	120	36.125000	144.500000
56948887	175849	5	4	0	77	100	36.250000	145.000000
56948887	175849	6	5	110	60	120	36.250000	145.000000
56948887	175849	7	6	110	69	100	36.250000	145.000000
56948887	175849	7	6	110	77	100	36.250000	145.000000
56948887	175849	8	7	110	58	90	36.250000	145.000000
56948887	351699	10	9	16	38	100	36.250000	145.000000
57124736	175850	13	12	29	36	100	36.312500	145.250000
57124736	175850	13	12	29	48	100	36.312500	145.250000
57124736	175850	14	13	30	36	100	36.312500	145.250000
57124736	175850	14	13	30	48	100	36.312500	145.250000
57124736	175850	15	14	33	24	120	36.312500	145.250000
57124736	175850	15	14	33	36	120	36.312500	145.250000
57300586	175850	6	5	110	58	120	36.375000	145.500000
57300586	175850	8	7	110	60	90	36.375000	145.500000
57300586	351700	10	9	16	47	100	36.375000	145.500000
57300586	351700	13	12	29	36	100	36.375000	145.500000
57300586	351700	13	12	29	48	100	36.375000	145.500000
57300586	351700	14	13	30	36	100	36.375000	145.500000
57300586	351700	14	13	30	48	100	36.375000	145.500000
57300586	351700	15	14	33	24	120	36.375000	145.500000
57300586	351700	15	14	33	36	120	36.375000	145.500000
57652286	175849	5	4	0	74	100	36.500000	146.000000
57652286	175849	6	5	110	53	120	36.500000	146.000000
57652286	175849	7	6	110	70	100	36.500000	146.000000
57652286	175849	7	6	110	74	100	36.500000	146.000000
57652286	175849	8	7	110	58	90	36.500000	146.000000
57652286	351699	10	9	16	36	100	36.500000	146.000000
57652286	351699	10	9	16	43	100	36.500000	146.000000
57652286	175849	13	12	29	36	100	36.500000	146.000000
57652286	175849	13	12	29	48	100	36.500000	146.000000
57652286	175849	14	13	30	36	100	36.500000	146.000000
57652286	175849	14	13	30	48	100	36.500000	146.000000
57652286	175849	15	14	33	24	120	36.500000	146.000000
57652286	175849	15	14	33	36	120	36.500000	146.000000
58003985	175850	6	5	110	58	120	36.625000	146.500000
58003985	175850	8	7	110	53	90	36.625000	146.500000
58003985	351700	10	9	16	46	80	36.625000	146.500000
58003985	175850	13	12	29	36	100	36.625000	146.500000
58003985	175850	13	12	29	48	100	36.625000	146.500000
58003985	175850	14	13	30	36	100	36.625000	146.500000
58003985	175850	14	13	30	48	100	36.625000	146.500000
58003985	175850	15	14	33	24	120	36.625000	146.500000
58003985	175850	15	14	33	36	120	36.625000	146.500000
58355685	175849	5	4	0	77	100	36.750000	147.000000
58355685	175849	6	5	110	60	120	36.750000	147.000000
58355685	175849	7	6	110	69	100	36.750000	147.000000
58355685	175849	7	6	110	77	100	36.750000	147.000000
58355685	175849	8	7	110	58	90	36.750000	147.000000
58355685	351699	10	9	16	38	100	36.750000	147.000000
58531534	175850	13	12	29	36	100	36.812500	147.250000
58531534	175850	13	12	29	48	100	36.812500	147.250000
58531534	175850	14	13	30	36	100	36.812500	147.250000
58531534	175850	14	13	30	48	100	36.812500	147.250000
58531534	175850	15	14	33	24	120	36.812500	147.250000
58531534	175850	15	14	33	36	120	36.812500	147.250000
58707384	175850	5	4	0	74	100	36.875000	147.500000
58707384	175850	6	5	110	58	120	36.875000	147.500000
58707384	175850	7	6	110	70	100	36.875000	147.500000
58707384	175850	7	6	110	74	100	36.875000	147.500000
58707384	175850	8	7	110	60	90	36.875000	147.500000
58707384	351700	10	9	16	47	100	36.875000	147.500000
58707384	351700	13	12	29	36	100	36.875000	147.500000
58707384	351700	13	12	29	48	100	36.875000	147.500000
58707384	351700	14	13	30	36	100	36.875000	147.500000
58707384	351700	14	13	30	48	100	36.875000	147.500000
58707384	351700	15	14	33	24	120	36.875000	147.500000
58707384	351700	15	14	33	36	120	36.875000	147.500000
59059084	2813596	2	1	48	50	100	37.000000	148.000000
59059084	2813596	2	1	48	62	100	37.000000	148.000000
59059084	2813596	2	1	48	72	100	37.000000	148.000000
59059084	175849	5	4	0	77	100	37.000000	148.000000
59059084	175849	6	5	110	53	120	37.000000	148.000000
59059084	175849	7	6	110	72	100	37.000000	148.000000
59059084	175849	7	6	110	77	100	37.000000	148.000000
59059084	175849	8	7	110	58	90	37.000000	148.000000
59059084	351699	10	9	16	36	100	37.000000	148.000000
59059084	351699	10	9	16	43	100	37.000000	148.000000
59059084	175849	13	12	29	38	100	37.000000	148.000000
59059084	175849	13	12	29	50	100	37.000000	148.000000
59059084	175849	14	13	30	38	100	37.000000	148.000000
59059084	175849	14	13	30	50	100	37.000000	148.000000
59059084	175849	15	14	33	26	120	37.000000	148.000000
59059084	175849	15	14	33	38	120	37.000000	148.000000
59410783	175850	6	5	110	53	120	37.125000	148.500000
59410783	175850	8	7	110	53	90	37.125000	148.500000
59410783	351700	10	9	16	46	80	37.125000	148.500000
59410783	175850	13	12	29	38	100	37.125000	148.500000
59410783	175850	13	12	29	50	100	37.125000	148.500000
59410783	175850	14	13	30	38	100	37.125000	148.500000
59410783	175850	14	13	30	50	100	37.125000	148.500000
59410783	175850	15	14	33	26	120	37.125000	148.500000
59410783	175850	15	14	33	38	120	37.125000	148.500000
59586633	175850	5	4	0	72	100	37.187500	148.750000
59586633	175850	6	5	110	58	120	37.187500	148.750000
59586633	175850	7	6	110	65	100	37.187500	148.750000
59586633	175850	7	6	110	72	100	37.187500	148.750000
59762483	175849	5	4	0	77	100	37.250000	149.000000
59762483	175849	6	5	110	60	120	37.250000	149.000000
59762483	175849	7	6	110	72	100	37.250000	149.000000
59762483	175849	7	6	110	77	100	37.250000	149.000000
59762483	175849	8	7	110	53	90	37.250000	149.000000
59762483	351699	10	9	16	38	100	37.250000	149.000000
59938332	175850	5	4	0	75	100	37.312500	149.250000
59938332	175850	7	6	110	70	100	37.312500	149.250000
59938332	175850	7	6	110	75	100	37.312500	149.250000
59938332	175850	8	7	110	58	90	37.312500	149.250000
59938332	175850	13	12	29	38	100	37.312500	149.250000
59938332	175850	13	12	29	50	100	37.312500	149.250000
59938332	175850	14	13	30	38	100	37.312500	149.250000
59938332	175850	14	13	30	50	100	37.312500	149.250000
59938332	175850	15	14	33	26	120	37.312500	149.250000
59938332	175850	15	14	33	38	120	37.312500	149.250000
60114182	175850	5	4	0	74	100	37.375000	149.500000
60114182	175850	6	5	110	63	120	37.375000	149.500000
60114182	175850	7	6	110	69	100	37.375000	149.500000
60114182	175850	7	6	110	74	100	37.375000	149.500000
60114182	175850	8	7	110	60	90	37.375000	149.500000
60114182	351700	10	9	16	47	100	37.375000	149.500000
60114182	351700	13	12	29	38	100	37.375000	149.500000
60114182	351700	13	12	29	50	100	37.375000	149.500000
60114182	351700	14	13	30	38	100	37.375000	149.500000
60114182	351700	14	13	30	50	100	37.375000	149.500000
60114182	351700	15	14	33	26	120	37.375000	149.500000
60114182	351700	15	14	33	38	120	37.375000	149.500000
60290032	175850	7	6	110	77	100	37.437500	149.750000
60465882	175849	5	4	0	70	100	37.500000	150.000000
60465882	175849	6	5	110	62	120	37.500000	150.000000
60465882	175849	7	6	110	70	100	37.500000	150.000000
60465882	175849	7	6	110	78	100	37.500000	150.000000
60465882	175849	8	7	110	63	90	37.500000	150.000000
60465882	351699	10	9	16	36	100	37.500000	150.000000
60465882	351699	10	9	16	43	100	37.500000	150.000000
60465882	175849	13	12	29	38	100	37.500000	150.000000
60465882	175849	13	12	29	50	100	37.500000	150.000000
60465882	175849	14	13	30	38	100	37.500000	150.000000
60465882	175849	14	13	30	50	100	37.500000	150.000000
60465882	175849	15	14	33	26	120	37.500000	150.000000
60465882	175849	15	14	33	38	120	37.500000	150.000000
60641731	175850	7	6	110	79	100	37.562500	150.250000
60817581	175850	6	5	110	63	120	37.625000	150.500000
60817581	175850	7	6	110	69	100	37.625000	150.500000
60817581	175850	7	6	110	77	100	37.625000	150.500000
60817581	175850	8	7	110	62	90	37.625000	150.500000
60817581	351700	10	9	16	46	80	37.625000	150.500000
60817581	175850	13	12	29	38	100	37.625000	150.500000
60817581	175850	13	12	29	50	100	37.625000	150.500000
60817581	175850	14	13	30	38	100	37.625000	150.500000
60817581	175850	14	13	30	50	100	37.625000	150.500000
60817581	175850	15	14	33	26	120	37.625000	150.500000
60817581	175850	15	14	33	38	120	37.625000	150.500000
60993431	175850	5	4	0	72	100	37.687500	150.750000
60993431	175850	7	6	110	72	100	37.687500	150.750000
61169281	175849	5	4	0	74	100	37.750000	151.000000
61169281	175849	6	5	110	62	120	37.750000	151.000000
61169281	175849	7	6	110	70	100	37.750000	151.000000
61169281	175849	7	6	110	74	100	37.750000	151.000000
61169281	175849	8	7	110	63	90	37.750000	151.000000
61169281	351699	10	9	16	38	100	37.750000	151.000000
61345130	175850	6	5	110	60	120	37.812500	151.250000
61345130	175850	13	12	29	38	100	37.812500	151.250000
61345130	175850	13	12	29	50	100	37.812500	151.250000
61345130	175850	14	13	30	38	100	37.812500	151.250000
61345130	175850	14	13	30	50	100	37.812500	151.250000
61345130	175850	15	14	33	26	120	37.812500	151.250000
61345130	175850	15	14	33	38	120	37.812500	151.250000
61520980	175850	5	4	0	77	100	37.875000	151.500000
61520980	175850	6	5	110	58	120	37.875000	151.500000
61520980	175850	7	6	110	72	100	37.875000	151.500000
61520980	175850	7	6	110	77	100	37.875000	151.500000
61520980	175850	8	7	110	62	90	37.875000	151.500000
61520980	351700	10	9	16	47	100	37.875000	151.500000
61520980	351700	13	12	29	38	100	37.875000	151.500000
61520980	351700	13	12	29	50	100	37.875000	151.500000
61520980	351700	14	13	30	38	100	37.875000	151.500000
61520980	351700	14	13	30	50	100	37.875000	151.500000
61520980	351700	15	14	33	26	120	37.875000	151.500000
61520980	351700	15	14	33	38	120	37.875000	151.500000
61696830	175850	8	7	110	60	90	37.937500	151.750000
61872680	2813596	2	1	48	51	100	38.000000	152.000000
61872680	2813596	2	1	48	63	100	38.000000	152.000000
61872680	2813596	2	1	48	70	100	38.000000	152.000000
61872680	2813596	2	1	48	74	100	38.000000	152.000000
61872680	175849	5	4	0	74	100	38.000000	152.000000
61872680	175849	6	5	110	65	120	38.000000	152.000000
61872680	175849	7	6	110	70	100	38.000000	152.000000
61872680	175849	7	6	110	74	100	38.000000	152.000000
61872680	175849	8	7	110	58	90	38.000000	152.000000
61872680	351699	10	9	16	36	100	38.000000	152.000000
61872680	351699	10	9	16	43	100	38.000000	152.000000
61872680	175849	13	12	29	39	100	38.000000	152.000000
61872680	175849	13	12	29	51	100	38.000000	152.000000
61872680	175849	14	13	30	39	100	38.000000	152.000000
61872680	175849	14	13	30	51	100	38.000000	152.000000
61872680	175849	15	14	33	27	120	38.000000	152.000000
61872680	175849	15	14	33	39	120	38.000000	152.000000
62224379	175850	6	5	110	58	120	38.125000	152.500000
62224379	175850	8	7	110	65	90	38.125000	152.500000
62224379	351700	10	9	16	46	80	38.125000	152.500000
62224379	175850	13	12	29	39	100	38.125000	152.500000
62224379	175850	13	12	29	51	100	38.125000	152.500000
62224379	175850	14	13	30	39	100	38.125000	152.500000
62224379	175850	14	13	30	51	100	38.125000	152.500000
62224379	175850	15	14	33	27	120	38.125000	152.500000
62224379	175850	15	14	33	39	120	38.125000	152.500000
62576079	175849	5	4	0	70	100	38.250000	153.000000
62576079	175849	6	5	110	60	120	38.250000	153.000000
62576079	175849	7	6	110	69	100	38.250000	153.000000
62576079	175849	7	6	110	77	100	38.250000	153.000000
62576079	175849	8	7	110	58	90	38.250000	153.000000
62576079	351699	10	9	16	38	100	38.250000	153.000000
62751928	175850	13	12	29	39	100	38.312500	153.250000
62751928	175850	13	12	29	51	100	38.312500	153.250000
62751928	175850	14	13	30	39	100	38.312500	153.250000
62751928	175850	14	13	30	51	100	38.312500	153.250000
62751928	175850	15	14	33	27	120	38.312500	153.250000
62751928	175850	15	14	33	39	120	38.312500	153.250000
62927778	175850	6	5	110	58	120	38.375000	153.500000
62927778	175850	8	7	110	60	90	38.375000	153.500000
62927778	351700	10	9	16	47	100	38.375000	153.500000
62927778	351700	13	12	29	39	100	38.375000	153.500000
62927778	351700	13	12	29	51	100	38.375000	153.500000
62927778	351700	14	13	30	39	100	38.375000	153.500000
62927778	351700	14	13	30	51	100	38.375000	153.500000
62927778	351700	15	14	33	27	120	38.375000	153.500000
62927778	351700	15	14	33	39	120	38.375000	153.500000
63279478	175849	5	4	0	74	100	38.500000	154.000000
63279478	175849	6	5	110	53	120	38.500000	154.000000
63279478	175849	7	6	110	70	100	38.500000	154.000000
63279478	175849	7	6	110	74	100	38.500000	154.000000
63279478	175849	8	7	110	58	90	38.500000	154.000000
63279478	351699	10	9	16	36	100	38.500000	154.000000
63279478	351699	10	9	16	43	100	38.500000	154.000000
63279478	175849	13	12	29	39	100	38.500000	154.000000
63279478	175849	13	12	29	51	100	38.500000	154.000000
63279478	175849	14	13	30	39	100	38.500000	154.000000
63279478	175849	14	13	30	51	100	38.500000	154.000000
63279478	175849	15	14	33	27	120	38.500000	154.000000
