time	track	channel	bar	pitch	volume	bar	instrument
4649	0	8	72	64	71	72	0
4649	0	8	72	69	71	72	0
4649	0	8	72	48	71	72	0
4649	0	8	72	60	71	72	0
4649	0	8	72	72	71	72	0
4653	0	6	72	52	64	72	0
4653	0	6	72	40	64	72	0
4653	0	6	72	45	64	72	0
4653	0	9	72	41	95	72	0
4653	0	9	72	35	95	72	0
4653	0	9	72	36	95	72	0
4653	0	2	72	76	111	72	0
4653	0	8	72	40	71	72	0
4653	0	8	72	60	71	72	0
4653	0	4	72	45	71	72	0
4653	0	4	72	57	71	72	0
4653	0	4	72	64	71	72	0
4653	0	1	72	45	95	72	0
4653	0	4	72	52	71	72	0
4653	0	8	72	57	71	72	0
4653	0	8	72	64	71	72	0
4653	0	8	72	52	71	72	0
4653	0	11	72	40	54	72	0
4653	0	11	72	52	54	72	0
4657	0	8	72	52	71	72	0
4657	0	8	72	64	71	72	0
4657	0	8	72	57	71	72	0
4657	0	8	72	60	71	72	0
4661	0	2	72	76	111	72	0
4661	0	4	72	64	71	72	0
4661	0	4	72	57	71	72	0
4661	0	4	72	52	71	72	0
4661	0	8	72	57	71	72	0
4661	0	8	72	60	71	72	0
4661	0	8	72	64	71	72	0
4661	0	8	72	52	71	72	0
4661	0	1	72	52	95	72	0
4665	0	8	72	52	71	72	0
4665	0	8	72	64	71	72	0
4665	0	8	72	60	71	72	0
4665	0	8	72	57	71	72	0
4669	0	4	72	73	71	72	0
4669	0	9	72	69	95	72	0
4669	0	9	72	40	95	72	0
4669	0	8	72	60	71	72	0
4669	0	8	72	64	71	72	0
4669	0	4	72	52	71	72	0
4669	0	4	72	64	71	72	0
4669	0	4	72	76	71	72	0
4669	0	4	72	69	71	72	0
4669	0	8	72	57	71	72	0
4669	0	4	72	61	71	72	0
4669	0	4	72	57	71	72	0
4669	0	8	72	52	71	72	0
4669	0	1	72	61	95	72	0
4669	0	1	72	57	95	72	0
4669	0	2	72	76	111	72	0
4673	0	8	72	64	71	72	0
4673	0	8	72	60	71	72	0
4673	0	8	72	57	71	72	0
4673	0	8	72	52	71	72	0
4677	0	4	72	57	71	72	0
4677	0	8	72	60	71	72	0
4677	0	1	72	52	95	72	0
4677	0	8	72	57	71	72	0
4677	0	2	72	76	111	72	0
4677	0	4	72	52	71	72	0
4677	0	8	72	64	71	72	0
4677	0	8	72	52	71	72	0
4677	0	4	72	64	71	72	0
4681	0	8	72	64	71	72	0
4681	0	8	72	52	71	72	0
4681	0	8	72	57	71	72	0
4681	0	8	72	60	71	72	0
4685	0	4	73	76	71	73	0
4685	0	8	73	45	71	73	0
4685	0	4	73	81	71	73	0
4685	0	4	73	69	71	73	0
4685	0	4	73	73	71	73	0
4685	0	4	73	52	71	73	0
4685	0	9	73	41	95	73	0
4685	0	8	73	57	71	73	0
4685	0	8	73	64	71	73	0
4685	0	8	73	60	71	73	0
4685	0	9	73	35	95	73	0
4685	0	4	73	64	71	73	0
4685	0	4	73	61	71	73	0
4685	0	8	73	52	71	73	0
4685	0	1	73	64	95	73	0
4685	0	9	73	36	95	73	0
4685	0	2	73	76	111	73	0
4685	0	1	73	61	95	73	0
4689	0	8	73	64	71	73	0
4689	0	8	73	57	71	73	0
4689	0	8	73	52	71	73	0
4689	0	8	73	60	71	73	0
4693	0	8	73	60	71	73	0
4693	0	4	73	64	71	73	0
4693	0	4	73	57	71	73	0
4693	0	4	73	52	71	73	0
4693	0	8	73	52	71	73	0
4693	0	9	73	41	95	73	0
4693	0	2	73	76	111	73	0
4693	0	8	73	64	71	73	0
4693	0	1	73	52	95	73	0
4693	0	8	73	57	71	73	0
4697	0	8	73	57	71	73	0
4697	0	8	73	60	71	73	0
4697	0	8	73	52	71	73	0
4697	0	8	73	64	71	73	0
4701	0	4	73	52	71	73	0
4701	0	1	73	61	95	73	0
4701	0	1	73	57	95	73	0
4701	0	9	73	40	95	73	0
4701	0	8	73	64	71	73	0
4701	0	4	73	64	71	73	0
4701	0	4	73	76	71	73	0
4701	0	4	73	69	71	73	0
4701	0	4	73	73	71	73	0
4701	0	4	73	61	71	73	0
4701	0	8	73	52	71	73	0
4701	0	4	73	57	71	73	0
4701	0	8	73	60	71	73	0
4701	0	8	73	57	71	73	0
4705	0	8	73	57	71	73	0
4705	0	8	73	60	71	73	0
4705	0	8	73	64	71	73	0
4705	0	8	73	52	71	73	0
4709	0	11	73	57	54	73	0
4709	0	11	73	45	54	73	0
4709	0	8	73	57	71	73	0
4709	0	8	73	69	71	73	0
4709	0	8	73	60	71	73	0
4709	0	8	73	64	71	73	0
4709	0	4	73	52	71	73	0
4709	0	4	73	57	71	73	0
4709	0	1	73	52	95	73	0
4709	0	2	73	81	111	73	0
4709	0	4	73	64	71	73	0
4713	0	8	73	57	71	73	0
4713	0	8	73	69	71	73	0
4713	0	8	73	60	71	73	0
4713	0	8	73	64	71	73	0
4717	0	6	73	50	64	73	0
4717	0	8	73	69	71	73	0
4717	0	8	73	57	71	73	0
4717	0	8	73	60	71	73	0
4717	0	8	73	64	71	73	0
4717	0	8	73	43	71	73	0
4717	0	4	73	62	71	73	0
4717	0	1	73	50	95	73	0
4717	0	4	73	50	71	73	0
4717	0	1	73	38	95	73	0
4717	0	4	73	38	71	73	0
4717	0	9	73	41	95	73	0
4717	0	9	73	36	95	73	0
4717	0	9	73	35	95	73	0
4717	0	6	73	53	64	73	0
4717	0	6	73	45	64	73	0
4721	0	8	73	69	71	73	0
4721	0	8	73	57	71	73	0
4721	0	8	73	64	71	73	0
4721	0	8	73	60	71	73	0
4725	0	8	73	67	71	73	0
4725	0	8	73	55	71	73	0
4725	0	8	73	64	71	73	0
4725	0	8	73	60	71	73	0
4725	0	4	73	50	71	73	0
4725	0	2	73	79	111	73	0
4725	0	1	73	41	95	73	0
4725	0	1	73	53	95	73	0
4729	0	8	73	64	71	73	0
4729	0	8	73	60	71	73	0
4729	0	8	73	67	71	73	0
4729	0	8	73	55	71	73	0
4733	0	9	73	69	95	73	0
4733	0	8	73	64	71	73	0
4733	0	8	73	60	71	73	0
4733	0	4	73	60	71	73	0
4733	0	8	73	67	71	73	0
4733	0	1	73	57	95	73	0
4733	0	11	73	41	54	73	0
4733	0	4	73	48	71	73	0
4733	0	4	73	36	71	73	0
4733	0	9	73	40	95	73	0
4733	0	8	73	55	71	73	0
4733	0	11	73	53	54	73	0
4737	0	8	73	60	71	73	0
4737	0	8	73	55	71	73	0
4737	0	8	73	67	71	73	0
4737	0	8	73	64	71	73	0
4741	0	8	73	53	71	73	0
4741	0	4	73	48	71	73	0
4741	0	1	73	53	95	73	0
4741	0	8	73	57	71	73	0
4741	0	8	73	60	71	73	0
4741	0	8	73	65	71	73	0
4741	0	2	73	77	111	73	0
4745	0	8	73	65	71	73	0
4745	0	8	73	53	71	73	0
4745	0	8	73	60	71	73	0
4745	0	8	73	57	71	73	0
4749	0	4	74	35	71	74	0
4749	0	4	74	47	71	74	0
4749	0	4	74	59	71	74	0
4749	0	1	74	62	95	74	0
4749	0	9	74	36	95	74	0
4749	0	8	74	41	71	74	0
4749	0	9	74	35	95	74	0
4749	0	9	74	41	95	74	0
4749	0	1	74	57	95	74	0
4749	0	8	74	57	71	74	0
4749	0	8	74	65	71	74	0
4749	0	8	74	53	71	74	0
4749	0	8	74	60	71	74	0
4753	0	8	74	53	71	74	0
4753	0	8	74	65	71	74	0
4753	0	8	74	60	71	74	0
4753	0	8	74	57	71	74	0
4757	0	8	74	60	71	74	0
4757	0	8	74	57	71	74	0
4757	0	9	74	41	95	74	0
4757	0	1	74	53	95	74	0
4757	0	8	74	53	71	74	0
4757	0	8	74	65	71	74	0
4761	0	8	74	53	71	74	0
4761	0	8	74	65	71	74	0
4761	0	8	74	60	71	74	0
4761	0	8	74	57	71	74	0
4765	0	4	74	64	71	74	0
4765	0	9	74	40	95	74	0
4765	0	4	74	57	71	74	0
4765	0	1	74	57	95	74	0
4765	0	2	74	76	111	74	0
4765	0	9	74	69	95	74	0
4765	0	4	74	60	71	74	0
4765	0	11	74	52	54	74	0
4765	0	8	74	52	71	74	0
4765	0	4	74	52	71	74	0
4765	0	8	74	57	71	74	0
4765	0	8	74	60	71	74	0
4765	0	8	74	64	71	74	0
4769	0	8	74	57	71	74	0
4769	0	8	74	64	71	74	0
4769	0	8	74	52	71	74	0
4769	0	8	74	60	71	74	0
4773	0	8	74	57	71	74	0
4773	0	2	74	77	111	74	0
4773	0	11	74	53	54	74	0
4773	0	4	74	65	71	74	0
4773	0	4	74	60	71	74	0
4773	0	1	74	53	95	74	0
4773	0	8	74	53	71	74	0
4773	0	8	74	60	71	74	0
4773	0	8	74	65	71	74	0
4773	0	4	74	57	71	74	0
4773	0	4	74	64	71	74	0
4773	0	4	74	53	71	74	0
4777	0	8	74	53	71	74	0
4777	0	8	74	57	71	74	0
4777	0	8	74	60	71	74	0
4777	0	8	74	65	71	74	0
4781	0	1	74	43	95	74	0
4781	0	9	74	35	95	74	0
4781	0	4	74	43	71	74	0
4781	0	6	74	46	64	74	0
4781	0	9	74	36	95	74	0
4781	0	9	74	41	95	74	0
4781	0	6	74	50	64	74	0
4781	0	6	74	53	64	74	0
4781	0	4	74	55	71	74	0
4781	0	8	74	53	71	74	0
4781	0	8	74	65	71	74	0
4781	0	11	74	41	54	74	0
4781	0	11	74	53	54	74	0
4781	0	8	74	57	71	74	0
4781	0	8	74	60	71	74	0
4781	0	8	74	41	71	74	0
4785	0	8	74	65	71	74	0
4785	0	8	74	57	71	74	0
4785	0	8	74	53	71	74	0
4785	0	8	74	60	71	74	0
4789	0	2	74	77	111	74	0
4789	0	4	74	55	71	74	0
4789	0	4	74	62	71	74	0
4789	0	4	74	50	71	74	0
4789	0	8	74	65	71	74	0
4789	0	8	74	60	71	74	0
4789	0	1	74	50	95	74	0
4789	0	8	74	53	71	74	0
4789	0	1	74	74	95	74	0
4789	0	8	74	57	71	74	0
4793	0	8	74	60	71	74	0
4793	0	8	74	57	71	74	0
4793	0	8	74	53	71	74	0
4793	0	8	74	65	71	74	0
4797	0	8	74	57	71	74	0
4797	0	8	74	53	71	74	0
4797	0	8	74	65	71	74	0
4797	0	4	74	58	71	74	0
4797	0	1	74	74	95	74	0
4797	0	1	74	58	95	74	0
4797	0	9	74	40	95	74	0
4797	0	9	74	69	95	74	0
4797	0	2	74	77	111	74	0
4797	0	4	74	62	71	74	0
4797	0	4	74	65	71	74	0
4797	0	8	74	60	71	74	0
4797	0	1	74	53	95	74	0
4797	0	4	74	53	71	74	0
4797	0	4	74	70	71	74	0
4801	0	8	74	57	71	74	0
4801	0	8	74	53	71	74	0
4801	0	8	74	65	71	74	0
4801	0	8	74	60	71	74	0
4805	0	1	74	50	95	74	0
4805	0	4	74	55	71	74	0
4805	0	4	74	50	71	74	0
4805	0	4	74	62	71	74	0
4805	0	8	74	65	71	74	0
4805	0	1	74	74	95	74	0
4805	0	8	74	57	71	74	0
4805	0	8	74	60	71	74	0
4805	0	8	74	53	71	74	0
4805	0	2	74	77	111	74	0
4809	0	8	74	65	71	74	0
4809	0	8	74	53	71	74	0
4809	0	8	74	57	71	74	0
4809	0	8	74	60	71	74	0
4813	0	8	75	53	71	75	0
4813	0	1	75	62	95	75	0
4813	0	9	75	36	95	75	0
4813	0	4	75	74	71	75	0
4813	0	4	75	62	71	75	0
4813	0	4	75	58	71	75	0
4813	0	8	75	40	71	75	0
4813	0	4	75	70	71	75	0
4813	0	8	75	57	71	75	0
4813	0	8	75	60	71	75	0
4813	0	9	75	41	95	75	0
4813	0	8	75	65	71	75	0
4813	0	9	75	35	95	75	0
4813	0	1	75	74	95	75	0
4813	0	4	75	67	71	75	0
4813	0	2	75	77	111	75	0
4813	0	1	75	58	95	75	0
4817	0	8	75	53	71	75	0
4817	0	8	75	65	71	75	0
4817	0	9	75	69	95	75	0
4817	0	9	75	40	95	75	0
4817	0	8	75	60	71	75	0
4817	0	8	75	57	71	75	0
4821	0	9	75	41	95	75	0
4821	0	2	75	76	111	75	0
4821	0	1	75	50	95	75	0
4821	0	1	75	72	95	75	0
4821	0	4	75	62	71	75	0
4821	0	4	75	50	71	75	0
4821	0	8	75	60	71	75	0
4821	0	8	75	57	71	75	0
4821	0	8	75	52	71	75	0
4821	0	8	75	64	71	75	0
4821	0	4	75	55	71	75	0
4825	0	8	75	64	71	75	0
4825	0	8	75	52	71	75	0
4825	0	8	75	60	71	75	0
4825	0	8	75	57	71	75	0
4829	0	1	75	58	95	75	0
4829	0	1	75	53	95	75	0
4829	0	1	75	74	95	75	0
4829	0	8	75	57	71	75	0
4829	0	11	75	53	54	75	0
4829	0	8	75	65	71	75	0
4829	0	8	75	53	71	75	0
4829	0	8	75	60	71	75	0
4829	0	4	75	53	71	75	0
4829	0	4	75	65	71	75	0
4829	0	4	75	70	71	75	0
4829	0	4	75	62	71	75	0
4829	0	9	75	40	95	75	0
4829	0	2	75	77	111	75	0
4829	0	4	75	58	71	75	0
4833	0	8	75	60	71	75	0
4833	0	9	75	36	95	75	0
4833	0	8	75	65	71	75	0
4833	0	8	75	53	71	75	0
4833	0	8	75	57	71	75	0
4833	0	9	75	35	95	75	0
4837	0	2	75	76	111	75	0
4837	0	1	75	50	95	75	0
4837	0	1	75	72	95	75	0
4837	0	4	75	55	71	75	0
4837	0	4	75	62	71	75	0
4837	0	4	75	50	71	75	0
4837	0	8	75	52	71	75	0
4837	0	9	75	69	95	75	0
4837	0	8	75	60	71	75	0
4837	0	9	75	40	95	75	0
4837	0	8	75	57	71	75	0
4837	0	11	75	52	54	75	0
4837	0	8	75	64	71	75	0
4841	0	8	75	57	71	75	0
4841	0	9	75	35	95	75	0
4841	0	2	75	77	111	75	0
4841	0	11	75	53	54	75	0
4841	0	9	75	36	95	75	0
4841	0	8	75	60	71	75	0
4841	0	8	75	53	71	75	0
4841	0	8	75	65	71	75	0
4845	0	8	75	43	71	75	0
4845	0	6	75	43	64	75	0
4845	0	9	75	35	95	75	0
4845	0	6	75	48	64	75	0
4845	0	2	75	79	111	75	0
4845	0	1	75	72	95	75	0
4845	0	11	75	55	54	75	0
4845	0	4	75	36	71	75	0
4845	0	4	75	48	71	75	0
4845	0	4	75	72	71	75	0
4845	0	4	75	60	71	75	0
4845	0	1	75	48	95	75	0
4845	0	9	75	57	95	75	0
4845	0	9	75	55	95	75	0
4845	0	9	75	36	95	75	0
4845	0	9	75	41	95	75	0
4845	0	8	75	67	71	75	0
4845	0	6	75	55	64	75	0
4845	0	8	75	55	71	75	0
4845	0	8	75	64	71	75	0
4845	0	8	75	60	71	75	0
4845	0	1	75	36	95	75	0
4845	0	11	75	43	54	75	0
4849	0	8	75	60	71	75	0
4849	0	8	75	67	71	75	0
4849	0	8	75	55	71	75	0
4849	0	8	75	64	71	75	0
4853	0	8	75	67	71	75	0
4853	0	8	75	55	71	75	0
4853	0	4	75	55	71	75	0
4853	0	4	75	60	71	75	0
4853	0	4	75	72	71	75	0
4853	0	4	75	52	71	75	0
4853	0	9	75	40	95	75	0
4853	0	9	75	69	95	75	0
4853	0	1	75	72	95	75	0
4853	0	1	75	48	95	75	0
4853	0	1	75	60	95	75	0
4853	0	4	75	48	71	75	0
4853	0	8	75	60	71	75	0
4853	0	8	75	64	71	75	0
4855	0	9	75	40	95	75	0
4855	0	9	75	69	95	75	0
4857	0	9	75	50	95	75	0
4857	0	8	75	67	71	75	0
4857	0	8	75	55	71	75	0
4857	0	8	75	64	71	75	0
4857	0	1	75	74	95	75	0
4857	0	8	75	60	71	75	0
4857	0	4	75	74	71	75	0
4859	0	9	75	50	95	75	0
4861	0	1	75	36	95	75	0
4861	0	1	75	77	95	75	0
4861	0	1	75	65	95	75	0
4861	0	8	75	67	71	75	0
4861	0	1	75	48	95	75	0
4861	0	8	75	55	71	75	0
4861	0	8	75	64	71	75	0
4861	0	8	75	60	71	75	0
4861	0	4	75	36	71	75	0
4861	0	4	75	52	71	75	0
4861	0	4	75	48	71	75	0
4861	0	9	75	50	95	75	0
4861	0	4	75	77	71	75	0
4861	0	4	75	55	71	75	0
4861	0	4	75	60	71	75	0
4863	0	9	75	48	95	75	0
4865	0	9	75	48	95	75	0
4865	0	8	75	64	71	75	0
4865	0	8	75	60	71	75	0
4865	0	4	75	72	71	75	0
4865	0	8	75	55	71	75	0
4865	0	1	75	72	95	75	0
4865	0	8	75	67	71	75	0
4865	0	1	75	60	95	75	0
4867	0	9	75	48	95	75	0
4869	0	8	75	55	71	75	0
4869	0	8	75	64	71	75	0
4869	0	4	75	48	71	75	0
4869	0	4	75	60	71	75	0
4869	0	4	75	77	71	75	0
4869	0	4	75	52	71	75	0
4869	0	8	75	60	71	75	0
4869	0	8	75	67	71	75	0
4869	0	4	75	55	71	75	0
4869	0	1	75	48	95	75	0
4869	0	1	75	65	95	75	0
4869	0	1	75	77	95	75	0
4869	0	1	75	60	95	75	0
4869	0	9	75	47	95	75	0
4871	0	9	75	47	95	75	0
4873	0	4	75	79	71	75	0
4873	0	8	75	60	71	75	0
4873	0	9	75	47	95	75	0
4873	0	8	75	55	71	75	0
4873	0	8	75	67	71	75	0
4873	0	8	75	64	71	75	0
4873	0	1	75	79	95	75	0
4873	0	1	75	67	95	75	0
4877	0	1	75	46	95	75	0
4877	0	1	75	72	95	75	0
4877	0	1	75	58	95	75	0
4877	0	1	75	84	95	75	0
4877	0	4	75	52	71	75	0
4877	0	4	75	84	71	75	0
4877	0	4	75	46	71	75	0
4877	0	4	75	58	71	75	0
4877	0	8	75	64	71	75	0
4877	0	8	75	60	71	75	0
4877	0	8	75	55	71	75	0
4877	0	8	75	67	71	75	0
4877	0	8	75	38	71	75	0
4881	0	4	76	77	71	76	0
4881	0	9	76	43	95	76	0
4881	0	8	76	60	71	76	0
4881	0	1	76	77	95	76	0
4881	0	1	76	67	95	76	0
4881	0	8	76	64	71	76	0
4881	0	8	76	55	71	76	0
4881	0	8	76	67	71	76	0
4883	0	9	76	43	95	76	0
4885	0	4	76	46	71	76	0
4885	0	9	76	43	95	76	0
4885	0	1	76	79	95	76	0
4885	0	8	76	64	71	76	0
4885	0	1	76	72	95	76	0
4885	0	8	76	67	71	76	0
4885	0	8	76	60	71	76	0
4885	0	8	76	55	71	76	0
4885	0	4	76	79	71	76	0
4887	0	9	76	41	95	76	0
4889	0	8	76	55	71	76	0
4889	0	8	76	64	71	76	0
4889	0	8	76	60	71	76	0
4889	0	1	76	84	95	76	0
4889	0	4	76	84	71	76	0
4889	0	9	76	41	95	76	0
4889	0	1	76	74	95	76	0
4889	0	8	76	67	71	76	0
4891	0	9	76	41	95	76	0
4893	0	8	76	57	71	76	0
4893	0	1	76	45	95	76	0
4893	0	4	76	89	71	76	0
4893	0	1	76	57	95	76	0
4893	0	4	76	45	71	76	0
4893	0	1	76	77	95	76	0
4893	0	4	76	57	71	76	0
4893	0	2	76	74	111	76	0
4893	0	1	76	89	95	76	0
4893	0	8	76	53	71	76	0
4893	0	11	76	50	54	76	0
4893	0	8	76	62	71	76	0
4893	0	8	76	50	71	76	0
4897	0	4	76	84	71	76	0
4897	0	8	76	57	71	76	0
4897	0	8	76	53	71	76	0
4897	0	1	76	84	95	76	0
4897	0	8	76	50	71	76	0
4897	0	8	76	62	71	76	0
4897	0	1	76	72	95	76	0
4901	0	2	76	72	111	76	0
4901	0	11	76	48	54	76	0
4901	0	8	76	60	71	76	0
4901	0	8	76	48	71	76	0
4901	0	8	76	57	71	76	0
4901	0	8	76	53	71	76	0
4901	0	4	76	89	71	76	0
4901	0	4	76	45	71	76	0
4901	0	1	76	89	95	76	0
4901	0	1	76	77	95	76	0
4905	0	1	76	79	95	76	0
4905	0	8	76	60	71	76	0
4905	0	8	76	48	71	76	0
4905	0	8	76	53	71	76	0
4905	0	8	76	57	71	76	0
4905	0	4	76	91	71	76	0
4905	0	1	76	91	95	76	0
4909	0	8	76	57	71	76	0
4909	0	8	76	60	71	76	0
4909	0	8	76	64	71	76	0
4909	0	8	76	45	71	76	0
4909	0	8	76	69	71	76	0
4909	0	6	76	57	64	76	0
4909	0	6	76	45	64	76	0
4909	0	11	76	69	54	76	0
4909	0	11	76	57	54	76	0
4909	0	2	76	81	111	76	0
4909	0	11	76	45	54	76	0
4913	0	8	76	69	71	76	0
4913	0	8	76	57	71	76	0
4913	0	8	76	60	71	76	0
4913	0	8	76	64	71	76	0
4917	0	8	76	60	71	76	0
4917	0	8	76	64	71	76	0
4917	0	8	76	57	71	76	0
4917	0	8	76	69	71	76	0
4921	0	8	76	64	71	76	0
4921	0	8	76	60	71	76	0
4921	0	8	76	57	71	76	0
4921	0	8	76	69	71	76	0
4925	0	8	76	64	71	76	0
4925	0	8	76	69	71	76	0
4925	0	8	76	57	71	76	0
4925	0	8	76	60	71	76	0
4929	0	8	76	57	71	76	0
4929	0	8	76	60	71	76	0
4929	0	8	76	64	71	76	0
4929	0	8	76	69	71	76	0
4933	0	8	76	69	71	76	0
4933	0	8	76	57	71	76	0
4933	0	8	76	60	71	76	0
4933	0	8	76	64	71	76	0
4937	0	8	76	57	71	76	0
4937	0	8	76	64	71	76	0
4937	0	8	76	69	71	76	0
4937	0	8	76	60	71	76	0
4941	0	8	76	60	71	76	0
4941	0	8	76	64	71	76	0
4941	0	8	76	36	71	76	0
4941	0	8	76	69	71	76	0
4941	0	8	76	57	71	76	0
4945	0	8	77	64	71	77	0
4945	0	8	77	60	71	77	0
4945	0	8	77	57	71	77	0
4945	0	8	77	69	71	77	0
4949	0	8	77	57	71	77	0
4949	0	8	77	60	71	77	0
4949	0	8	77	48	71	77	0
4949	0	8	77	53	71	77	0
4949	0	2	77	72	111	77	0
4953	0	8	77	53	71	77	0
4953	0	8	77	57	71	77	0
4953	0	8	77	48	71	77	0
4953	0	8	77	60	71	77	0
4957	0	8	77	62	71	77	0
4957	0	8	77	50	71	77	0
4957	0	8	77	57	71	77	0
4957	0	2	77	74	111	77	0
4957	0	8	77	53	71	77	0
4961	0	8	77	53	71	77	0
4961	0	8	77	57	71	77	0
4961	0	8	77	62	71	77	0
4961	0	8	77	50	71	77	0
4965	0	8	77	57	71	77	0
4965	0	8	77	60	71	77	0
4965	0	8	77	48	71	77	0
4965	0	8	77	53	71	77	0
4965	0	2	77	72	111	77	0
4969	0	8	77	57	71	77	0
4969	0	8	77	53	71	77	0
4969	0	8	77	48	71	77	0
4969	0	8	77	60	71	77	0
4973	0	8	77	64	71	77	0
4973	0	8	77	67	71	77	0
4973	0	8	77	55	71	77	0
4973	0	2	77	79	111	77	0
4973	0	6	77	48	64	77	0
4973	0	6	77	43	64	77	0
4973	0	8	77	43	71	77	0
4973	0	8	77	60	71	77	0
4977	0	8	77	67	71	77	0
4977	0	8	77	55	71	77	0
4977	0	8	77	60	71	77	0
4977	0	8	77	64	71	77	0
4981	0	8	77	65	71	77	0
4981	0	8	77	53	71	77	0
4981	0	8	77	60	71	77	0
4981	0	2	77	77	111	77	0
4981	0	8	77	57	71	77	0
4985	0	8	77	53	71	77	0
4985	0	8	77	65	71	77	0
4985	0	8	77	57	71	77	0
4985	0	8	77	60	71	77	0
4989	0	8	77	64	71	77	0
4989	0	8	77	52	71	77	0
4989	0	8	77	57	71	77	0
4989	0	8	77	60	71	77	0
4989	0	2	77	76	111	77	0
4993	0	8	77	57	71	77	0
4993	0	8	77	64	71	77	0
4993	0	8	77	52	71	77	0
4993	0	8	77	60	71	77	0
4997	0	8	77	65	71	77	0
4997	0	8	77	53	71	77	0
4997	0	8	77	60	71	77	0
4997	0	8	77	57	71	77	0
4997	0	2	77	77	111	77	0
5001	0	8	77	57	71	77	0
5001	0	8	77	53	71	77	0
5001	0	8	77	65	71	77	0
5001	0	8	77	60	71	77	0
5005	0	8	77	53	71	77	0
5005	0	8	77	65	71	77	0
5005	0	6	77	45	64	77	0
5005	0	6	77	53	64	77	0
5005	0	8	77	36	71	77	0
5005	0	8	77	57	71	77	0
5005	0	8	77	60	71	77	0
5009	0	8	78	65	71	78	0
5009	0	8	78	53	71	78	0
5009	0	8	78	57	71	78	0
5009	0	8	78	60	71	78	0
5013	0	2	78	72	111	78	0
5013	0	8	78	48	71	78	0
5013	0	8	78	60	71	78	0
5013	0	8	78	57	71	78	0
5013	0	8	78	53	71	78	0
5017	0	8	78	57	71	78	0
5017	0	8	78	53	71	78	0
5017	0	8	78	60	71	78	0
5017	0	8	78	48	71	78	0
5021	0	8	78	50	71	78	0
5021	0	8	78	62	71	78	0
5021	0	8	78	53	71	78	0
5021	0	2	78	74	111	78	0
5021	0	8	78	57	71	78	0
5025	0	8	78	53	71	78	0
5025	0	8	78	57	71	78	0
5025	0	8	78	62	71	78	0
5025	0	8	78	50	71	78	0
5029	0	8	78	48	71	78	0
5029	0	8	78	60	71	78	0
5029	0	8	78	53	71	78	0
5029	0	8	78	57	71	78	0
5029	0	2	78	72	111	78	0
5033	0	8	78	60	71	78	0
5033	0	8	78	48	71	78	0
5033	0	8	78	57	71	78	0
5033	0	8	78	53	71	78	0
5037	0	8	78	43	71	78	0
5037	0	8	78	67	71	78	0
5037	0	6	78	48	64	78	0
5037	0	2	78	79	111	78	0
5037	0	8	78	55	71	78	0
5037	0	8	78	60	71	78	0
5037	0	6	78	43	64	78	0
5037	0	8	78	64	71	78	0
5041	0	8	78	64	71	78	0
5041	0	8	78	55	71	78	0
5041	0	8	78	60	71	78	0
5041	0	8	78	67	71	78	0
5045	0	8	78	65	71	78	0
5045	0	8	78	60	71	78	0
5045	0	2	78	77	111	78	0
5045	0	8	78	57	71	78	0
5045	0	8	78	53	71	78	0
5049	0	8	78	65	71	78	0
5049	0	8	78	53	71	78	0
5049	0	8	78	60	71	78	0
5049	0	8	78	57	71	78	0
5053	0	8	78	57	71	78	0
5053	0	8	78	60	71	78	0
5053	0	2	78	76	111	78	0
5053	0	8	78	52	71	78	0
5053	0	8	78	64	71	78	0
5057	0	8	78	52	71	78	0
5057	0	8	78	57	71	78	0
5057	0	8	78	60	71	78	0
5057	0	8	78	64	71	78	0
5061	0	8	78	53	71	78	0
5061	0	8	78	57	71	78	0
5061	0	8	78	60	71	78	0
5061	0	8	78	65	71	78	0
5061	0	2	78	77	111	78	0
5065	0	8	78	57	71	78	0
5065	0	8	78	65	71	78	0
5065	0	8	78	53	71	78	0
5065	0	8	78	60	71	78	0
5069	0	8	78	60	71	78	0
5069	0	2	78	76	111	78	0
5069	0	8	78	36	71	78	0
5069	0	8	78	67	71	78	0
5069	0	8	78	55	71	78	0
5069	0	6	78	48	64	78	0
5069	0	8	78	64	71	78	0
5073	0	8	79	67	71	79	0
5073	0	8	79	55	71	79	0
5073	0	8	79	64	71	79	0
5073	0	8	79	60	71	79	0
5077	0	8	79	53	71	79	0
5077	0	8	79	57	71	79	0
5077	0	2	79	74	111	79	0
5077	0	8	79	60	71	79	0
5077	0	8	79	65	71	79	0
5081	0	8	79	60	71	79	0
5081	0	8	79	65	71	79	0
5081	0	8	79	57	71	79	0
5081	0	8	79	53	71	79	0
5085	0	2	79	72	111	79	0
5085	0	8	79	53	71	79	0
5085	0	8	79	48	71	79	0
5085	0	8	79	60	71	79	0
5085	0	8	79	57	71	79	0
5089	0	8	79	60	71	79	0
5089	0	8	79	53	71	79	0
5089	0	8	79	57	71	79	0
5089	0	8	79	48	71	79	0
5093	0	8	79	48	71	79	0
5093	0	8	79	60	71	79	0
5093	0	2	79	69	111	79	0
5093	0	8	79	53	71	79	0
5093	0	8	79	57	71	79	0
5097	0	8	79	60	71	79	0
5097	0	8	79	48	71	79	0
5097	0	8	79	57	71	79	0
5097	0	8	79	53	71	79	0
5101	0	6	79	43	64	79	0
5101	0	2	79	67	111	79	0
5101	0	6	79	48	64	79	0
5101	0	8	79	67	71	79	0
5101	0	8	79	41	71	79	0
5101	0	8	79	55	71	79	0
5101	0	8	79	64	71	79	0
