time	track	channel	pitch	volume	instrument
2840	4	6	70	53	48
2840	7	1	65	80	39
2840	6	9	38	0	0
2840	6	9	42	0	0
2840	6	9	42	72	0
2842	5	7	46	0	35
2844	1	1	65	0	39
2844	7	1	65	0	39
2844	1	1	67	80	39
2844	7	1	67	80	39
2847	4	6	65	0	48
2847	2	4	74	0	4
2848	1	1	67	0	39
2848	7	1	67	0	39
2848	1	1	65	80	39
2848	2	4	67	56	4
2848	2	4	60	53	4
2848	2	4	55	53	4
2848	2	4	70	0	4
2848	2	4	65	0	4
2848	4	6	64	48	48
2848	4	6	60	53	48
2848	4	6	70	0	48
2848	5	7	36	72	35
2848	7	1	65	80	39
2848	6	9	42	0	0
2848	6	9	42	72	0
2855	4	6	60	0	48
2855	2	4	67	0	4
2856	2	4	64	39	4
2856	6	9	35	72	0
2856	6	9	42	0	0
2856	6	9	42	72	0
2859	1	1	65	0	39
2859	7	1	65	0	39
2860	1	1	60	80	39
2860	7	1	60	80	39
2860	3	5	55	53	25
2863	4	6	64	0	48
2863	2	4	64	0	4
2864	1	1	69	80	39
2864	1	1	60	0	39
2864	7	1	60	0	39
2864	7	1	69	80	39
2864	2	4	67	56	4
2864	3	5	60	62	25
2864	3	5	64	68	25
2864	6	9	35	0	0
2864	6	9	42	0	0
2864	6	9	38	72	0
2864	6	9	42	72	0
2868	1	1	69	0	39
2868	7	1	69	0	39
2868	1	1	67	80	39
2868	7	1	67	80	39
2870	5	7	36	0	35
2871	3	5	55	0	25
2871	2	4	67	0	4
2871	3	5	60	0	25
2871	3	5	64	0	25
2872	1	1	67	0	39
2872	7	1	67	0	39
2872	1	1	65	80	39
2872	2	4	64	45	4
2872	5	7	43	62	35
2872	7	1	65	80	39
2872	6	9	38	0	0
2872	6	9	42	0	0
2872	6	9	42	72	0
2876	1	1	65	0	39
2876	7	1	65	0	39
2876	1	1	67	80	39
2876	7	1	67	80	39
2877	2	4	55	0	4
2878	2	4	60	0	4
2879	2	4	64	0	4
2879	5	7	43	0	35
2880	1	1	67	0	39
2880	7	1	67	0	39
2880	1	1	65	80	39
2880	2	4	53	56	4
2880	5	7	41	68	35
2880	7	1	65	80	39
2880	6	9	42	72	0
2880	6	9	35	72	0
2880	6	9	42	0	0
2888	2	4	60	53	4
2888	6	9	42	0	0
2888	6	9	42	72	0
2896	2	4	65	53	4
2896	6	9	35	0	0
2896	6	9	42	0	0
2896	6	9	38	72	0
2896	6	9	42	72	0
2900	5	7	41	0	35
2904	2	4	69	56	4
2904	2	4	53	0	4
2904	5	7	50	65	35
2904	6	9	42	0	0
2904	6	9	38	0	0
2904	6	9	42	72	0
2908	3	5	60	53	25
2908	5	7	50	0	35
2908	5	7	48	65	35
2911	2	4	60	0	4
2912	1	1	65	0	39
2912	7	1	65	0	39
2912	1	1	65	80	39
2912	2	4	65	0	4
2912	2	4	72	56	4
2912	2	4	69	56	4
2912	2	4	63	53	4
2912	2	4	69	0	4
2912	3	5	60	0	25
2912	3	5	60	53	25
2912	3	5	65	62	25
2912	3	5	69	68	25
2912	4	6	72	44	48
2912	5	7	48	0	35
2912	5	7	41	76	35
2912	7	1	65	80	39
2912	6	9	42	72	0
2912	6	9	42	0	0
2919	1	1	65	0	39
2919	7	1	65	0	39
2920	1	1	67	80	39
2920	7	1	67	80	39
2920	6	9	42	72	0
2920	6	9	42	0	0
2920	6	9	35	72	0
2923	3	5	60	0	25
2923	4	6	72	0	48
2927	3	5	65	0	25
2927	3	5	69	0	25
2927	1	1	67	0	39
2927	7	1	67	0	39
2928	1	1	69	80	39
2928	4	6	77	59	48
2928	7	1	69	80	39
2928	6	9	35	0	0
2928	6	9	38	72	0
2928	6	9	42	0	0
2928	6	9	42	72	0
2935	1	1	69	0	39
2935	4	6	77	0	48
2935	7	1	69	0	39
2936	1	1	65	80	39
2936	4	6	75	52	48
2936	7	1	65	80	39
2936	6	9	38	0	0
2936	6	9	42	0	0
2936	6	9	45	72	0
2940	5	7	41	0	35
2940	6	9	45	72	0
2940	6	9	45	0	0
2942	2	4	63	0	4
2943	2	4	69	0	4
2943	2	4	72	0	4
2943	4	6	75	0	48
2944	1	1	65	0	39
2944	7	1	65	0	39
2944	1	1	74	80	39
2944	2	4	58	56	4
2944	4	6	70	34	48
2944	4	6	58	36	48
2944	4	6	74	48	48
2944	5	7	46	62	35
2944	7	1	74	80	39
2944	6	9	49	72	0
2944	6	9	35	72	0
2944	6	9	45	0	0
2952	1	1	74	0	39
2952	7	1	74	0	39
2952	1	1	72	80	39
2952	2	4	65	53	4
2952	7	1	72	80	39
2952	6	9	49	0	0
2952	6	9	42	72	0
2956	1	1	72	0	39
2956	7	1	72	0	39
2956	1	1	74	80	39
2956	7	1	74	80	39
2960	2	4	70	53	4
2960	6	9	38	72	0
2960	6	9	42	72	0
2960	6	9	42	0	0
2960	6	9	35	0	0
2966	2	4	58	0	4
2968	2	4	74	56	4
2968	6	9	42	0	0
2968	6	9	38	0	0
2968	6	9	42	72	0
2970	5	7	46	0	35
2972	1	1	74	0	39
2972	7	1	74	0	39
2972	1	1	65	80	39
2972	7	1	65	80	39
2972	6	9	42	0	0
2972	6	9	38	72	0
2975	2	4	74	0	4
2976	1	1	76	80	39
2976	1	1	65	0	39
2976	7	1	65	0	39
2976	7	1	76	80	39
2976	2	4	65	0	4
2976	2	4	67	56	4
2976	2	4	60	53	4
2976	2	4	55	53	4
2976	2	4	70	0	4
2976	4	6	60	34	48
2976	4	6	58	0	48
2976	4	6	70	0	48
2976	4	6	74	0	48
2976	4	6	48	36	48
2976	4	6	64	48	48
2976	5	7	36	68	35
2976	6	9	38	0	0
2976	6	9	42	72	0
2976	6	9	35	72	0
2980	6	9	38	72	0
2980	6	9	42	0	0
2983	2	4	67	0	4
2984	1	1	76	0	39
2984	1	1	74	80	39
2984	7	1	74	80	39
2984	7	1	76	0	39
2984	2	4	64	39	4
2984	6	9	35	0	0
2984	6	9	35	72	0
2984	6	9	38	0	0
2984	6	9	42	72	0
2988	1	1	74	0	39
2988	7	1	74	0	39
2988	1	1	76	80	39
2988	3	5	55	53	25
2988	7	1	76	80	39
2991	5	7	36	0	35
2991	2	4	64	0	4
2992	2	4	72	56	4
2992	3	5	64	68	25
2992	3	5	60	62	25
2992	5	7	40	65	35
2992	6	9	35	0	0
2992	6	9	42	0	0
2992	6	9	38	72	0
2992	6	9	42	72	0
2999	3	5	55	0	25
2999	2	4	72	0	4
2999	3	5	64	0	25
2999	3	5	60	0	25
2999	5	7	40	0	35
3000	2	4	67	45	4
3000	5	7	31	59	35
3000	6	9	38	0	0
3000	6	9	42	0	0
3000	6	9	42	72	0
3005	4	6	48	0	48
3005	2	4	55	0	4
3006	2	4	60	0	4
3007	2	4	67	0	4
3007	5	7	31	0	35
3008	1	1	76	0	39
3008	7	1	76	0	39
3008	1	1	76	80	39
3008	2	4	57	56	4
3008	4	6	64	0	48
3008	4	6	60	0	48
3008	4	6	69	34	48
3008	4	6	76	45	48
3008	4	6	73	48	48
3008	5	7	45	65	35
3008	7	1	76	80	39
3008	6	9	42	0	0
3008	6	9	42	72	0
3008	6	9	35	72	0
3016	1	1	76	0	39
3016	7	1	76	0	39
3016	1	1	74	80	39
3016	2	4	64	53	4
3016	7	1	74	80	39
3016	6	9	42	72	0
3016	6	9	42	0	0
3020	1	1	74	0	39
3020	7	1	74	0	39
3020	1	1	76	80	39
3020	7	1	76	80	39
3024	2	4	69	53	4
3024	6	9	42	72	0
3024	6	9	38	72	0
3024	6	9	42	0	0
3024	6	9	35	0	0
3030	2	4	57	0	4
3032	2	4	73	56	4
3032	6	9	38	0	0
3032	6	9	42	0	0
3032	6	9	42	72	0
3034	5	7	45	0	35
3036	1	1	76	0	39
3036	7	1	76	0	39
3036	1	1	69	80	39
3036	7	1	69	80	39
3036	6	9	42	0	0
3036	6	9	38	72	0
3039	2	4	73	0	4
3040	1	1	69	0	39
3040	7	1	69	0	39
3040	1	1	77	80	39
3040	2	4	57	53	4
3040	2	4	69	0	4
3040	2	4	62	53	4
3040	2	4	69	56	4
3040	2	4	64	0	4
3040	4	6	69	0	48
3040	4	6	69	45	48
3040	4	6	65	48	48
3040	4	6	62	34	48
3040	4	6	76	0	48
3040	4	6	73	0	48
3040	5	7	38	65	35
3040	7	1	77	80	39
3040	6	9	38	0	0
3040	6	9	35	72	0
3040	6	9	42	72	0
3044	1	1	77	0	39
3044	1	1	79	80	39
3044	7	1	79	80	39
3044	7	1	77	0	39
3044	6	9	42	0	0
3044	6	9	38	72	0
3047	2	4	69	0	4
3048	1	1	79	0	39
3048	7	1	79	0	39
3048	1	1	77	80	39
3048	2	4	65	39	4
3048	7	1	77	80	39
3048	6	9	38	0	0
3048	6	9	42	72	0
3048	6	9	35	72	0
3048	6	9	35	0	0
3052	1	1	77	0	39
3052	1	1	76	80	39
3052	7	1	77	0	39
3052	7	1	76	80	39
3052	3	5	57	53	25
3055	2	4	65	0	4
3056	1	1	76	0	39
3056	7	1	76	0	39
3056	1	1	74	80	39
3056	2	4	69	56	4
3056	3	5	62	62	25
3056	3	5	65	68	25
3056	7	1	74	80	39
3056	6	9	42	72	0
3056	6	9	38	72	0
3056	6	9	42	0	0
3056	6	9	35	0	0
3062	5	7	38	0	35
3063	3	5	57	0	25
3063	2	4	69	0	4
3063	3	5	65	0	25
3063	3	5	62	0	25
3064	1	1	74	0	39
3064	7	1	74	0	39
3064	1	1	72	80	39
3064	2	4	65	45	4
3064	5	7	33	68	35
3064	7	1	72	80	39
3064	6	9	42	0	0
3064	6	9	38	0	0
3064	6	9	42	72	0
3066	4	6	62	0	48
3066	4	6	65	0	48
3069	4	6	69	0	48
3069	2	4	57	0	4
3070	2	4	62	0	4
3071	2	4	65	0	4
3071	5	7	33	0	35
3071	1	1	72	0	39
3071	7	1	72	0	39
3072	1	1	74	80	39
3072	2	4	58	56	4
3072	4	6	70	36	48
3072	4	6	74	46	48
3072	4	6	58	41	48
3072	5	7	46	72	35
3072	7	1	74	80	39
3072	6	9	42	0	0
3072	6	9	35	72	0
3072	6	9	42	72	0
3079	1	1	74	0	39
3079	7	1	74	0	39
3080	1	1	72	80	39
3080	2	4	65	53	4
3080	7	1	72	80	39
3080	6	9	42	0	0
3080	6	9	42	72	0
3084	1	1	72	0	39
3084	7	1	72	0	39
3084	1	1	74	80	39
3084	7	1	74	80	39
3088	2	4	70	53	4
3088	6	9	35	0	0
3088	6	9	42	0	0
3088	6	9	42	72	0
3088	6	9	38	72	0
3092	1	1	74	0	39
3092	7	1	74	0	39
3092	1	1	72	80	39
3092	7	1	72	80	39
3094	2	4	58	0	4
3096	1	1	72	0	39
3096	7	1	72	0	39
3096	1	1	74	80	39
3096	2	4	74	56	4
3096	7	1	74	80	39
3096	6	9	42	0	0
3096	6	9	38	0	0
3096	6	9	42	72	0
3098	5	7	46	0	35
3100	1	1	74	0	39
3100	7	1	74	0	39
3100	1	1	72	80	39
3100	7	1	72	80	39
3100	6	9	42	0	0
3100	6	9	38	72	0
3103	2	4	74	0	4
3104	1	1	72	0	39
3104	7	1	72	0	39
3104	1	1	74	80	39
3104	2	4	67	56	4
3104	2	4	60	53	4
3104	2	4	55	53	4
3104	2	4	70	0	4
3104	2	4	65	0	4
3104	4	6	60	36	48
3104	4	6	64	46	48
3104	4	6	48	41	48
3104	4	6	74	0	48
3104	4	6	70	0	48
3104	4	6	58	0	48
3104	5	7	36	65	35
3104	7	1	74	80	39
3104	6	9	35	72	0
3104	6	9	38	0	0
3104	6	9	42	72	0
3108	6	9	38	72	0
3108	6	9	42	0	0
3111	2	4	67	0	4
3112	1	1	74	0	39
3112	7	1	74	0	39
3112	1	1	72	80	39
3112	2	4	64	39	4
3112	7	1	72	80	39
3112	6	9	42	72	0
3112	6	9	35	0	0
3112	6	9	38	0	0
3112	6	9	35	72	0
3116	1	1	72	0	39
3116	7	1	72	0	39
3116	1	1	67	80	39
3116	3	5	55	53	25
3116	7	1	67	80	39
3119	5	7	36	0	35
3119	2	4	64	0	4
3120	2	4	72	56	4
3120	3	5	60	62	25
3120	3	5	64	68	25
3120	5	7	40	72	35
3120	6	9	42	72	0
3120	6	9	35	0	0
3120	6	9	42	0	0
3120	6	9	38	72	0
3127	3	5	55	0	25
3127	2	4	72	0	4
3127	3	5	60	0	25
3127	3	5	64	0	25
3127	5	7	40	0	35
3128	1	1	72	80	39
3128	1	1	67	0	39
3128	7	1	67	0	39
3128	7	1	72	80	39
3128	2	4	67	45	4
3128	5	7	31	68	35
3128	6	9	42	72	0
3128	6	9	38	0	0
3128	6	9	42	0	0
3132	1	1	72	0	39
3132	7	1	72	0	39
3132	1	1	69	80	39
3132	7	1	69	80	39
3133	4	6	64	0	48
3133	4	6	60	0	48
3133	4	6	48	0	48
3133	2	4	55	0	4
3134	2	4	60	0	4
3135	2	4	67	0	4
3135	5	7	31	0	35
3136	1	1	69	0	39
3136	1	1	69	80	39
3136	7	1	69	80	39
3136	7	1	69	0	39
3136	2	4	53	56	4
3136	4	6	72	48	48
3136	4	6	69	44	48
3136	4	6	65	44	48
3136	5	7	41	65	35
3136	6	9	35	72	0
3136	6	9	42	0	0
3136	6	9	42	72	0
3144	2	4	60	53	4
3144	6	9	42	0	0
3144	6	9	42	72	0
3152	2	4	65	53	4
3152	6	9	42	0	0
3152	6	9	35	0	0
3152	6	9	38	72	0
3152	6	9	42	72	0
3158	2	4	53	0	4
3160	2	4	69	56	4
3160	6	9	42	0	0
3160	6	9	38	0	0
3160	6	9	42	72	0
3162	5	7	41	0	35
3164	6	9	42	0	0
3164	6	9	38	72	0
3167	2	4	69	0	4
3168	1	1	69	0	39
3168	7	1	69	0	39
3168	1	1	65	80	39
3168	2	4	60	0	4
3168	2	4	65	0	4
3168	2	4	60	53	4
3168	2	4	63	53	4
3168	2	4	72	56	4
3168	4	6	65	0	48
3168	4	6	69	0	48
3168	4	6	72	0	48
3168	4	6	63	44	48
3168	4	6	69	44	48
3168	4	6	72	48	48
3168	5	7	41	65	35
3168	7	1	65	80	39
3168	6	9	42	72	0
3168	6	9	35	72	0
3168	6	9	38	0	0
3172	6	9	38	72	0
3172	6	9	42	0	0
3175	2	4	72	0	4
3176	1	1	65	0	39
3176	7	1	65	0	39
3176	1	1	67	80	39
3176	2	4	69	39	4
3176	7	1	67	80	39
3176	6	9	38	0	0
3176	6	9	35	0	0
3176	6	9	35	72	0
3176	6	9	42	72	0
3180	3	5	60	53	25
3183	2	4	69	0	4
3184	1	1	67	0	39
3184	7	1	67	0	39
3184	1	1	69	80	39
3184	2	4	72	56	4
3184	3	5	65	62	25
3184	3	5	69	68	25
3184	7	1	69	80	39
3184	6	9	42	72	0
3184	6	9	38	72	0
3184	6	9	35	0	0
3184	6	9	42	0	0
3191	3	5	60	0	25
3191	2	4	72	0	4
3191	3	5	65	0	25
3191	3	5	69	0	25
3192	1	1	69	0	39
3192	7	1	69	0	39
3192	1	1	65	80	39
3192	2	4	69	45	4
3192	7	1	65	80	39
3192	6	9	42	72	0
3192	6	9	42	0	0
3192	6	9	38	0	0
3193	4	6	69	0	48
3193	4	6	72	0	48
3193	4	6	63	0	48
3194	5	7	41	0	35
3197	2	4	60	0	4
3198	2	4	63	0	4
3199	2	4	69	0	4
3200	1	1	65	0	39
3200	7	1	65	0	39
3200	1	1	74	80	39
3200	2	4	58	56	4
3200	4	6	58	36	48
3200	4	6	70	34	48
3200	4	6	74	48	48
3200	5	7	46	62	35
3200	7	1	74	80	39
3200	6	9	42	0	0
3200	6	9	35	72	0
3200	6	9	42	72	0
3208	1	1	74	0	39
3208	7	1	74	0	39
3208	1	1	72	80	39
3208	2	4	65	53	4
3208	7	1	72	80	39
3208	6	9	42	72	0
3208	6	9	42	0	0
3212	1	1	74	80	39
3212	1	1	72	0	39
3212	7	1	72	0	39
3212	7	1	74	80	39
3216	2	4	70	53	4
3216	6	9	42	72	0
3216	6	9	38	72	0
3216	6	9	42	0	0
3216	6	9	35	0	0
3222	2	4	58	0	4
3224	2	4	74	56	4
3224	6	9	42	72	0
3224	6	9	38	0	0
3224	6	9	42	0	0
3226	5	7	46	0	35
3228	1	1	74	0	39
3228	7	1	74	0	39
3228	1	1	65	80	39
3228	7	1	65	80	39
3228	6	9	42	0	0
3228	6	9	38	72	0
3231	2	4	74	0	4
3231	1	1	65	0	39
3231	7	1	65	0	39
3232	1	1	76	80	39
3232	2	4	65	0	4
3232	2	4	67	56	4
3232	2	4	60	53	4
3232	2	4	55	53	4
3232	2	4	70	0	4
3232	4	6	70	0	48
3232	4	6	74	0	48
3232	4	6	58	0	48
3232	4	6	64	48	48
3232	4	6	48	36	48
3232	4	6	60	34	48
3232	5	7	36	68	35
3232	7	1	76	80	39
3232	6	9	38	0	0
3232	6	9	35	72	0
3232	6	9	42	72	0
3236	6	9	38	72	0
3236	6	9	42	0	0
3239	2	4	67	0	4
3239	1	1	76	0	39
3239	7	1	76	0	39
3240	1	1	74	80	39
3240	2	4	64	39	4
3240	7	1	74	80	39
3240	6	9	42	72	0
3240	6	9	35	0	0
3240	6	9	38	0	0
3240	6	9	35	72	0
3244	1	1	74	0	39
3244	7	1	74	0	39
3244	1	1	76	80	39
3244	3	5	55	53	25
3244	7	1	76	80	39
3247	5	7	36	0	35
3247	2	4	64	0	4
3248	2	4	72	56	4
3248	3	5	64	68	25
3248	3	5	60	62	25
3248	5	7	40	65	35
3248	6	9	42	0	0
3248	6	9	35	0	0
3248	6	9	38	72	0
3248	6	9	42	72	0
3255	3	5	55	0	25
3255	2	4	72	0	4
3255	3	5	64	0	25
3255	3	5	60	0	25
3255	5	7	40	0	35
3256	2	4	67	45	4
3256	5	7	31	59	35
3256	6	9	42	72	0
3256	6	9	42	0	0
3256	6	9	38	0	0
3261	4	6	48	0	48
3261	2	4	55	0	4
3262	2	4	60	0	4
3263	2	4	67	0	4
3263	5	7	31	0	35
3264	1	1	76	0	39
3264	7	1	76	0	39
3264	1	1	76	80	39
3264	2	4	57	56	4
3264	4	6	76	45	48
3264	4	6	73	48	48
3264	4	6	69	34	48
3264	4	6	64	0	48
3264	4	6	60	0	48
3264	5	7	45	65	35
3264	7	1	76	80	39
3264	6	9	42	72	0
3264	6	9	35	72	0
3264	6	9	42	0	0
3272	1	1	76	0	39
3272	7	1	76	0	39
3272	1	1	74	80	39
3272	2	4	64	53	4
3272	7	1	74	80	39
3272	6	9	42	72	0
3272	6	9	42	0	0
3276	1	1	74	0	39
3276	7	1	74	0	39
3276	1	1	76	80	39
3276	7	1	76	80	39
3280	2	4	69	53	4
3280	6	9	42	72	0
3280	6	9	38	72	0
3280	6	9	42	0	0
3280	6	9	35	0	0
3286	2	4	57	0	4
3288	2	4	73	56	4
3288	6	9	42	72	0
3288	6	9	42	0	0
3288	6	9	38	0	0
3290	5	7	45	0	35
3292	1	1	76	0	39
3292	7	1	76	0	39
3292	1	1	69	80	39
3292	7	1	69	80	39
3292	6	9	42	0	0
3292	6	9	38	72	0
3295	2	4	73	0	4
3296	1	1	69	0	39
3296	7	1	69	0	39
3296	1	1	77	80	39
3296	2	4	62	53	4
3296	2	4	64	0	4
3296	2	4	69	0	4
3296	2	4	57	53	4
3296	2	4	69	56	4
3296	4	6	65	48	48
3296	4	6	62	34	48
3296	4	6	76	0	48
3296	4	6	69	0	48
3296	4	6	69	45	48
3296	4	6	73	0	48
3296	5	7	38	65	35
3296	7	1	77	80	39
3296	6	9	38	0	0
3296	6	9	35	72	0
3296	6	9	42	72	0
3300	1	1	77	0	39
3300	7	1	77	0	39
3300	1	1	79	80	39
3300	7	1	79	80	39
3300	6	9	42	0	0
3300	6	9	38	72	0
3303	2	4	69	0	4
3304	1	1	79	0	39
3304	7	1	79	0	39
3304	1	1	77	80	39
3304	2	4	65	39	4
3304	7	1	77	80	39
3304	6	9	35	0	0
3304	6	9	38	0	0
3304	6	9	35	72	0
3304	6	9	42	72	0
3307	1	1	77	0	39
3307	7	1	77	0	39
3308	1	1	76	80	39
3308	3	5	57	53	25
3308	7	1	76	80	39
3311	2	4	65	0	4
3312	1	1	76	0	39
3312	7	1	76	0	39
3312	1	1	74	80	39
3312	2	4	69	56	4
3312	3	5	62	62	25
3312	3	5	65	68	25
3312	7	1	74	80	39
3312	6	9	35	0	0
3312	6	9	42	0	0
3312	6	9	38	72	0
3312	6	9	42	72	0
3318	5	7	38	0	35
3319	3	5	57	0	25
3319	2	4	69	0	4
3319	3	5	62	0	25
3319	3	5	65	0	25
3320	1	1	74	0	39
3320	7	1	74	0	39
3320	1	1	72	80	39
3320	2	4	65	45	4
3320	5	7	33	68	35
3320	7	1	72	80	39
3320	6	9	42	0	0
3320	6	9	38	0	0
3320	6	9	42	72	0
3322	4	6	62	0	48
3322	4	6	65	0	48
3325	4	6	69	0	48
3325	2	4	57	0	4
3326	2	4	62	0	4
3327	2	4	65	0	4
3327	5	7	33	0	35
3328	1	1	72	0	39
3328	7	1	72	0	39
3328	1	1	74	80	39
3328	2	4	58	56	4
3328	4	6	70	36	48
3328	4	6	58	41	48
3328	4	6	74	46	48
3328	5	7	46	72	35
3328	7	1	74	80	39
3328	6	9	42	72	0
3328	6	9	35	72	0
3328	6	9	42	0	0
3336	1	1	74	0	39
3336	7	1	74	0	39
3336	1	1	81	80	39
3336	2	4	65	53	4
3336	7	1	81	80	39
3336	6	9	42	72	0
3336	6	9	42	0	0
3340	1	1	81	0	39
3340	7	1	81	0	39
3340	1	1	81	80	39
3340	7	1	81	80	39
3344	2	4	70	53	4
3344	6	9	35	0	0
3344	6	9	42	0	0
3344	6	9	38	72	0
3344	6	9	42	72	0
3350	2	4	58	0	4
3352	1	1	81	0	39
3352	7	1	81	0	39
3352	1	1	72	80	39
3352	2	4	74	56	4
3352	7	1	72	80	39
3352	6	9	42	0	0
3352	6	9	38	0	0
3352	6	9	42	72	0
3354	5	7	46	0	35
3356	6	9	42	0	0
3356	6	9	38	72	0
3359	2	4	74	0	4
3360	1	1	72	0	39
3360	7	1	72	0	39
3360	1	1	74	80	39
3360	2	4	67	56	4
3360	2	4	65	0	4
3360	2	4	70	0	4
3360	2	4	55	53	4
3360	2	4	60	53	4
3360	4	6	64	46	48
3360	4	6	60	36	48
3360	4	6	48	41	48
3360	4	6	74	0	48
3360	4	6	70	0	48
3360	4	6	58	0	48
3360	5	7	36	65	35
3360	7	1	74	80	39
3360	6	9	38	0	0
3360	6	9	42	72	0
3360	6	9	35	72	0
3364	6	9	38	72	0
3364	6	9	42	0	0
3367	2	4	67	0	4
3368	1	1	74	0	39
3368	7	1	74	0	39
3368	1	1	81	80	39
3368	2	4	64	39	4
3368	7	1	81	80	39
3368	6	9	35	0	0
3368	6	9	38	0	0
3368	6	9	35	72	0
3368	6	9	42	72	0
3372	1	1	81	0	39
3372	7	1	81	0	39
3372	1	1	81	80	39
3372	3	5	55	53	25
3372	7	1	81	80	39
3375	5	7	36	0	35
3375	2	4	64	0	4
3376	2	4	72	56	4
3376	3	5	64	68	25
3376	3	5	60	62	25
3376	5	7	40	72	35
3376	6	9	38	72	0
3376	6	9	42	0	0
3376	6	9	35	0	0
3376	6	9	42	72	0
3383	3	5	55	0	25
3383	2	4	72	0	4
3383	3	5	60	0	25
3383	3	5	64	0	25
3383	5	7	40	0	35
3383	1	1	81	0	39
3383	7	1	81	0	39
3384	1	1	72	80	39
3384	2	4	67	45	4
3384	5	7	31	68	35
3384	7	1	72	80	39
3384	6	9	42	0	0
3384	6	9	38	0	0
3384	6	9	42	72	0
3388	1	1	72	0	39
3388	7	1	72	0	39
3388	1	1	74	80	39
3388	7	1	74	80	39
3389	4	6	60	0	48
3389	4	6	48	0	48
3389	4	6	64	0	48
3389	2	4	55	0	4
3390	2	4	60	0	4
3391	2	4	67	0	4
3391	5	7	31	0	35
3391	1	1	74	0	39
3391	7	1	74	0	39
3392	1	1	74	80	39
3392	3	5	50	65	25
3392	4	6	77	45	48
3392	5	7	50	71	35
3392	7	1	74	80	39
3392	6	9	42	0	0
3392	6	9	38	72	0
3392	6	9	45	72	0
3396	3	5	53	53	25
3400	3	5	57	53	25
3400	6	9	38	0	0
3400	6	9	38	72	0
3400	6	9	45	0	0
3400	6	9	45	72	0
3404	3	5	50	0	25
3404	3	5	62	56	25
3408	3	5	53	0	25
3408	3	5	62	65	25
3408	5	7	50	0	35
3408	5	7	38	62	35
3408	6	9	38	0	0
3408	6	9	45	72	0
3408	6	9	38	72	0
3408	6	9	45	0	0
3412	3	5	57	0	25
3412	3	5	69	68	25
3416	6	9	45	72	0
3416	6	9	38	72	0
3416	6	9	45	0	0
3416	6	9	38	0	0
3420	2	4	74	53	4
3424	1	1	74	0	39
3424	7	1	74	0	39
3424	2	4	86	73	4
3424	2	4	81	56	4
3424	6	9	45	0	0
3424	6	9	38	72	0
3424	6	9	45	72	0
3424	6	9	38	0	0
3432	5	7	38	0	35
3432	5	7	45	59	35
3432	6	9	38	0	0
3432	6	9	45	0	0
3432	6	9	38	72	0
3432	6	9	45	72	0
3436	5	7	41	53	35
3436	5	7	45	0	35
3440	1	1	77	80	39
3440	7	1	77	80	39
3440	4	6	77	0	48
3440	5	7	45	59	35
3440	5	7	41	0	35
3448	1	1	77	0	39
3448	7	1	77	0	39
3448	1	1	79	80	39
3448	7	1	79	80	39
3452	2	4	74	0	4
3452	2	4	86	0	4
3452	2	4	81	0	4
3452	3	5	62	0	25
3452	3	5	69	0	25
3452	5	7	45	0	35
3456	1	1	79	0	39
3456	7	1	79	0	39
3456	1	3	62	60	1
3456	1	3	65	60	1
3456	1	3	70	60	1
3456	1	1	81	80	39
3456	2	4	58	49	4
3456	3	5	62	68	25
3456	3	5	65	65	25
3456	3	5	70	64	25
3456	4	6	89	48	48
3456	4	6	86	48	48
3456	5	7	46	63	35
3456	7	1	81	80	39
3456	6	9	49	72	0
3456	6	9	35	72	0
3456	6	9	45	0	0
3456	6	9	38	0	0
3460	3	5	70	0	25
3460	3	5	62	0	25
3460	3	5	65	0	25
3464	1	1	81	0	39
3464	7	1	81	0	39
3464	1	1	86	80	39
3464	2	4	65	49	4
3464	3	5	70	66	25
3464	3	5	62	66	25
3464	3	5	65	66	25
3464	7	1	86	80	39
3464	6	9	42	72	0
3464	6	9	35	72	0
3464	6	9	35	0	0
3464	6	9	49	0	0
3467	1	1	86	0	39
3467	7	1	86	0	39
3468	1	1	84	80	39
3468	2	4	58	0	4
3468	3	5	65	0	25
3468	3	5	62	0	25
3468	3	5	70	0	25
3468	7	1	84	80	39
3472	1	3	62	0	1
3472	1	3	70	0	1
3472	1	3	65	0	1
3472	2	4	70	49	4
3472	3	5	62	64	25
3472	3	5	70	64	25
3472	3	5	65	64	25
3472	6	9	35	0	0
3472	6	9	42	72	0
3472	6	9	38	72	0
3472	6	9	42	0	0
3476	3	5	62	0	25
3476	3	5	65	0	25
3476	3	5	70	0	25
3476	5	7	46	0	35
3480	1	1	84	0	39
3480	7	1	84	0	39
3480	1	3	70	60	1
3480	1	1	86	80	39
3480	1	3	65	60	1
3480	1	3	62	60	1
3480	2	4	74	50	4
3480	3	5	70	61	25
3480	3	5	65	61	25
3480	3	5	62	61	25
3480	5	7	46	65	35
3480	7	1	86	80	39
3480	6	9	42	0	0
3480	6	9	38	0	0
3480	6	9	42	72	0
3484	1	1	86	0	39
3484	7	1	86	0	39
3484	1	1	84	80	39
3484	2	4	70	0	4
3484	5	7	46	0	35
3484	7	1	84	80	39
3488	1	3	52	60	1
3488	1	3	60	60	1
3488	1	3	55	60	1
3488	1	3	70	0	1
3488	1	3	65	0	1
3488	1	3	62	0	1
3488	2	4	65	0	4
3488	2	4	64	0	4
3488	2	4	74	0	4
3488	2	4	55	49	4
3488	2	4	64	50	4
3488	2	4	67	50	4
3488	3	5	52	61	25
3488	3	5	70	0	25
3488	3	5	65	0	25
