tick	time	channel	track	pitch	velocity	instrument
5880	9408	4	2	65	53	4
5880	9408	6	4	62	51	48
5880	9408	9	6	35	0	0
5880	9408	9	6	38	72	0
5880	9408	9	6	42	0	0
5880	9408	9	6	42	72	0
5932	9491	4	2	55	0	4
5935	9496	6	4	58	0	48
5940	9504	4	2	70	56	4
5940	9504	6	4	65	56	48
5940	9504	9	6	38	0	0
5940	9504	9	6	42	0	0
5940	9504	9	6	42	72	0
5961	9537	7	5	43	0	35
5969	9550	1	1	67	0	1
5969	9550	1	7	67	0	39
5970	9552	1	1	65	80	1
5970	9552	1	7	65	80	39
5995	9592	6	4	62	0	48
5997	9595	4	2	70	0	4
5999	9598	1	1	65	0	1
5999	9598	1	7	65	0	39
6000	9600	1	1	67	80	1
6000	9600	1	7	67	80	39
6000	9600	4	2	55	53	4
6000	9600	4	2	60	53	4
6000	9600	4	2	62	0	4
6000	9600	4	2	65	0	4
6000	9600	4	2	67	56	4
6000	9600	6	4	60	56	48
6000	9600	6	4	64	51	48
6000	9600	6	4	65	0	48
6000	9600	7	5	36	65	35
6000	9600	9	6	42	0	0
6000	9600	9	6	42	72	0
6055	9688	6	4	60	0	48
6057	9691	4	2	67	0	4
6059	9694	1	1	67	0	1
6059	9694	1	7	67	0	39
6060	9696	1	1	69	80	1
6060	9696	1	7	69	80	39
6060	9696	4	2	64	39	4
6060	9696	9	6	35	72	0
6060	9696	9	6	42	0	0
6060	9696	9	6	42	72	0
6090	9744	5	3	55	53	25
6115	9784	6	4	64	0	48
6117	9787	4	2	64	0	4
6119	9790	1	1	69	0	1
6119	9790	1	7	69	0	39
6120	9792	1	1	72	80	1
6120	9792	1	7	72	80	39
6120	9792	4	2	67	56	4
6120	9792	5	3	60	62	25
6120	9792	5	3	64	68	25
6120	9792	9	6	35	0	0
6120	9792	9	6	38	72	0
6120	9792	9	6	42	0	0
6120	9792	9	6	42	72	0
6176	9881	5	3	55	0	25
6177	9883	4	2	67	0	4
6177	9883	5	3	60	0	25
6177	9883	5	3	64	0	25
6179	9886	1	1	72	0	1
6179	9886	1	7	72	0	39
6180	9888	1	1	69	80	1
6180	9888	1	7	69	80	39
6180	9888	4	2	64	45	4
6180	9888	9	6	38	0	0
6180	9888	9	6	42	0	0
6180	9888	9	6	42	72	0
6201	9921	7	5	36	0	35
6209	9934	1	1	69	0	1
6209	9934	1	7	69	0	39
6210	9936	1	1	67	80	1
6210	9936	1	7	67	80	39
6223	9956	4	2	55	0	4
6225	9960	4	2	60	0	4
6237	9979	4	2	64	0	4
6239	9982	1	1	67	0	1
6239	9982	1	7	67	0	39
6240	9984	1	1	67	80	1
6240	9984	1	7	67	80	39
6240	9984	4	2	50	56	4
6240	9984	7	5	38	68	35
6240	9984	9	6	35	72	0
6240	9984	9	6	42	0	0
6240	9984	9	6	42	72	0
6300	10080	4	2	57	53	4
6300	10080	6	4	53	51	48
6300	10080	9	6	42	0	0
6300	10080	9	6	42	72	0
6329	10126	1	1	67	0	1
6329	10126	1	7	67	0	39
6330	10128	1	1	69	80	1
6330	10128	1	7	69	80	39
6358	10172	1	1	69	0	1
6358	10172	1	7	69	0	39
6360	10176	1	1	67	80	1
6360	10176	1	7	67	80	39
6360	10176	4	2	62	53	4
6360	10176	6	4	57	53	48
6360	10176	9	6	35	0	0
6360	10176	9	6	38	72	0
6360	10176	9	6	42	0	0
6360	10176	9	6	42	72	0
6412	10259	4	2	50	0	4
6415	10264	6	4	53	0	48
6419	10270	1	1	67	0	1
6419	10270	1	7	67	0	39
6420	10272	1	1	65	80	1
6420	10272	1	7	65	80	39
6420	10272	4	2	65	56	4
6420	10272	6	4	62	51	48
6420	10272	9	6	38	0	0
6420	10272	9	6	42	0	0
6420	10272	9	6	42	72	0
6441	10305	7	5	38	0	35
6449	10318	1	1	62	80	1
6449	10318	1	1	65	0	1
6449	10318	1	7	62	80	39
6449	10318	1	7	65	0	39
6475	10360	6	4	57	0	48
6477	10363	4	2	65	0	4
6479	10366	1	1	62	0	1
6479	10366	1	7	62	0	39
6480	10368	1	1	62	80	1
6480	10368	1	7	62	80	39
6480	10368	4	2	69	56	4
6480	10368	7	5	38	68	35
6480	10368	9	6	42	0	0
6480	10368	9	6	42	72	0
6535	10456	6	4	62	0	48
6537	10459	4	2	69	0	4
6540	10464	4	2	65	39	4
6540	10464	9	6	35	72	0
6540	10464	9	6	42	0	0
6540	10464	9	6	42	72	0
6570	10512	5	3	57	53	25
6570	10512	6	4	57	45	48
6597	10555	4	2	65	0	4
6599	10558	1	1	62	0	1
6599	10558	1	7	62	0	39
6600	10560	1	1	69	80	1
6600	10560	1	7	69	80	39
6600	10560	4	2	69	56	4
6600	10560	5	3	62	62	25
6600	10560	5	3	65	68	25
6600	10560	6	4	62	59	48
6600	10560	9	6	35	0	0
6600	10560	9	6	38	72	0
6600	10560	9	6	42	0	0
6600	10560	9	6	42	72	0
6629	10606	1	1	69	0	1
6629	10606	1	7	69	0	39
6630	10608	1	1	67	80	1
6630	10608	1	7	67	80	39
6656	10649	5	3	57	0	25
6656	10649	6	4	57	0	48
6657	10651	4	2	69	0	4
6657	10651	5	3	62	0	25
6657	10651	5	3	65	0	25
6657	10651	6	4	62	0	48
6658	10652	1	1	67	0	1
6658	10652	1	7	67	0	39
6660	10656	1	1	65	80	1
6660	10656	1	7	65	80	39
6660	10656	4	2	65	45	4
6660	10656	9	6	38	0	0
6660	10656	9	6	42	0	0
6660	10656	9	6	42	72	0
6681	10689	7	5	38	0	35
6689	10702	1	1	65	0	1
6689	10702	1	7	65	0	39
6690	10704	1	1	67	80	1
6690	10704	1	7	67	80	39
6703	10724	4	2	57	0	4
6705	10728	4	2	62	0	4
6717	10747	4	2	65	0	4
6719	10750	1	1	65	80	1
6719	10750	1	1	67	0	1
6719	10750	1	7	65	80	39
6719	10750	1	7	67	0	39
6720	10752	4	2	58	56	4
6720	10752	7	5	46	76	35
6720	10752	9	6	35	72	0
6720	10752	9	6	42	0	0
6720	10752	9	6	42	72	0
6780	10848	4	2	65	53	4
6780	10848	6	4	62	48	48
6780	10848	9	6	42	0	0
6780	10848	9	6	42	72	0
6839	10942	1	1	65	0	1
6839	10942	1	7	65	0	39
6840	10944	1	1	69	80	1
6840	10944	1	7	69	80	39
6840	10944	4	2	70	53	4
6840	10944	6	4	65	53	48
6840	10944	9	6	35	0	0
6840	10944	9	6	38	72	0
6840	10944	9	6	42	0	0
6840	10944	9	6	42	72	0
6869	10990	1	1	69	0	1
6869	10990	1	7	69	0	39
6870	10992	1	1	67	80	1
6870	10992	1	7	67	80	39
6892	11027	4	2	58	0	4
6895	11032	6	4	62	0	48
6899	11038	1	1	67	0	1
6899	11038	1	7	67	0	39
6900	11040	1	1	65	80	1
6900	11040	1	7	65	80	39
6900	11040	4	2	74	56	4
6900	11040	6	4	70	53	48
6900	11040	9	6	38	0	0
6900	11040	9	6	42	0	0
6900	11040	9	6	42	72	0
6921	11073	7	5	46	0	35
6928	11084	1	1	65	0	1
6928	11084	1	7	65	0	39
6930	11088	1	1	67	80	1
6930	11088	1	7	67	80	39
6955	11128	6	4	65	0	48
6957	11131	4	2	74	0	4
6959	11134	1	1	67	0	1
6959	11134	1	7	67	0	39
6960	11136	1	1	65	80	1
6960	11136	1	7	65	80	39
6960	11136	4	2	55	53	4
6960	11136	4	2	60	53	4
6960	11136	4	2	65	0	4
6960	11136	4	2	67	56	4
6960	11136	4	2	70	0	4
6960	11136	6	4	60	53	48
6960	11136	6	4	64	48	48
6960	11136	6	4	70	0	48
6960	11136	7	5	36	72	35
6960	11136	9	6	42	0	0
6960	11136	9	6	42	72	0
7015	11224	6	4	60	0	48
7017	11227	4	2	67	0	4
7020	11232	4	2	64	39	4
7020	11232	9	6	35	72	0
7020	11232	9	6	42	0	0
7020	11232	9	6	42	72	0
7049	11278	1	1	65	0	1
7049	11278	1	7	65	0	39
7050	11280	1	1	60	80	1
7050	11280	1	7	60	80	39
7050	11280	5	3	55	53	25
7075	11320	6	4	64	0	48
7077	11323	4	2	64	0	4
7079	11326	1	1	60	0	1
7079	11326	1	7	60	0	39
7080	11328	1	1	69	80	1
7080	11328	1	7	69	80	39
7080	11328	4	2	67	56	4
7080	11328	5	3	60	62	25
7080	11328	5	3	64	68	25
7080	11328	9	6	35	0	0
7080	11328	9	6	38	72	0
7080	11328	9	6	42	0	0
7080	11328	9	6	42	72	0
7109	11374	1	1	69	0	1
7109	11374	1	7	69	0	39
7110	11376	1	1	67	80	1
7110	11376	1	7	67	80	39
7132	11411	7	5	36	0	35
7136	11417	5	3	55	0	25
7137	11419	4	2	67	0	4
7137	11419	5	3	60	0	25
7137	11419	5	3	64	0	25
7139	11422	1	1	67	0	1
7139	11422	1	7	67	0	39
7140	11424	1	1	65	80	1
7140	11424	1	7	65	80	39
7140	11424	4	2	64	45	4
7140	11424	7	5	43	62	35
7140	11424	9	6	38	0	0
7140	11424	9	6	42	0	0
7140	11424	9	6	42	72	0
7169	11470	1	1	65	0	1
7169	11470	1	7	65	0	39
7170	11472	1	1	67	80	1
7170	11472	1	7	67	80	39
7183	11492	4	2	55	0	4
7185	11496	4	2	60	0	4
7197	11515	4	2	64	0	4
7197	11515	7	5	43	0	35
7199	11518	1	1	67	0	1
7199	11518	1	7	67	0	39
7200	11520	1	1	65	80	1
7200	11520	1	7	65	80	39
7200	11520	4	2	53	56	4
7200	11520	7	5	41	68	35
7200	11520	9	6	35	72	0
7200	11520	9	6	42	0	0
7200	11520	9	6	42	72	0
7260	11616	4	2	60	53	4
7260	11616	9	6	42	0	0
7260	11616	9	6	42	72	0
7320	11712	4	2	65	53	4
7320	11712	9	6	35	0	0
7320	11712	9	6	38	72	0
7320	11712	9	6	42	0	0
7320	11712	9	6	42	72	0
7350	11760	7	5	41	0	35
7380	11808	4	2	53	0	4
7380	11808	4	2	69	56	4
7380	11808	7	5	50	65	35
7380	11808	9	6	38	0	0
7380	11808	9	6	42	0	0
7380	11808	9	6	42	72	0
7410	11856	5	3	60	53	25
7410	11856	7	5	48	65	35
7410	11856	7	5	50	0	35
7436	11897	4	2	60	0	4
7439	11902	1	1	65	0	1
7439	11902	1	7	65	0	39
7440	11904	1	1	65	80	1
7440	11904	1	7	65	80	39
7440	11904	4	2	63	53	4
7440	11904	4	2	65	0	4
7440	11904	4	2	69	0	4
7440	11904	4	2	69	56	4
7440	11904	4	2	72	56	4
7440	11904	5	3	60	0	25
7440	11904	5	3	60	53	25
7440	11904	5	3	65	62	25
7440	11904	5	3	69	68	25
7440	11904	6	4	72	44	48
7440	11904	7	5	41	76	35
7440	11904	7	5	48	0	35
7440	11904	9	6	42	0	0
7440	11904	9	6	42	72	0
7498	11996	1	1	65	0	1
7498	11996	1	7	65	0	39
7500	12000	1	1	67	80	1
7500	12000	1	7	67	80	39
7500	12000	9	6	35	72	0
7500	12000	9	6	42	0	0
7500	12000	9	6	42	72	0
7527	12043	5	3	60	0	25
7528	12044	6	4	72	0	48
7557	12091	5	3	65	0	25
7557	12091	5	3	69	0	25
7559	12094	1	1	67	0	1
7559	12094	1	7	67	0	39
7560	12096	1	1	69	80	1
7560	12096	1	7	69	80	39
7560	12096	6	4	77	59	48
7560	12096	9	6	35	0	0
7560	12096	9	6	38	72	0
7560	12096	9	6	42	0	0
7560	12096	9	6	42	72	0
7618	12188	6	4	77	0	48
7619	12190	1	1	69	0	1
7619	12190	1	7	69	0	39
7620	12192	1	1	65	80	1
7620	12192	1	7	65	80	39
7620	12192	6	4	75	52	48
7620	12192	9	6	38	0	0
7620	12192	9	6	42	0	0
7620	12192	9	6	45	72	0
7650	12240	7	5	41	0	35
7650	12240	9	6	45	0	0
7650	12240	9	6	45	72	0
7672	12275	4	2	63	0	4
7674	12278	4	2	69	0	4
7675	12280	4	2	72	0	4
7677	12283	6	4	75	0	48
7679	12286	1	1	65	0	1
7679	12286	1	7	65	0	39
7680	12288	1	1	74	80	1
7680	12288	1	7	74	80	39
7680	12288	4	2	58	56	4
7680	12288	6	4	58	36	48
7680	12288	6	4	70	34	48
7680	12288	6	4	74	48	48
7680	12288	7	5	46	62	35
7680	12288	9	6	35	72	0
7680	12288	9	6	45	0	0
7680	12288	9	6	49	72	0
7739	12382	1	1	74	0	1
7739	12382	1	7	74	0	39
7740	12384	1	1	72	80	1
7740	12384	1	7	72	80	39
7740	12384	4	2	65	53	4
7740	12384	9	6	42	72	0
7740	12384	9	6	49	0	0
7769	12430	1	1	72	0	1
7769	12430	1	7	72	0	39
7770	12432	1	1	74	80	1
7770	12432	1	7	74	80	39
7800	12480	4	2	70	53	4
7800	12480	9	6	35	0	0
7800	12480	9	6	38	72	0
7800	12480	9	6	42	0	0
7800	12480	9	6	42	72	0
7852	12563	4	2	58	0	4
7860	12576	4	2	74	56	4
7860	12576	9	6	38	0	0
7860	12576	9	6	42	0	0
7860	12576	9	6	42	72	0
7881	12609	7	5	46	0	35
7889	12622	1	1	65	80	1
7889	12622	1	1	74	0	1
7889	12622	1	7	65	80	39
7889	12622	1	7	74	0	39
7890	12624	9	6	38	72	0
7890	12624	9	6	42	0	0
7917	12667	4	2	74	0	4
7919	12670	1	1	65	0	1
7919	12670	1	7	65	0	39
7920	12672	1	1	76	80	1
7920	12672	1	7	76	80	39
7920	12672	4	2	55	53	4
7920	12672	4	2	60	53	4
7920	12672	4	2	65	0	4
7920	12672	4	2	67	56	4
7920	12672	4	2	70	0	4
7920	12672	6	4	48	36	48
7920	12672	6	4	58	0	48
7920	12672	6	4	60	34	48
7920	12672	6	4	64	48	48
7920	12672	6	4	70	0	48
7920	12672	6	4	74	0	48
7920	12672	7	5	36	68	35
7920	12672	9	6	35	72	0
7920	12672	9	6	38	0	0
7920	12672	9	6	42	72	0
7950	12720	9	6	38	72	0
7950	12720	9	6	42	0	0
7977	12763	4	2	67	0	4
7979	12766	1	1	76	0	1
7979	12766	1	7	76	0	39
7980	12768	1	1	74	80	1
7980	12768	1	7	74	80	39
7980	12768	4	2	64	39	4
7980	12768	9	6	35	0	0
7980	12768	9	6	35	72	0
7980	12768	9	6	38	0	0
7980	12768	9	6	42	72	0
8009	12814	1	1	74	0	1
8009	12814	1	7	74	0	39
8010	12816	1	1	76	80	1
8010	12816	1	7	76	80	39
8010	12816	5	3	55	53	25
8035	12856	7	5	36	0	35
8037	12859	4	2	64	0	4
8040	12864	4	2	72	56	4
8040	12864	5	3	60	62	25
8040	12864	5	3	64	68	25
8040	12864	7	5	40	65	35
8040	12864	9	6	35	0	0
8040	12864	9	6	38	72	0
8040	12864	9	6	42	0	0
8040	12864	9	6	42	72	0
8096	12953	5	3	55	0	25
8097	12955	4	2	72	0	4
8097	12955	5	3	60	0	25
8097	12955	5	3	64	0	25
8097	12955	7	5	40	0	35
8100	12960	4	2	67	45	4
8100	12960	7	5	31	59	35
8100	12960	9	6	38	0	0
8100	12960	9	6	42	0	0
8100	12960	9	6	42	72	0
8141	13025	6	4	48	0	48
8143	13028	4	2	55	0	4
8145	13032	4	2	60	0	4
8157	13051	4	2	67	0	4
8157	13051	7	5	31	0	35
8159	13054	1	1	76	0	1
8159	13054	1	1	76	80	1
8159	13054	1	7	76	0	39
8159	13054	1	7	76	80	39
8160	13056	4	2	57	56	4
8160	13056	6	4	60	0	48
8160	13056	6	4	64	0	48
8160	13056	6	4	69	34	48
8160	13056	6	4	73	48	48
8160	13056	6	4	76	45	48
8160	13056	7	5	45	65	35
8160	13056	9	6	35	72	0
8160	13056	9	6	42	0	0
8160	13056	9	6	42	72	0
8219	13150	1	1	76	0	1
8219	13150	1	7	76	0	39
8220	13152	1	1	74	80	1
8220	13152	1	7	74	80	39
8220	13152	4	2	64	53	4
8220	13152	9	6	42	0	0
8220	13152	9	6	42	72	0
8249	13198	1	1	74	0	1
8249	13198	1	7	74	0	39
8250	13200	1	1	76	80	1
8250	13200	1	7	76	80	39
8280	13248	4	2	69	53	4
8280	13248	9	6	35	0	0
8280	13248	9	6	38	72	0
8280	13248	9	6	42	0	0
8280	13248	9	6	42	72	0
8332	13331	4	2	57	0	4
8340	13344	4	2	73	56	4
8340	13344	9	6	38	0	0
8340	13344	9	6	42	0	0
8340	13344	9	6	42	72	0
8361	13377	7	5	45	0	35
8369	13390	1	1	76	0	1
8369	13390	1	7	76	0	39
8370	13392	1	1	69	80	1
8370	13392	1	7	69	80	39
8370	13392	9	6	38	72	0
8370	13392	9	6	42	0	0
8397	13435	4	2	73	0	4
8399	13438	1	1	69	0	1
8399	13438	1	7	69	0	39
8400	13440	1	1	77	80	1
8400	13440	1	7	77	80	39
8400	13440	4	2	57	53	4
8400	13440	4	2	62	53	4
8400	13440	4	2	64	0	4
8400	13440	4	2	69	0	4
8400	13440	4	2	69	56	4
8400	13440	6	4	62	34	48
8400	13440	6	4	65	48	48
8400	13440	6	4	69	0	48
8400	13440	6	4	69	45	48
8400	13440	6	4	73	0	48
8400	13440	6	4	76	0	48
8400	13440	7	5	38	65	35
8400	13440	9	6	35	72	0
8400	13440	9	6	38	0	0
8400	13440	9	6	42	72	0
8429	13486	1	1	77	0	1
8429	13486	1	7	77	0	39
8430	13488	1	1	79	80	1
8430	13488	1	7	79	80	39
8430	13488	9	6	38	72	0
8430	13488	9	6	42	0	0
8457	13531	4	2	69	0	4
8459	13534	1	1	79	0	1
8459	13534	1	7	79	0	39
8460	13536	1	1	77	80	1
8460	13536	1	7	77	80	39
8460	13536	4	2	65	39	4
8460	13536	9	6	35	0	0
8460	13536	9	6	35	72	0
8460	13536	9	6	38	0	0
8460	13536	9	6	42	72	0
8489	13582	1	1	77	0	1
8489	13582	1	7	77	0	39
8490	13584	1	1	76	80	1
8490	13584	1	7	76	80	39
8490	13584	5	3	57	53	25
8517	13627	4	2	65	0	4
8519	13630	1	1	76	0	1
8519	13630	1	7	76	0	39
8520	13632	1	1	74	80	1
8520	13632	1	7	74	80	39
8520	13632	4	2	69	56	4
8520	13632	5	3	62	62	25
8520	13632	5	3	65	68	25
8520	13632	9	6	35	0	0
8520	13632	9	6	38	72	0
8520	13632	9	6	42	0	0
8520	13632	9	6	42	72	0
8572	13715	7	5	38	0	35
8576	13721	5	3	57	0	25
8577	13723	4	2	69	0	4
8577	13723	5	3	62	0	25
8577	13723	5	3	65	0	25
8579	13726	1	1	74	0	1
8579	13726	1	7	74	0	39
8580	13728	1	1	72	80	1
8580	13728	1	7	72	80	39
8580	13728	4	2	65	45	4
8580	13728	7	5	33	68	35
8580	13728	9	6	38	0	0
8580	13728	9	6	42	0	0
8580	13728	9	6	42	72	0
8601	13761	6	4	62	0	48
8601	13761	6	4	65	0	48
8621	13793	6	4	69	0	48
8623	13796	4	2	57	0	4
8625	13800	4	2	62	0	4
8637	13819	4	2	65	0	4
8637	13819	7	5	33	0	35
8639	13822	1	1	72	0	1
8639	13822	1	7	72	0	39
8640	13824	1	1	74	80	1
8640	13824	1	7	74	80	39
8640	13824	4	2	58	56	4
8640	13824	6	4	58	41	48
8640	13824	6	4	70	36	48
8640	13824	6	4	74	46	48
8640	13824	7	5	46	72	35
8640	13824	9	6	35	72	0
8640	13824	9	6	42	0	0
8640	13824	9	6	42	72	0
8699	13918	1	1	74	0	1
8699	13918	1	7	74	0	39
8700	13920	1	1	72	80	1
8700	13920	1	7	72	80	39
8700	13920	4	2	65	53	4
8700	13920	9	6	42	0	0
8700	13920	9	6	42	72	0
8729	13966	1	1	72	0	1
8729	13966	1	7	72	0	39
8730	13968	1	1	74	80	1
8730	13968	1	7	74	80	39
8760	14016	4	2	70	53	4
8760	14016	9	6	35	0	0
8760	14016	9	6	38	72	0
8760	14016	9	6	42	0	0
8760	14016	9	6	42	72	0
8789	14062	1	1	74	0	1
8789	14062	1	7	74	0	39
8790	14064	1	1	72	80	1
8790	14064	1	7	72	80	39
8812	14099	4	2	58	0	4
8819	14110	1	1	72	0	1
8819	14110	1	7	72	0	39
8820	14112	1	1	74	80	1
8820	14112	1	7	74	80	39
8820	14112	4	2	74	56	4
8820	14112	9	6	38	0	0
8820	14112	9	6	42	0	0
8820	14112	9	6	42	72	0
8841	14145	7	5	46	0	35
8849	14158	1	1	74	0	1
8849	14158	1	7	74	0	39
8850	14160	1	1	72	80	1
8850	14160	1	7	72	80	39
8850	14160	9	6	38	72	0
8850	14160	9	6	42	0	0
8877	14203	4	2	74	0	4
8879	14206	1	1	72	0	1
8879	14206	1	7	72	0	39
8880	14208	1	1	74	80	1
8880	14208	1	7	74	80	39
8880	14208	4	2	55	53	4
8880	14208	4	2	60	53	4
8880	14208	4	2	65	0	4
8880	14208	4	2	67	56	4
8880	14208	4	2	70	0	4
8880	14208	6	4	48	41	48
8880	14208	6	4	58	0	48
8880	14208	6	4	60	36	48
8880	14208	6	4	64	46	48
8880	14208	6	4	70	0	48
8880	14208	6	4	74	0	48
8880	14208	7	5	36	65	35
8880	14208	9	6	35	72	0
8880	14208	9	6	38	0	0
8880	14208	9	6	42	72	0
8910	14256	9	6	38	72	0
8910	14256	9	6	42	0	0
8937	14299	4	2	67	0	4
8939	14302	1	1	74	0	1
8939	14302	1	7	74	0	39
8940	14304	1	1	72	80	1
8940	14304	1	7	72	80	39
8940	14304	4	2	64	39	4
8940	14304	9	6	35	0	0
8940	14304	9	6	35	72	0
8940	14304	9	6	38	0	0
8940	14304	9	6	42	72	0
8969	14350	1	1	72	0	1
8969	14350	1	7	72	0	39
8970	14352	1	1	67	80	1
8970	14352	1	7	67	80	39
8970	14352	5	3	55	53	25
8995	14392	7	5	36	0	35
8997	14395	4	2	64	0	4
9000	14400	4	2	72	56	4
9000	14400	5	3	60	62	25
9000	14400	5	3	64	68	25
9000	14400	7	5	40	72	35
9000	14400	9	6	35	0	0
9000	14400	9	6	38	72	0
9000	14400	9	6	42	0	0
9000	14400	9	6	42	72	0
9056	14489	5	3	55	0	25
9057	14491	4	2	72	0	4
9057	14491	5	3	60	0	25
9057	14491	5	3	64	0	25
9057	14491	7	5	40	0	35
9059	14494	1	1	67	0	1
9059	14494	1	7	67	0	39
9060	14496	1	1	72	80	1
9060	14496	1	7	72	80	39
9060	14496	4	2	67	45	4
9060	14496	7	5	31	68	35
9060	14496	9	6	38	0	0
9060	14496	9	6	42	0	0
9060	14496	9	6	42	72	0
9089	14542	1	1	72	0	1
9089	14542	1	7	72	0	39
9090	14544	1	1	69	80	1
9090	14544	1	7	69	80	39
9101	14561	6	4	48	0	48
9101	14561	6	4	60	0	48
9101	14561	6	4	64	0	48
9103	14564	4	2	55	0	4
9105	14568	4	2	60	0	4
9117	14587	4	2	67	0	4
9117	14587	7	5	31	0	35
9119	14590	1	1	69	0	1
9119	14590	1	7	69	0	39
9120	14592	1	1	69	80	1
9120	14592	1	7	69	80	39
9120	14592	4	2	53	56	4
9120	14592	6	4	65	44	48
9120	14592	6	4	69	44	48
9120	14592	6	4	72	48	48
9120	14592	7	5	41	65	35
9120	14592	9	6	35	72	0
9120	14592	9	6	42	0	0
9120	14592	9	6	42	72	0
9180	14688	4	2	60	53	4
9180	14688	9	6	42	0	0
9180	14688	9	6	42	72	0
9240	14784	4	2	65	53	4
9240	14784	9	6	35	0	0
9240	14784	9	6	38	72	0
9240	14784	9	6	42	0	0
9240	14784	9	6	42	72	0
9292	14867	4	2	53	0	4
9300	14880	4	2	69	56	4
9300	14880	9	6	38	0	0
9300	14880	9	6	42	0	0
9300	14880	9	6	42	72	0
9321	14913	7	5	41	0	35
9330	14928	9	6	38	72	0
9330	14928	9	6	42	0	0
9357	14971	4	2	69	0	4
9359	14974	1	1	69	0	1
9359	14974	1	7	69	0	39
9360	14976	1	1	65	80	1
9360	14976	1	7	65	80	39
9360	14976	4	2	60	0	4
9360	14976	4	2	60	53	4
9360	14976	4	2	63	53	4
9360	14976	4	2	65	0	4
9360	14976	4	2	72	56	4
9360	14976	6	4	63	44	48
9360	14976	6	4	65	0	48
9360	14976	6	4	69	0	48
9360	14976	6	4	69	44	48
9360	14976	6	4	72	0	48
9360	14976	6	4	72	48	48
9360	14976	7	5	41	65	35
9360	14976	9	6	35	72	0
9360	14976	9	6	38	0	0
9360	14976	9	6	42	72	0
9390	15024	9	6	38	72	0
9390	15024	9	6	42	0	0
9417	15067	4	2	72	0	4
9419	15070	1	1	65	0	1
9419	15070	1	7	65	0	39
9420	15072	1	1	67	80	1
9420	15072	1	7	67	80	39
9420	15072	4	2	69	39	4
9420	15072	9	6	35	0	0
9420	15072	9	6	35	72	0
9420	15072	9	6	38	0	0
9420	15072	9	6	42	72	0
9450	15120	5	3	60	53	25
9477	15163	4	2	69	0	4
9479	15166	1	1	67	0	1
9479	15166	1	7	67	0	39
9480	15168	1	1	69	80	1
9480	15168	1	7	69	80	39
9480	15168	4	2	72	56	4
9480	15168	5	3	65	62	25
9480	15168	5	3	69	68	25
9480	15168	9	6	35	0	0
9480	15168	9	6	38	72	0
9480	15168	9	6	42	0	0
9480	15168	9	6	42	72	0
9536	15257	5	3	60	0	25
9537	15259	4	2	72	0	4
9537	15259	5	3	65	0	25
9537	15259	5	3	69	0	25
9539	15262	1	1	69	0	1
9539	15262	1	7	69	0	39
9540	15264	1	1	65	80	1
9540	15264	1	7	65	80	39
9540	15264	4	2	69	45	4
9540	15264	9	6	38	0	0
9540	15264	9	6	42	0	0
9540	15264	9	6	46	72	0
9552	15283	6	4	63	0	48
9552	15283	6	4	69	0	48
9552	15283	6	4	72	0	48
9561	15297	7	5	41	0	35
9583	15332	4	2	60	0	4
9585	15336	4	2	63	0	4
9597	15355	4	2	69	0	4
9599	15358	1	1	65	0	1
9599	15358	1	7	65	0	39
9600	15360	1	1	74	80	1
9600	15360	1	7	74	80	39
9600	15360	4	2	58	56	4
9600	15360	6	4	58	36	48
9600	15360	6	4	70	34	48
9600	15360	6	4	74	48	48
9600	15360	7	5	46	62	35
9600	15360	9	6	35	72	0
9600	15360	9	6	42	72	0
9600	15360	9	6	46	0	0
9659	15454	1	1	74	0	1
9659	15454	1	7	74	0	39
9660	15456	1	1	72	80	1
9660	15456	1	7	72	80	39
9660	15456	4	2	65	53	4
9660	15456	9	6	42	0	0
9660	15456	9	6	42	72	0
9689	15502	1	1	72	0	1
9689	15502	1	7	72	0	39
9690	15504	1	1	74	80	1
9690	15504	1	7	74	80	39
9720	15552	4	2	70	53	4
9720	15552	9	6	35	0	0
9720	15552	9	6	38	72	0
9720	15552	9	6	42	0	0
9720	15552	9	6	42	72	0
9772	15635	4	2	58	0	4
9780	15648	4	2	74	56	4
9780	15648	9	6	38	0	0
9780	15648	9	6	42	0	0
9780	15648	9	6	42	72	0
9801	15681	7	5	46	0	35
9809	15694	1	1	74	0	1
9809	15694	1	7	74	0	39
9810	15696	1	1	65	80	1
9810	15696	1	7	65	80	39
9810	15696	9	6	38	72	0
9810	15696	9	6	42	0	0
9837	15739	4	2	74	0	4
9839	15742	1	1	65	0	1
9839	15742	1	7	65	0	39
9840	15744	1	1	76	80	1
9840	15744	1	7	76	80	39
9840	15744	4	2	55	53	4
9840	15744	4	2	60	53	4
9840	15744	4	2	65	0	4
9840	15744	4	2	67	56	4
9840	15744	4	2	70	0	4
9840	15744	6	4	48	36	48
9840	15744	6	4	58	0	48
9840	15744	6	4	60	34	48
9840	15744	6	4	64	48	48
9840	15744	6	4	70	0	48
9840	15744	6	4	74	0	48
9840	15744	7	5	36	68	35
9840	15744	9	6	35	72	0
9840	15744	9	6	38	0	0
9840	15744	9	6	42	72	0
9870	15792	9	6	38	72	0
9870	15792	9	6	42	0	0
9897	15835	4	2	67	0	4
9899	15838	1	1	76	0	1
9899	15838	1	7	76	0	39
9900	15840	1	1	74	80	1
9900	15840	1	7	74	80	39
9900	15840	4	2	64	39	4
9900	15840	9	6	35	0	0
9900	15840	9	6	35	72	0
9900	15840	9	6	38	0	0
9900	15840	9	6	42	72	0
