117743750	1	1	65	0	1
117750000	1	1	67	80	1
118306250	1	1	67	0	1
118312500	1	1	65	80	1
118493750	1	1	65	0	1
118500000	1	1	67	80	1
118681250	1	1	67	0	1
118687500	1	1	69	80	1
118868750	1	1	69	0	1
118875000	1	1	67	80	1
119056250	1	1	67	0	1
119062500	1	1	65	80	1
119243750	1	1	65	0	1
119250000	1	1	60	80	1
119993750	1	1	60	0	1
120000000	1	1	67	80	1
120556250	1	1	67	0	1
120562500	1	1	65	80	1
120743750	1	1	65	0	1
120750000	1	1	67	80	1
121306250	1	1	67	0	1
121312500	1	1	65	80	1
121493750	1	1	65	0	1
121500000	1	1	67	80	1
121868750	1	1	67	0	1
121875000	1	1	69	80	1
122243750	1	1	69	0	1
122250000	1	1	72	80	1
122618750	1	1	72	0	1
122625000	1	1	69	80	1
122806250	1	1	69	0	1
122812500	1	1	67	80	1
122993750	1	1	67	0	1
123000000	1	1	67	80	1
123556250	1	1	67	0	1
123562500	1	1	69	80	1
123743750	1	1	69	0	1
123750000	1	1	67	80	1
124118750	1	1	67	0	1
124125000	1	1	65	80	1
124306250	1	1	65	0	1
124312500	1	1	67	80	1
124493750	1	1	67	0	1
124500000	1	1	67	80	1
125993750	1	1	67	0	1
126000000	1	1	67	80	1
126556250	1	1	67	0	1
126556250	1	1	65	80	1
126743750	1	1	65	0	1
126750000	1	1	67	80	1
127306250	1	1	67	0	1
127312500	1	1	65	80	1
127487500	1	1	65	0	1
127500000	1	1	67	80	1
127868750	1	1	67	0	1
127875000	1	1	69	80	1
128237500	1	1	69	0	1
128250000	1	1	72	80	1
128618750	1	1	72	0	1
128625000	1	1	69	80	1
128806250	1	1	69	0	1
128812500	1	1	67	80	1
128993750	1	1	67	0	1
128993750	1	1	67	80	1
129556250	1	1	67	0	1
129562500	1	1	69	80	1
129743750	1	1	69	0	1
129750000	1	1	67	80	1
130118750	1	1	67	0	1
130125000	1	1	65	80	1
130300000	1	1	65	0	1
130312500	1	1	62	80	1
130487500	1	1	62	0	1
130493750	1	1	62	80	1
131243750	1	1	62	0	1
131250000	1	1	69	80	1
131431250	1	1	69	0	1
131437500	1	1	67	80	1
131618750	1	1	67	0	1
131625000	1	1	65	80	1
131800000	1	1	65	0	1
131812500	1	1	67	80	1
131987500	1	1	67	0	1
132000000	1	1	65	80	1
132743750	1	1	65	0	1
132743750	1	1	69	80	1
132931250	1	1	69	0	1
132937500	1	1	67	80	1
133118750	1	1	67	0	1
133125000	1	1	65	80	1
133306250	1	1	65	0	1
133312500	1	1	67	80	1
133493750	1	1	67	0	1
133500000	1	1	65	80	1
134050000	1	1	65	0	1
134056250	1	1	60	80	1
134243750	1	1	60	0	1
134243750	1	1	69	80	1
134431250	1	1	69	0	1
134437500	1	1	67	80	1
134618750	1	1	67	0	1
134625000	1	1	65	80	1
134806250	1	1	65	0	1
134812500	1	1	67	80	1
134993750	1	1	67	0	1
135000000	1	1	65	80	1
136493750	1	1	65	0	1
136500000	1	1	65	80	1
136862500	1	1	65	0	1
136875000	1	1	67	80	1
137237500	1	1	67	0	1
137250000	1	1	69	80	1
137612500	1	1	69	0	1
137625000	1	1	65	80	1
137993750	1	1	65	0	1
138000000	1	1	74	80	1
138368750	1	1	74	0	1
138375000	1	1	72	80	1
138556250	1	1	72	0	1
138562500	1	1	74	80	1
139306250	1	1	74	0	1
139312500	1	1	65	80	1
139493750	1	1	65	0	1
139493750	1	1	76	80	1
139868750	1	1	76	0	1
139868750	1	1	74	80	1
140056250	1	1	74	0	1
140062500	1	1	76	80	1
140993750	1	1	76	0	1
141000000	1	1	76	80	1
141368750	1	1	76	0	1
141375000	1	1	74	80	1
141556250	1	1	74	0	1
141562500	1	1	76	80	1
142306250	1	1	76	0	1
142312500	1	1	69	80	1
142493750	1	1	69	0	1
142500000	1	1	77	80	1
142681250	1	1	77	0	1
142681250	1	1	79	80	1
142868750	1	1	79	0	1
142875000	1	1	77	80	1
143056250	1	1	77	0	1
143056250	1	1	76	80	1
143243750	1	1	76	0	1
